ts,gpu_util_avg,gpu_mem_used_mib,n_gpu,alloc_used,alloc_pct,pending_gpu_pods,running_gpu_pods
2026-06-11T16:11:37.689375+00:00,0.0,0.0,8,0,0.0,1,0
2026-06-11T16:11:40.847866+00:00,0.0,0.0,8,0,0.0,2,0
2026-06-11T16:11:44.035872+00:00,0.0,0.0,8,1,12.5,3,1
2026-06-11T16:11:47.198180+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T16:11:50.438845+00:00,0.0,0.0,8,3,37.5,4,3
2026-06-11T16:11:53.594678+00:00,0.0,0.0,8,5,62.5,3,5
2026-06-11T16:11:56.766926+00:00,0.0,0.0,8,7,87.5,3,6
2026-06-11T16:12:00.001399+00:00,0.0,0.0,8,5,62.5,5,4
2026-06-11T16:12:03.162108+00:00,0.0,0.0,8,6,75.0,3,6
2026-06-11T16:12:06.333892+00:00,0.0,0.0,8,6,75.0,5,6
2026-06-11T16:12:09.524860+00:00,0.0,0.0,8,5,62.5,5,5
2026-06-11T16:12:12.693355+00:00,0.0,0.0,8,5,62.5,3,5
2026-06-11T16:12:16.014562+00:00,0.0,0.0,8,5,62.5,5,5
2026-06-11T16:12:19.176524+00:00,0.0,0.0,8,6,75.0,4,5
2026-06-11T16:12:22.346326+00:00,0.0,0.0,8,8,100.0,4,7
2026-06-11T16:12:25.904869+00:00,0.0,0.0,8,5,62.5,6,5
2026-06-11T16:12:29.078355+00:00,0.0,0.0,8,5,62.5,4,5
2026-06-11T16:12:32.248568+00:00,0.0,0.0,8,7,87.5,4,7
2026-06-11T16:12:35.481913+00:00,0.0,0.0,8,4,50.0,5,4
2026-06-11T16:12:38.672829+00:00,0.0,0.0,8,8,100.0,6,5
2026-06-11T16:12:41.843458+00:00,0.0,0.0,8,8,100.0,8,5
2026-06-11T16:12:45.018763+00:00,0.0,0.0,8,8,100.0,9,5
2026-06-11T16:12:48.192070+00:00,0.0,0.0,8,7,87.5,11,4
2026-06-11T16:12:51.406152+00:00,0.0,0.0,8,7,87.5,12,4
2026-06-11T16:12:54.571970+00:00,0.0,0.0,8,4,50.0,13,4
2026-06-11T16:12:57.749499+00:00,0.0,0.0,8,7,87.5,11,7
2026-06-11T16:13:01.006492+00:00,0.0,0.0,8,7,87.5,12,7
2026-06-11T16:13:04.228815+00:00,0.0,0.0,8,3,37.5,13,3
2026-06-11T16:13:07.436734+00:00,0.0,0.0,8,3,37.5,14,3
2026-06-11T16:13:10.608515+00:00,0.0,0.0,8,7,87.5,12,7
2026-06-11T16:13:13.797115+00:00,0.0,0.0,8,6,75.0,13,6
2026-06-11T16:13:16.980303+00:00,0.0,0.0,8,7,87.5,13,7
2026-06-11T16:13:20.195563+00:00,0.0,0.0,8,6,75.0,14,6
2026-06-11T16:13:23.376231+00:00,0.0,0.0,8,8,100.0,13,8
2026-06-11T16:13:26.558639+00:00,0.0,0.0,8,7,87.5,15,7
2026-06-11T16:13:29.752690+00:00,0.0,0.0,8,6,75.0,15,6
2026-06-11T16:13:32.988060+00:00,0.0,0.0,8,8,100.0,15,8
2026-06-11T16:13:36.169915+00:00,0.0,0.0,8,8,100.0,17,8
2026-06-11T16:13:39.361420+00:00,0.0,0.0,8,7,87.5,18,7
2026-06-11T16:13:42.561198+00:00,0.0,0.0,8,7,87.5,20,7
2026-06-11T16:13:45.956900+00:00,0.0,0.0,8,6,75.0,21,6
2026-06-11T16:13:49.158308+00:00,0.0,0.0,8,8,100.0,20,8
2026-06-11T16:13:52.345154+00:00,0.0,0.0,8,8,100.0,22,8
2026-06-11T16:13:55.578474+00:00,0.0,0.0,8,7,87.5,23,7
2026-06-11T16:13:58.767676+00:00,0.0,0.0,8,8,100.0,24,8
2026-06-11T16:14:01.962911+00:00,0.0,0.0,8,7,87.5,26,7
2026-06-11T16:14:05.152541+00:00,0.0,0.0,8,6,75.0,26,6
2026-06-11T16:14:08.380018+00:00,0.0,0.0,8,7,87.5,27,7
2026-06-11T16:14:11.587559+00:00,0.0,0.0,8,6,75.0,27,6
2026-06-11T16:14:14.802273+00:00,0.0,0.0,8,6,75.0,28,5
2026-06-11T16:14:17.992263+00:00,0.0,0.0,8,8,100.0,28,7
2026-06-11T16:14:21.394701+00:00,0.0,0.0,8,6,75.0,29,6
2026-06-11T16:14:24.616440+00:00,0.0,0.0,8,7,87.5,29,7
2026-06-11T16:14:27.821731+00:00,0.0,0.0,8,7,87.5,30,7
2026-06-11T16:14:31.049965+00:00,0.0,0.0,8,6,75.0,31,6
2026-06-11T16:14:34.276948+00:00,0.0,0.0,8,5,62.5,31,5
2026-06-11T16:14:37.677349+00:00,0.0,0.0,8,5,62.5,32,5
2026-06-11T16:14:40.877556+00:00,0.0,0.0,8,6,75.0,31,6
2026-06-11T16:14:44.089311+00:00,0.0,0.0,8,7,87.5,32,7
2026-06-11T16:14:47.378879+00:00,0.0,0.0,8,7,87.5,32,7
2026-06-11T16:14:50.581859+00:00,0.0,0.0,8,7,87.5,33,7
2026-06-11T16:14:53.789116+00:00,0.0,0.0,8,7,87.5,34,7
2026-06-11T16:14:57.045874+00:00,0.0,0.0,8,6,75.0,35,6
2026-06-11T16:15:00.251556+00:00,0.0,0.0,8,6,75.0,35,6
2026-06-11T16:15:03.458660+00:00,0.0,0.0,8,6,75.0,36,6
2026-06-11T16:15:06.691149+00:00,0.0,0.0,8,6,75.0,36,6
2026-06-11T16:15:09.942527+00:00,0.0,0.0,8,7,87.5,35,7
2026-06-11T16:15:13.163975+00:00,0.0,0.0,8,7,87.5,37,7
2026-06-11T16:15:16.384029+00:00,0.0,0.0,8,8,100.0,38,8
2026-06-11T16:15:19.597312+00:00,0.0,0.0,8,8,100.0,39,8
2026-06-11T16:15:22.842593+00:00,0.0,0.0,8,8,100.0,41,8
2026-06-11T16:15:26.047693+00:00,0.0,0.0,8,8,100.0,42,8
2026-06-11T16:15:29.254559+00:00,0.0,0.0,8,8,100.0,44,8
2026-06-11T16:15:32.496890+00:00,0.0,0.0,8,6,75.0,46,6
2026-06-11T16:15:35.708994+00:00,0.0,0.0,8,7,87.5,46,7
2026-06-11T16:15:38.939710+00:00,0.0,0.0,8,7,87.5,48,7
2026-06-11T16:15:42.149931+00:00,0.0,0.0,8,7,87.5,48,7
2026-06-11T16:15:45.404203+00:00,0.0,0.0,8,7,87.5,49,7
2026-06-11T16:15:48.619761+00:00,0.0,0.0,8,7,87.5,51,7
2026-06-11T16:15:51.839020+00:00,0.0,0.0,8,7,87.5,51,7
2026-06-11T16:15:55.085130+00:00,0.0,0.0,8,7,87.5,52,7
2026-06-11T16:15:58.415112+00:00,0.0,0.0,8,6,75.0,54,6
2026-06-11T16:16:01.638642+00:00,0.0,0.0,8,6,75.0,53,6
2026-06-11T16:16:04.854542+00:00,0.0,0.0,8,8,100.0,53,8
2026-06-11T16:16:08.131464+00:00,0.0,0.0,8,8,100.0,54,8
2026-06-11T16:16:11.356448+00:00,0.0,0.0,8,4,50.0,56,4
2026-06-11T16:16:14.578821+00:00,0.0,0.0,8,8,100.0,57,5
2026-06-11T16:16:17.826005+00:00,0.0,0.0,8,7,87.5,58,4
2026-06-11T16:16:21.077929+00:00,0.0,0.0,8,3,37.5,59,3
2026-06-11T16:16:24.384123+00:00,0.0,0.0,8,3,37.5,60,3
2026-06-11T16:16:27.609953+00:00,0.0,0.0,8,6,75.0,60,3
2026-06-11T16:16:30.869450+00:00,0.0,0.0,8,8,100.0,61,4
2026-06-11T16:16:34.187443+00:00,0.0,0.0,8,6,75.0,62,2
2026-06-11T16:16:37.413026+00:00,0.0,0.0,8,6,75.0,62,3
2026-06-11T16:16:40.672132+00:00,0.0,0.0,8,7,87.5,63,4
2026-06-11T16:16:43.920942+00:00,0.0,0.0,8,6,75.0,63,3
2026-06-11T16:16:47.163717+00:00,0.0,0.0,8,8,100.0,63,5
2026-06-11T16:16:50.396579+00:00,0.0,0.0,8,8,100.0,64,5
2026-06-11T16:16:53.656248+00:00,0.0,0.0,8,7,87.5,66,4
2026-06-11T16:16:56.887821+00:00,0.0,0.0,8,3,37.5,67,3
2026-06-11T16:17:00.168933+00:00,0.0,0.0,8,3,37.5,68,3
2026-06-11T16:17:03.409302+00:00,0.0,0.0,8,3,37.5,68,3
2026-06-11T16:17:06.671032+00:00,0.0,0.0,8,8,100.0,68,5
2026-06-11T16:17:09.899300+00:00,0.0,0.0,8,8,100.0,69,5
2026-06-11T16:17:13.136673+00:00,0.0,0.0,8,7,87.5,71,4
2026-06-11T16:17:16.410407+00:00,0.0,0.0,8,7,87.5,72,4
2026-06-11T16:17:19.641783+00:00,0.0,0.0,8,7,87.5,73,4
2026-06-11T16:17:22.896289+00:00,0.0,0.0,8,7,87.5,74,4
2026-06-11T16:17:26.122346+00:00,0.0,0.0,8,7,87.5,75,4
2026-06-11T16:17:29.455225+00:00,0.0,0.0,8,7,87.5,76,4
2026-06-11T16:17:32.693137+00:00,0.0,0.0,8,8,100.0,76,5
2026-06-11T16:17:35.928354+00:00,0.0,0.0,8,8,100.0,78,5
2026-06-11T16:17:39.200199+00:00,0.0,0.0,8,4,50.0,80,4
2026-06-11T16:17:42.452891+00:00,0.0,0.0,8,7,87.5,79,6
2026-06-11T16:17:45.797962+00:00,0.0,0.0,8,7,87.5,80,6
2026-06-11T16:17:49.062051+00:00,0.0,0.0,8,6,75.0,81,6
2026-06-11T16:17:52.321147+00:00,0.0,0.0,8,5,62.5,80,5
2026-06-11T16:17:55.626919+00:00,0.0,0.0,8,5,62.5,82,5
2026-06-11T16:17:58.866947+00:00,0.0,0.0,8,7,87.5,81,7
2026-06-11T16:18:02.137094+00:00,0.0,0.0,8,8,100.0,81,8
2026-06-11T16:18:05.580622+00:00,0.0,0.0,8,6,75.0,83,6
2026-06-11T16:18:08.828941+00:00,0.0,0.0,8,5,62.5,82,5
2026-06-11T16:18:12.091287+00:00,0.0,0.0,8,5,62.5,84,5
2026-06-11T16:18:15.356818+00:00,0.0,0.0,8,5,62.5,83,5
2026-06-11T16:18:18.603240+00:00,0.0,0.0,8,6,75.0,83,6
2026-06-11T16:18:21.928578+00:00,0.0,0.0,8,6,75.0,83,6
2026-06-11T16:18:25.221212+00:00,0.0,0.0,8,6,75.0,83,6
2026-06-11T16:18:28.479492+00:00,0.0,0.0,8,7,87.5,82,7
2026-06-11T16:18:31.786906+00:00,0.0,0.0,8,7,87.5,84,7
2026-06-11T16:18:35.044264+00:00,0.0,0.0,8,5,62.5,85,5
2026-06-11T16:18:38.309926+00:00,0.0,0.0,8,6,75.0,85,5
2026-06-11T16:18:41.571713+00:00,0.0,0.0,8,6,75.0,86,5
2026-06-11T16:18:44.848949+00:00,0.0,0.0,8,6,75.0,85,6
2026-06-11T16:18:48.138859+00:00,0.0,0.0,8,6,75.0,87,6
2026-06-11T16:18:51.395315+00:00,0.0,0.0,8,8,100.0,87,8
2026-06-11T16:18:54.659327+00:00,0.0,0.0,8,7,87.5,88,7
2026-06-11T16:18:57.936176+00:00,0.0,0.0,8,7,87.5,90,7
2026-06-11T16:19:01.210248+00:00,0.0,0.0,8,8,100.0,91,8
2026-06-11T16:19:04.504027+00:00,0.0,0.0,8,7,87.5,92,7
2026-06-11T16:19:07.806510+00:00,0.0,0.0,8,7,87.5,94,7
2026-06-11T16:19:11.083877+00:00,0.0,0.0,8,8,100.0,94,8
2026-06-11T16:19:14.339579+00:00,0.0,0.0,8,8,100.0,96,8
2026-06-11T16:19:17.606355+00:00,0.0,0.0,8,7,87.5,98,7
2026-06-11T16:19:20.925894+00:00,0.0,0.0,8,7,87.5,98,7
2026-06-11T16:19:24.198774+00:00,0.0,0.0,8,7,87.5,100,7
2026-06-11T16:19:27.558932+00:00,0.0,0.0,8,7,87.5,101,7
2026-06-11T16:19:30.861678+00:00,0.0,0.0,8,8,100.0,101,8
2026-06-11T16:19:34.131649+00:00,0.0,0.0,8,8,100.0,103,8
2026-06-11T16:19:37.412541+00:00,0.0,0.0,8,7,87.5,105,7
2026-06-11T16:19:40.723930+00:00,0.0,0.0,8,7,87.5,105,7
2026-06-11T16:19:43.996926+00:00,0.0,0.0,8,7,87.5,107,7
2026-06-11T16:19:47.261911+00:00,0.0,0.0,8,8,100.0,108,8
2026-06-11T16:19:50.576809+00:00,0.0,0.0,8,7,87.5,109,7
2026-06-11T16:19:53.894835+00:00,0.0,0.0,8,4,50.0,111,4
2026-06-11T16:19:57.204996+00:00,0.0,0.0,8,8,100.0,111,5
2026-06-11T16:20:00.522365+00:00,0.0,0.0,8,8,100.0,113,5
2026-06-11T16:20:03.795102+00:00,0.0,0.0,8,8,100.0,115,5
2026-06-11T16:20:07.076659+00:00,0.0,0.0,8,8,100.0,116,5
2026-06-11T16:20:10.421245+00:00,0.0,0.0,8,7,87.5,118,4
2026-06-11T16:20:13.782478+00:00,0.0,0.0,8,7,87.5,120,4
2026-06-11T16:20:17.081281+00:00,0.0,0.0,8,8,100.0,120,5
2026-06-11T16:20:20.376643+00:00,0.0,0.0,8,8,100.0,122,5
2026-06-11T16:20:23.660831+00:00,0.0,0.0,8,8,100.0,124,5
2026-06-11T16:20:26.968131+00:00,0.0,0.0,8,7,87.5,125,4
2026-06-11T16:20:30.261438+00:00,0.0,0.0,8,7,87.5,127,4
2026-06-11T16:20:33.531707+00:00,0.0,0.0,8,8,100.0,128,5
2026-06-11T16:20:36.805732+00:00,0.0,0.0,8,8,100.0,129,5
2026-06-11T16:20:40.114604+00:00,0.0,0.0,8,7,87.5,131,4
2026-06-11T16:20:43.415683+00:00,0.0,0.0,8,4,50.0,131,4
2026-06-11T16:20:46.700154+00:00,0.0,0.0,8,4,50.0,133,4
2026-06-11T16:20:50.035946+00:00,0.0,0.0,8,8,100.0,131,8
2026-06-11T16:20:53.325225+00:00,0.0,0.0,8,8,100.0,132,8
2026-06-11T16:20:56.613701+00:00,0.0,0.0,8,8,100.0,134,8
2026-06-11T16:20:59.988840+00:00,0.0,0.0,8,4,50.0,136,4
2026-06-11T16:21:03.277470+00:00,0.0,0.0,8,8,100.0,133,8
2026-06-11T16:21:06.570591+00:00,0.0,0.0,8,8,100.0,135,8
2026-06-11T16:21:09.895262+00:00,0.0,0.0,8,8,100.0,137,8
2026-06-11T16:21:13.212306+00:00,0.0,0.0,8,6,75.0,138,6
2026-06-11T16:21:16.881886+00:00,0.0,0.0,8,4,50.0,140,4
2026-06-11T16:21:20.201609+00:00,0.0,0.0,8,5,62.5,138,5
2026-06-11T16:21:23.495273+00:00,0.0,0.0,8,7,87.5,136,7
2026-06-11T16:21:26.988229+00:00,0.0,0.0,8,6,75.0,138,6
2026-06-11T16:21:30.307377+00:00,0.0,0.0,8,8,100.0,138,8
2026-06-11T16:21:33.601932+00:00,0.0,0.0,8,8,100.0,139,8
2026-06-11T16:21:36.973818+00:00,0.0,0.0,8,6,75.0,141,6
2026-06-11T16:21:40.293468+00:00,0.0,0.0,8,8,100.0,141,8
2026-06-11T16:21:43.603169+00:00,0.0,0.0,8,7,87.5,142,7
2026-06-11T16:21:46.887253+00:00,0.0,0.0,8,7,87.5,144,7
2026-06-11T16:21:50.205443+00:00,0.0,0.0,8,8,100.0,145,8
2026-06-11T16:21:53.638102+00:00,0.0,0.0,8,8,100.0,146,8
2026-06-11T16:21:57.006021+00:00,0.0,0.0,8,8,100.0,148,8
2026-06-11T16:22:00.299988+00:00,0.0,0.0,8,8,100.0,150,8
2026-06-11T16:22:03.601114+00:00,0.0,0.0,8,8,100.0,151,8
2026-06-11T16:22:06.927113+00:00,0.0,0.0,8,8,100.0,153,8
2026-06-11T16:22:10.263158+00:00,0.0,0.0,8,8,100.0,155,8
2026-06-11T16:22:13.563244+00:00,0.0,0.0,8,8,100.0,156,8
2026-06-11T16:22:16.896780+00:00,0.0,0.0,8,6,75.0,158,6
2026-06-11T16:22:20.217586+00:00,0.0,0.0,8,8,100.0,158,8
2026-06-11T16:22:23.551873+00:00,0.0,0.0,8,8,100.0,159,8
2026-06-11T16:22:26.899734+00:00,0.0,0.0,8,8,100.0,161,8
2026-06-11T16:22:30.209398+00:00,0.0,0.0,8,8,100.0,163,8
2026-06-11T16:22:33.506687+00:00,0.0,0.0,8,8,100.0,164,8
2026-06-11T16:22:36.850199+00:00,0.0,0.0,8,7,87.5,166,7
2026-06-11T16:22:40.167927+00:00,0.0,0.0,8,7,87.5,167,7
2026-06-11T16:22:43.616068+00:00,0.0,0.0,8,6,75.0,168,6
2026-06-11T16:22:46.921302+00:00,0.0,0.0,8,7,87.5,169,7
2026-06-11T16:22:50.248252+00:00,0.0,0.0,8,4,50.0,171,4
2026-06-11T16:22:53.578009+00:00,0.0,0.0,8,5,62.5,171,5
2026-06-11T16:22:56.913555+00:00,0.0,0.0,8,8,100.0,170,8
2026-06-11T16:23:00.226746+00:00,0.0,0.0,8,8,100.0,172,8
2026-06-11T16:23:03.572819+00:00,0.0,0.0,8,7,87.5,173,7
2026-06-11T16:23:06.873916+00:00,0.0,0.0,8,8,100.0,174,8
2026-06-11T16:23:10.189785+00:00,0.0,0.0,8,8,100.0,176,8
2026-06-11T16:23:13.557648+00:00,0.0,0.0,8,8,100.0,177,8
2026-06-11T16:23:16.872898+00:00,0.0,0.0,8,5,62.5,179,5
2026-06-11T16:23:20.244815+00:00,0.0,0.0,8,4,50.0,181,4
2026-06-11T16:23:23.593241+00:00,0.0,0.0,8,7,87.5,178,7
2026-06-11T16:23:26.956397+00:00,0.0,0.0,8,7,87.5,179,7
2026-06-11T16:23:30.268944+00:00,0.0,0.0,8,7,87.5,181,7
2026-06-11T16:23:33.620107+00:00,0.0,0.0,8,5,62.5,181,5
2026-06-11T16:23:36.959692+00:00,0.0,0.0,8,6,75.0,182,6
2026-06-11T16:23:40.307685+00:00,0.0,0.0,8,7,87.5,182,7
2026-06-11T16:23:43.674512+00:00,0.0,0.0,8,6,75.0,182,6
2026-06-11T16:23:47.050593+00:00,0.0,0.0,8,6,75.0,184,6
2026-06-11T16:23:50.397236+00:00,0.0,0.0,8,6,75.0,184,6
2026-06-11T16:23:53.744337+00:00,0.0,0.0,8,6,75.0,185,6
2026-06-11T16:23:57.297751+00:00,0.0,0.0,8,6,75.0,185,6
2026-06-11T16:24:00.643606+00:00,0.0,0.0,8,6,75.0,185,6
2026-06-11T16:24:04.037940+00:00,0.0,0.0,8,6,75.0,186,6
2026-06-11T16:24:07.465567+00:00,0.0,0.0,8,6,75.0,186,6
2026-06-11T16:24:10.852674+00:00,0.0,0.0,8,6,75.0,186,6
2026-06-11T16:24:14.238500+00:00,0.0,0.0,8,8,100.0,185,8
2026-06-11T16:24:17.581603+00:00,0.0,0.0,8,8,100.0,187,8
2026-06-11T16:24:20.948385+00:00,0.0,0.0,8,8,100.0,189,8
2026-06-11T16:24:24.300315+00:00,0.0,0.0,8,6,75.0,190,6
2026-06-11T16:24:27.778705+00:00,0.0,0.0,8,6,75.0,192,6
2026-06-11T16:24:31.112255+00:00,0.0,0.0,8,5,62.5,192,5
