pod,queue_sec,jct_sec
ph-application-1508364558011-21519-c4bzm,23.0,34.0
ph-application-1508364558011-21596-8mssd,933.0,944.0
ph-application-1508364558011-21771-r2dhv,14.0,25.0
ph-application-1508364558011-21931-mhhbd,13.0,25.0
ph-application-1508364558011-21955-7gsb5,12.0,23.0
ph-application-1508364558011-22036-5vwgp,1655.0,1666.0
ph-application-1508364558011-2207-xdcsp,269.0,280.0
ph-application-1508364558011-22085-b4w8l,6.0,17.0
ph-application-1508364558011-22140-84rcl,427.0,429.0
ph-application-1508364558011-22147-6ds8s,8.0,19.0
ph-application-1508364558011-22358-c6qzm,3.0,5.0
ph-application-1508364558011-22849-5s4hl,1621.0,1622.0
ph-application-1508364558011-22938-w9dzg,940.0,952.0
ph-application-1508364558011-22964-lnzmg,387.0,388.0
ph-application-1508364558011-22991-wqwwf,5.0,6.0
ph-application-1508364558011-23044-xvh8l,4.0,16.0
ph-application-1508364558011-23228-6wxnc,2.0,13.0
ph-application-1508364558011-23290-tblwh,10.0,22.0
ph-application-1508364558011-23343-tjj2q,8.0,10.0
ph-application-1508364558011-23669-7wjpd,828.0,839.0
ph-application-1508364558011-23959-8fvrs,8.0,19.0
ph-application-1508364558011-2401-pxh9x,268.0,279.0
ph-application-1508364558011-24183-j4gcr,2.0,4.0
ph-application-1508364558011-24291-lhnvk,3.0,4.0
ph-application-1508364558011-24333-q6bxl,1.0,2.0
ph-application-1508364558011-24422-6tx92,1.0,13.0
ph-application-1508364558011-24453-dcc76,1.0,13.0
ph-application-1508364558011-2450-w55xg,268.0,280.0
ph-application-1508364558011-24538-ldc67,2.0,13.0
ph-application-1508364558011-2457-4q5hm,273.0,284.0
ph-application-1508364558011-24584-kslvd,5.0,16.0
ph-application-1508364558011-24678-5j8sp,4.0,15.0
ph-application-1508364558011-24780-2vvnn,8.0,20.0
ph-application-1508364558011-24799-8wwql,9.0,20.0
ph-application-1508364558011-24836-k7xs7,9.0,20.0
ph-application-1508364558011-24905-jbhxq,14.0,25.0
ph-application-1508364558011-24958-x5x4p,14.0,25.0
ph-application-1508364558011-25002-mzj5l,14.0,26.0
ph-application-1508364558011-25096-fp4j8,18.0,30.0
ph-application-1508364558011-25153-gwrvt,18.0,30.0
ph-application-1508364558011-25332-gbxt8,800.0,811.0
ph-application-1508364558011-25382-mn9vz,344.0,356.0
ph-application-1508364558011-25442-gtxx8,23.0,34.0
ph-application-1508364558011-25518-vsnfg,22.0,23.0
ph-application-1508364558011-25522-7k7c8,22.0,33.0
ph-application-1508364558011-2553-7t68s,278.0,279.0
ph-application-1508364558011-25706-6lfw2,23.0,34.0
ph-application-1508364558011-25739-99rbq,22.0,34.0
ph-application-1508364558011-2579-mtg69,284.0,295.0
ph-application-1508364558011-25971-7bcm6,15.0,27.0
ph-application-1508364558011-26098-kwk24,14.0,25.0
ph-application-1508364558011-26158-2blqr,12.0,23.0
ph-application-1508364558011-2624-dphrh,1297.0,1299.0
ph-application-1508364558011-26356-68sw6,14.0,25.0
ph-application-1508364558011-26380-vpk9r,14.0,25.0
ph-application-1508364558011-26396-wkh9p,19.0,21.0
ph-application-1508364558011-26728-6kpts,13.0,24.0
ph-application-1508364558011-26775-zhcvj,779.0,780.0
ph-application-1508364558011-26845-mx9cv,5.0,16.0
ph-application-1508364558011-26852-n6gvn,4.0,15.0
ph-application-1508364558011-27051-z7rnv,1525.0,1526.0
ph-application-1508364558011-27175-zwl6w,854.0,855.0
ph-application-1508364558011-27177-rgwf8,3.0,14.0
ph-application-1508364558011-27192-6jq85,758.0,769.0
ph-application-1508364558011-27346-rmj47,6.0,17.0
ph-application-1508364558011-27522-d2zd8,5.0,17.0
ph-application-1508364558011-27533-ggwjc,5.0,16.0
ph-application-1508364558011-27760-m2f58,6.0,17.0
ph-application-1508364558011-27799-phrj8,1492.0,1493.0
ph-application-1508364558011-27860-6fq79,271.0,282.0
ph-application-1508364558011-27934-khkrb,3.0,14.0
ph-application-1508364558011-28153-sjsj4,4.0,16.0
ph-application-1508364558011-28156-brgvs,4.0,5.0
ph-application-1508364558011-28237-pvfvd,5.0,6.0
ph-application-1508364558011-28394-bzlhw,694.0,705.0
ph-application-1508364558011-28419-gjghp,1454.0,1465.0
ph-application-1508364558011-28464-d4f9k,4.0,15.0
ph-application-1508364558011-28588-28djg,3.0,15.0
ph-application-1508364558011-2861-sb9s2,283.0,285.0
ph-application-1508364558011-28828-qrtzc,21.0,33.0
ph-application-1508364558011-28993-4jwd7,4.0,15.0
ph-application-1508364558011-29037-vsngn,3.0,14.0
ph-application-1508364558011-29067-nw6nv,665.0,676.0
ph-application-1508364558011-29092-bqktc,671.0,682.0
ph-application-1508364558011-29094-rb9hd,7.0,19.0
ph-application-1508364558011-29117-4kmwz,676.0,687.0
ph-application-1508364558011-29163-j7gvz,7.0,18.0
ph-application-1508364558011-2918-wzdw8,283.0,295.0
ph-application-1508364558011-29269-klkdd,1.0,3.0
ph-application-1508364558011-2930-r9pjf,283.0,285.0
ph-application-1508364558011-29381-6kr22,17.0,28.0
ph-application-1508364558011-29440-m7px6,5.0,16.0
ph-application-1508364558011-29500-vksqh,3.0,14.0
ph-application-1508364558011-2951-n8xj9,287.0,289.0
ph-application-1508364558011-29527-gvfqv,8.0,20.0
ph-application-1508364558011-29649-lm2j8,8.0,19.0
ph-application-1508364558011-29666-sgr8z,666.0,677.0
ph-application-1508364558011-29679-b8dcl,17.0,29.0
ph-application-1508364558011-29775-vxbfx,17.0,29.0
ph-application-1508364558011-29786-ngkt8,23.0,34.0
ph-application-1508364558011-29829-mbjps,22.0,33.0
ph-application-1508364558011-29867-fhw2h,27.0,39.0
ph-application-1508364558011-29894-45m9c,27.0,39.0
ph-application-1508364558011-29938-lgl49,27.0,39.0
ph-application-1508364558011-30100-ljn9m,26.0,37.0
ph-application-1508364558011-30138-8dwxd,30.0,31.0
ph-application-1508364558011-30146-5ls8x,734.0,735.0
ph-application-1508364558011-30151-ht5gm,30.0,41.0
ph-application-1508364558011-30190-s2n9m,738.0,740.0
ph-application-1508364558011-30227-hh8m5,197.0,209.0
ph-application-1508364558011-30298-sh7gg,1417.0,1418.0
ph-application-1508364558011-30595-d6qqx,20.0,21.0
ph-application-1508364558011-30856-8kftn,18.0,30.0
ph-application-1508364558011-30946-7g8n8,726.0,727.0
ph-application-1508364558011-31023-hwkc8,16.0,28.0
ph-application-1508364558011-31056-mt498,22.0,33.0
ph-application-1508364558011-31149-hzdpx,22.0,34.0
ph-application-1508364558011-31224-xq4hp,22.0,34.0
ph-application-1508364558011-31775-zjc6p,5.0,17.0
ph-application-1508364558011-31810-w96jf,3.0,15.0
ph-application-1508364558011-3207-2cj58,285.0,287.0
ph-application-1508364558011-3214-rq8vv,285.0,297.0
ph-application-1508364558011-32192-btmjc,3.0,4.0
ph-application-1508364558011-32321-55qvk,7.0,18.0
ph-application-1508364558011-3234-h8cf2,285.0,297.0
ph-application-1508364558011-32524-cvqjr,5.0,16.0
ph-application-1508364558011-32626-gtwrm,4.0,15.0
ph-application-1508364558011-32628-ckjq2,612.0,623.0
ph-application-1508364558011-32754-pmbrh,4.0,16.0
ph-application-1508364558011-32776-nktz6,163.0,174.0
ph-application-1508364558011-32797-mktsn,3.0,15.0
ph-application-1508364558011-32918-t4c5c,175.0,176.0
ph-application-1508364558011-32981-lb49w,11.0,12.0
ph-application-1508364558011-33020-4fv4x,11.0,12.0
ph-application-1508364558011-33026-6ztcc,11.0,13.0
ph-application-1508364558011-3305-2ttcs,291.0,302.0
ph-application-1508364558011-33101-67dgt,181.0,184.0
ph-application-1508364558011-33132-qtc8f,181.0,184.0
ph-application-1508364558011-33180-ldl25,181.0,184.0
ph-application-1508364558011-33404-zgv2t,177.0,180.0
ph-application-1508364558011-33774-b498s,172.0,185.0
ph-application-1508364558011-3379-6hgd8,296.0,308.0
ph-application-1508364558011-33799-4h2zj,172.0,185.0
ph-application-1508364558011-33823-vkw7m,173.0,185.0
ph-application-1508364558011-3399-9r7nb,296.0,308.0
ph-application-1508364558011-34322-mtwfz,486.0,498.0
ph-application-1508364558011-34616-qlpf6,171.0,183.0
ph-application-1508364558011-34677-9mhfh,175.0,187.0
ph-application-1508364558011-3474-h6w57,296.0,308.0
ph-application-1508364558011-35065-98ll4,173.0,185.0
ph-application-1508364558011-35074-ghxd4,173.0,185.0
ph-application-1508364558011-35090-rx256,174.0,185.0
ph-application-1508364558011-35120-bmkhz,184.0,196.0
ph-application-1508364558011-35190-9zcxw,183.0,195.0
ph-application-1508364558011-35377-ckcx5,181.0,182.0
ph-application-1508364558011-35450-78h49,181.0,192.0
ph-application-1508364558011-35744-mfzpq,186.0,188.0
ph-application-1508364558011-35826-frzf6,186.0,198.0
ph-application-1508364558011-35832-dsvds,202.0,214.0
ph-application-1508364558011-36073-dqflp,181.0,193.0
ph-application-1508364558011-36140-64pjf,179.0,191.0
ph-application-1508364558011-36506-zswrx,171.0,183.0
ph-application-1508364558011-36588-5kwt5,174.0,185.0
ph-application-1508364558011-36634-v6562,178.0,189.0
ph-application-1508364558011-36657-mkbzr,663.0,674.0
ph-application-1508364558011-36686-mkrn6,678.0,689.0
ph-application-1508364558011-36725-tjcnm,174.0,185.0
ph-application-1508364558011-36773-wkl65,193.0,204.0
ph-application-1508364558011-36901-k5nkh,205.0,206.0
ph-application-1508364558011-36929-mf4wn,164.0,175.0
ph-application-1508364558011-37072-xzw5s,564.0,575.0
ph-application-1508364558011-37159-vt7hb,199.0,210.0
ph-application-1508364558011-37282-5crhh,164.0,175.0
ph-application-1508364558011-37444-26dms,168.0,180.0
ph-application-1508364558011-37460-fxmj9,169.0,180.0
ph-application-1508364558011-37538-mhvl6,169.0,180.0
ph-application-1508364558011-37550-xcj2v,180.0,191.0
ph-application-1508364558011-37551-qg6rh,185.0,196.0
ph-application-1508364558011-3756-pmswl,1225.0,1236.0
ph-application-1508364558011-37938-xjbxq,173.0,185.0
ph-application-1508364558011-37988-dp9df,656.0,667.0
ph-application-1508364558011-38015-mkwjl,169.0,181.0
ph-application-1508364558011-38061-xdqjr,193.0,204.0
ph-application-1508364558011-38077-nk5xp,665.0,677.0
ph-application-1508364558011-38092-lpzks,172.0,183.0
ph-application-1508364558011-38105-zj27p,177.0,188.0
ph-application-1508364558011-38166-qqckv,177.0,178.0
ph-application-1508364558011-38326-c95ts,177.0,178.0
ph-application-1508364558011-38489-tvc46,182.0,193.0
ph-application-1508364558011-38605-4gwh5,182.0,183.0
ph-application-1508364558011-38618-d74kg,188.0,189.0
ph-application-1508364558011-38655-rhnwk,188.0,189.0
ph-application-1508364558011-3899-r4w25,295.0,307.0
ph-application-1508364558011-39397-tqbp6,192.0,204.0
ph-application-1508364558011-3972-dkzmz,295.0,307.0
ph-application-1508364558011-39756-vz6jb,189.0,201.0
ph-application-1508364558011-39822-mj92l,189.0,201.0
ph-application-1508364558011-39841-sqnwk,195.0,206.0
ph-application-1508364558011-39955-25tv9,200.0,212.0
ph-application-1508364558011-4002-gw5k5,299.0,311.0
ph-application-1508364558011-40140-2tfnh,200.0,212.0
ph-application-1508364558011-40178-kg4cq,199.0,211.0
ph-application-1508364558011-40230-djlt9,200.0,211.0
ph-application-1508364558011-40246-jq6jl,205.0,216.0
ph-application-1508364558011-40341-664rz,204.0,215.0
ph-application-1508364558011-40564-s9nkr,203.0,214.0
ph-application-1508364558011-40629-b6wln,211.0,212.0
ph-application-1508364558011-4073-nb8jb,298.0,310.0
ph-application-1508364558011-40775-g4k2g,198.0,209.0
ph-application-1508364558011-41113-qxcc9,203.0,216.0
ph-application-1508364558011-41159-6zg66,203.0,205.0
ph-application-1508364558011-41184-pb95r,203.0,205.0
ph-application-1508364558011-41221-sll4q,203.0,205.0
ph-application-1508364558011-41233-spqqx,203.0,205.0
ph-application-1508364558011-41276-w5pz2,203.0,205.0
ph-application-1508364558011-41353-t9fcv,203.0,205.0
ph-application-1508364558011-41369-g4sll,208.0,210.0
ph-application-1508364558011-41381-6xth9,208.0,210.0
ph-application-1508364558011-41412-tbs5l,207.0,219.0
ph-application-1508364558011-41525-8sx4p,203.0,215.0
ph-application-1508364558011-41586-mv8m2,207.0,218.0
ph-application-1508364558011-41733-8vc8w,203.0,214.0
ph-application-1508364558011-41782-hfjs4,212.0,223.0
ph-application-1508364558011-41861-lksf2,205.0,216.0
ph-application-1508364558011-41863-cjn28,211.0,222.0
ph-application-1508364558011-41864-rfgkl,211.0,222.0
ph-application-1508364558011-42234-mp5kp,198.0,209.0
ph-application-1508364558011-42247-jrjgb,203.0,215.0
ph-application-1508364558011-42470-v86qh,1227.0,1228.0
ph-application-1508364558011-42475-4hhxt,196.0,208.0
ph-application-1508364558011-42497-6vwh9,201.0,212.0
ph-application-1508364558011-42754-tg6q7,203.0,215.0
ph-application-1508364558011-42766-mv9fk,203.0,215.0
ph-application-1508364558011-42930-t95t2,200.0,211.0
ph-application-1508364558011-4296-6ffmv,304.0,315.0
ph-application-1508364558011-43199-6mx9q,190.0,201.0
ph-application-1508364558011-43218-9c7jg,194.0,205.0
ph-application-1508364558011-43426-lcxbx,188.0,199.0
ph-application-1508364558011-43827-skfjv,189.0,201.0
ph-application-1508364558011-43856-268b4,195.0,207.0
ph-application-1508364558011-43878-s4ljp,195.0,207.0
ph-application-1508364558011-43911-7dxfg,195.0,207.0
ph-application-1508364558011-43925-vlvxv,195.0,207.0
ph-application-1508364558011-43988-cbkpw,195.0,207.0
ph-application-1508364558011-44011-6s9w2,200.0,211.0
ph-application-1508364558011-44045-mz852,199.0,210.0
ph-application-1508364558011-44046-95x7p,204.0,215.0
ph-application-1508364558011-44169-sm2gt,209.0,220.0
ph-application-1508364558011-44642-29g7x,207.0,219.0
ph-application-1508364558011-44933-8wkgt,206.0,218.0
ph-application-1508364558011-4497-rnxfn,307.0,319.0
ph-application-1508364558011-44981-r429x,206.0,218.0
ph-application-1508364558011-45036-rgccz,463.0,474.0
ph-application-1508364558011-45341-th6qf,205.0,217.0
ph-application-1508364558011-45502-mbncz,209.0,221.0
ph-application-1508364558011-45540-7gg4c,210.0,221.0
ph-application-1508364558011-45579-gm956,214.0,225.0
ph-application-1508364558011-45623-s4t7r,219.0,231.0
ph-application-1508364558011-46054-79g4b,206.0,217.0
ph-application-1508364558011-4613-25q9d,301.0,313.0
ph-application-1508364558011-46556-pdtvf,197.0,208.0
ph-application-1508364558011-46597-pwmgz,559.0,570.0
ph-application-1508364558011-46849-qgxf4,191.0,202.0
ph-application-1508364558011-46893-pq8zm,570.0,581.0
ph-application-1508364558011-46995-vkj58,186.0,198.0
ph-application-1508364558011-47038-5rtdf,190.0,201.0
ph-application-1508364558011-47125-fj2cr,188.0,199.0
ph-application-1508364558011-47134-fpkc4,434.0,446.0
ph-application-1508364558011-47391-7f86r,428.0,430.0
ph-application-1508364558011-47429-5cvgh,1150.0,1161.0
ph-application-1508364558011-4756-8z7bx,300.0,312.0
ph-application-1508364558011-4781-mhztk,300.0,312.0
ph-application-1508364558011-47822-wcknz,804.0,805.0
ph-application-1508364558011-47847-jqg64,162.0,173.0
ph-application-1508364558011-4786-l79cf,300.0,312.0
ph-application-1508364558011-48028-wbkbc,523.0,534.0
ph-application-1508364558011-48123-vz6gk,1106.0,1107.0
ph-application-1508364558011-48253-wxkkp,124.0,136.0
ph-application-1508364558011-48372-6qww8,116.0,128.0
ph-application-1508364558011-48545-2s6fw,112.0,124.0
ph-application-1508364558011-4862-zzm9j,305.0,317.0
ph-application-1508364558011-48861-jqrpg,503.0,504.0
ph-application-1508364558011-48980-4w47p,1083.0,1084.0
ph-application-1508364558011-4900-gkxzh,305.0,317.0
ph-application-1508364558011-49048-xjsm6,102.0,104.0
ph-application-1508364558011-49099-h58r5,118.0,129.0
ph-application-1508364558011-49198-rdrt8,99.0,110.0
ph-application-1508364558011-49369-wdrvj,496.0,508.0
ph-application-1508364558011-49425-gcgn9,97.0,108.0
ph-application-1508364558011-49452-xkd4d,94.0,105.0
ph-application-1508364558011-4957-qhjh2,1749.0,1750.0
ph-application-1508364558011-49606-v97q8,88.0,99.0
ph-application-1508364558011-49963-7dzmd,86.0,97.0
ph-application-1508364558011-50121-jq2sn,92.0,104.0
ph-application-1508364558011-5058-mblhz,315.0,327.0
ph-application-1508364558011-50636-9xhzn,82.0,93.0
ph-application-1508364558011-50769-6cjzx,81.0,92.0
ph-application-1508364558011-50785-z4wzd,86.0,97.0
ph-application-1508364558011-50870-jl4kt,92.0,103.0
ph-application-1508364558011-50924-rqz9c,92.0,93.0
ph-application-1508364558011-50978-glcjj,92.0,103.0
ph-application-1508364558011-51066-nv6kw,92.0,103.0
ph-application-1508364558011-51090-z8mdm,97.0,109.0
ph-application-1508364558011-51138-xplkz,97.0,109.0
ph-application-1508364558011-51240-2fhx2,96.0,98.0
ph-application-1508364558011-5137-drhzl,315.0,327.0
ph-application-1508364558011-51481-rltmz,94.0,105.0
ph-application-1508364558011-51567-6hk89,99.0,110.0
ph-application-1508364558011-5157-jdjdr,315.0,327.0
ph-application-1508364558011-51622-25f4p,99.0,110.0
ph-application-1508364558011-51781-dcdzs,291.0,302.0
ph-application-1508364558011-51909-t5jf2,288.0,289.0
ph-application-1508364558011-51935-bkvmm,96.0,108.0
ph-application-1508364558011-51971-22tbj,465.0,477.0
ph-application-1508364558011-52024-vt966,127.0,138.0
ph-application-1508364558011-52292-fkftw,91.0,102.0
ph-application-1508364558011-52329-4w2x7,90.0,101.0
ph-application-1508364558011-52401-s7tsc,93.0,104.0
ph-application-1508364558011-5266-bhn22,316.0,327.0
ph-application-1508364558011-52758-jd654,76.0,87.0
ph-application-1508364558011-52991-27c7p,66.0,77.0
ph-application-1508364558011-53099-9ffmh,68.0,79.0
ph-application-1508364558011-5333-rdnqk,316.0,318.0
ph-application-1508364558011-5383-gm669,320.0,331.0
ph-application-1508364558011-5530-jpx7d,318.0,329.0
ph-application-1508364558011-5717-77kgr,329.0,341.0
ph-application-1508364558011-5846-w9kcq,334.0,346.0
ph-application-1508364558011-5978-xjv58,1986.0,1987.0
ph-application-1508364558011-6105-xhhn5,325.0,337.0
ph-application-1508364558011-6292-92zvn,323.0,325.0
ph-application-1508364558011-6325-s4v4j,1428.0,1429.0
ph-application-1508364558011-6361-6zq9f,326.0,338.0
ph-application-1508364558011-6478-9m6dw,329.0,340.0
ph-application-1508364558011-6862-98j59,327.0,338.0
ph-application-1508364558011-6917-jgtzj,376.0,377.0
ph-application-1508364558011-7039-9bmd5,381.0,393.0
ph-application-1508364558011-7084-lgmpj,386.0,397.0
ph-application-1508364558011-7099-f8kcj,390.0,402.0
ph-application-1508364558011-7272-n4qjj,390.0,402.0
ph-application-1508364558011-7463-frmp2,390.0,402.0
ph-application-1508364558011-7516-2zz4d,387.0,389.0
ph-application-1508364558011-7567-2b8vp,392.0,403.0
ph-application-1508364558011-7604-p4hd5,397.0,408.0
ph-application-1508364558011-7749-6sp4z,396.0,407.0
ph-application-1508364558011-7786-m5sbl,401.0,413.0
ph-application-1508364558011-7973-cs929,400.0,412.0
ph-application-1508364558011-8134-hqxmc,400.0,411.0
ph-application-1508364558011-8271-kt7x6,405.0,416.0
ph-application-1508364558011-8469-r8dch,405.0,416.0
ph-application-1508364558011-8517-g5846,410.0,421.0
ph-application-1508364558011-8651-ws7vr,410.0,422.0
ph-application-1508364558011-8774-zcwnl,416.0,427.0
ph-application-1508364558011-8786-vw2zp,419.0,430.0
ph-application-1508364558011-8884-mlkm6,417.0,429.0
ph-application-1508364558011-9018-k9vx4,417.0,429.0
ph-application-1508364558011-9304-k5bhv,418.0,429.0
ph-application-1508364558011-9349-th2j7,418.0,429.0
ph-application-1508364558011-9453-fjkzr,423.0,434.0
ph-application-1508364558011-9531-jbrw7,423.0,434.0
ph-application-1508364558011-9584-vrgrc,423.0,434.0
ph-application-1508364558011-9688-mkknj,428.0,439.0
ph-application-1508364558011-9748-5l8cb,433.0,444.0
ph-application-1508364558011-9898-ztv94,433.0,444.0
ph-application-1508364558011-9899-qpvc7,438.0,450.0
ph-application-1508364558011-9994-hhnr9,438.0,450.0
ph-application-1511528684064-0088-h8ts6,55.0,66.0
ph-application-1511528684064-0283-fjqlt,42.0,54.0
ph-application-1511528684064-0401-6bjl5,28.0,40.0
ph-application-1511528684064-0404-8pkrh,28.0,40.0
ph-application-1511528684064-0478-wqbxj,26.0,37.0
ph-application-1511528684064-0691-2t8pt,2.0,13.0
ph-application-1511528684064-0729-dlxv2,6.0,8.0
ph-application-1511528684064-0744-t98r2,173.0,185.0
ph-application-1511528684064-1140-txcrh,153.0,165.0
ph-application-1511528684064-1271-xzlpp,154.0,165.0
ph-application-1511528684064-1426-jhx9h,1.0,13.0
ph-application-1511528684064-1469-rkvtg,336.0,347.0
ph-application-1511528684064-1497-gcgnb,3.0,14.0
ph-application-1511528684064-1579-4sbst,10.0,22.0
ph-application-1511528684064-1725-gqpq4,6.0,18.0
ph-application-1511528684064-1806-vlds2,5.0,17.0
ph-application-1511528684064-2221-clkp4,3.0,15.0
ph-application-1511528684064-2320-xzdsf,3.0,14.0
ph-application-1511528684064-2336-52gfd,8.0,19.0
ph-application-1511528684064-2554-46qd5,6.0,17.0
ph-application-1511528684064-2575-4zb8k,6.0,17.0
ph-application-1511528684064-2699-8s64h,17.0,29.0
ph-application-1511528684064-2717-klcpj,16.0,28.0
ph-application-1511528684064-2748-prhmx,16.0,28.0
ph-application-1511916184019-0073-cllfg,332.0,343.0
ph-application-1511916184019-0077-nzfzp,348.0,360.0
ph-application-1511916184019-0080-vg74g,12.0,24.0
ph-application-1511916184019-0109-tbj52,364.0,376.0
ph-application-1511916184019-0299-h5xmg,857.0,868.0
ph-application-1511916184019-0749-7rpjm,17.0,28.0
ph-application-1511916184019-0820-4gr48,1.0,13.0
ph-application-1511916184019-0937-5hm59,26.0,38.0
ph-application-1511916184019-1409-89rq7,4.0,16.0
ph-application-1511916184019-1687-dwd9n,4.0,15.0
ph-application-1511916184019-1694-w58z8,10.0,21.0
ph-application-1511916184019-2124-lbpzl,1.0,12.0
ph-application-1511916184019-2242-825q8,4.0,16.0
ph-application-1511916184019-2246-r847n,4.0,16.0
ph-application-1511916184019-2289-zppc7,39.0,50.0
ph-application-1511916184019-2311-sxd9l,42.0,54.0
ph-application-1511916184019-2485-4dzz4,1.0,12.0
ph-application-1511916184019-3041-75ltb,235.0,247.0
ph-application-1511916184019-3398-27q6f,225.0,237.0
ph-application-1511916184019-3514-wrtqp,240.0,252.0
ph-application-1511916184019-3522-zkj25,222.0,234.0
ph-application-1511916184019-3818-nrjbj,211.0,222.0
ph-application-1512440382012-0011-sbzl5,226.0,238.0
ph-application-1512440382012-0343-8mmm5,202.0,203.0
ph-application-1512440382012-0425-gh59z,328.0,340.0
ph-application-1512440382012-0681-6b8wl,195.0,206.0
ph-application-1512440382012-0684-8m4vm,319.0,331.0
ph-application-1512440382012-1118-q8llv,193.0,205.0
ph-application-1512440382012-1192-44w9d,196.0,207.0
ph-application-1512440382012-1260-kj7k6,300.0,312.0
ph-application-1512440382012-1310-h2jqb,202.0,214.0
ph-application-1512440382012-1342-sfb54,200.0,213.0
ph-application-1512440382012-1352-h6nn9,200.0,213.0
ph-application-1512440382012-1438-95xs7,195.0,208.0
ph-application-1512440382012-1632-mr7r9,204.0,206.0
ph-application-1512440382012-1750-t8n6g,183.0,196.0
ph-application-1512440382012-1798-csxvz,184.0,196.0
ph-application-1512440382012-1839-ttpb5,187.0,198.0
ph-application-1512440382012-1842-qxf6r,198.0,210.0
ph-application-1512440382012-1984-mhjgs,197.0,209.0
ph-application-1512440382012-2065-jvksm,193.0,205.0
ph-application-1512440382012-2197-2zzjt,638.0,649.0
ph-application-1512440382012-2274-l9ddh,195.0,206.0
ph-application-1512440382012-2407-p8fqf,192.0,203.0
ph-application-1512440382012-2416-rd2pl,191.0,203.0
ph-application-1512440382012-2419-s7jvn,281.0,292.0
ph-application-1512440382012-2484-7jz47,189.0,201.0
ph-application-1512440382012-2616-bxmqp,258.0,269.0
ph-application-1512440382012-2787-tvb29,179.0,191.0
ph-application-1512440382012-2861-qnvcm,190.0,201.0
ph-application-1512440382012-2881-zt29d,190.0,201.0
ph-application-1512440382012-2888-mz9rt,190.0,201.0
ph-application-1512440382012-2926-8jlrk,196.0,207.0
ph-application-1512440382012-2985-9bx6b,195.0,197.0
ph-application-1512440382012-3018-5w6tg,195.0,207.0
ph-application-1512440382012-3235-56qtc,194.0,206.0
ph-application-1512440382012-3383-lbnwr,256.0,257.0
ph-application-1512440382012-3445-4swvh,262.0,263.0
ph-application-1512440382012-3491-z4kfr,194.0,206.0
ph-application-1512440382012-3531-d54m8,199.0,200.0
ph-application-1512440382012-3692-ptkds,635.0,646.0
ph-application-1512440382012-3921-hh549,332.0,345.0
ph-application-1512440382012-4333-zd7np,200.0,211.0
ph-application-1512440382012-4396-dl2kt,200.0,212.0
ph-application-1512440382012-4464-pjj5w,200.0,211.0
ph-application-1512440382012-4815-7qg57,197.0,209.0
ph-application-1512440382012-4921-rvfv8,203.0,214.0
ph-application-1512440382012-4999-xwt2f,198.0,209.0
ph-application-1512440382012-5264-cpkln,194.0,205.0
ph-application-1512440382012-5460-vjsxq,189.0,200.0
ph-application-1512440382012-5691-g9vfv,184.0,196.0
ph-application-1512440382012-5733-gh4m4,240.0,251.0
ph-application-1512440382012-5821-db5fl,600.0,611.0
ph-application-1512440382012-6472-fkqk2,209.0,210.0
ph-application-1512440382012-6655-9nklh,119.0,131.0
ph-application-1512440382012-6734-2p6xw,117.0,129.0
ph-application-1513025660013-0001-gszzs,201.0,212.0
ph-application-1513025660013-0431-lddpc,104.0,116.0
ph-application-1513025660013-0722-lntpb,98.0,109.0
ph-application-1513025660013-0739-s94kg,98.0,109.0
ph-application-1513025660013-0785-zgmpg,96.0,107.0
ph-application-1513025660013-0831-xrmc9,95.0,106.0
ph-application-1513025660013-0833-rkx8n,106.0,117.0
ph-application-1513025660013-0924-gpw8q,102.0,113.0
ph-application-1513025660013-1012-ndgwn,98.0,110.0
ph-application-1513025660013-2514-jz9dn,131.0,144.0
ph-application-1513025660013-2534-c86rv,132.0,134.0
ph-application-1513390397011-0007-g5fls,12.0,24.0
ph-application-1513627406021-0065-g6lkc,360.0,361.0
ph-application-1513627406021-0155-8rjt8,10.0,11.0
ph-application-1513627406021-0199-tgm55,21.0,33.0
ph-application-1513627406021-0217-bkkf9,14.0,16.0
ph-application-1513627406021-0336-9tzk4,19.0,32.0
ph-application-1513627406021-0497-wm8f7,14.0,17.0
ph-application-1513627406021-0584-ppw4x,10.0,13.0
ph-application-1513627406021-0765-7t4j2,6.0,17.0
ph-application-1513627406021-1120-p9b7s,2.0,3.0
ph-application-1513627406021-1177-qvsr6,6.0,17.0
ph-application-1513627406021-1362-l2k6r,6.0,7.0
ph-application-1513627406021-1554-7bk84,5.0,16.0
ph-application-1513627406021-1779-k464f,20.0,22.0
ph-application-1513627406021-1867-b2pds,2.0,14.0
ph-application-1513627406021-1894-rg2rz,1.0,3.0
ph-application-1513627406021-1968-qd77v,4.0,5.0
ph-application-1513627406021-2126-brk6g,12.0,23.0
ph-application-1513627406021-2281-qzvpz,8.0,19.0
ph-application-1513627406021-2434-5mhvp,5.0,17.0
ph-application-1513627406021-2641-h8tjf,5.0,16.0
