pod,queue_sec,jct_sec
ph-application-1508364558011-21596-8vlpc,107.0,118.0
ph-application-1508364558011-21771-62frn,95.0,106.0
ph-application-1508364558011-21931-rh5x5,94.0,106.0
ph-application-1508364558011-21955-z9nzh,92.0,104.0
ph-application-1508364558011-22036-kg586,676.0,687.0
ph-application-1508364558011-2207-wmv2z,348.0,360.0
ph-application-1508364558011-22085-fhm57,80.0,92.0
ph-application-1508364558011-22140-hm72j,679.0,680.0
ph-application-1508364558011-22147-6jcv2,77.0,89.0
ph-application-1508364558011-22358-8hzxb,58.0,59.0
ph-application-1508364558011-22849-wtr99,647.0,648.0
ph-application-1508364558011-22938-d22cz,45.0,56.0
ph-application-1508364558011-22964-d5vjg,645.0,647.0
ph-application-1508364558011-22991-rwr58,37.0,38.0
ph-application-1508364558011-23044-b5lvc,31.0,42.0
ph-application-1508364558011-23228-f9g7t,27.0,39.0
ph-application-1508364558011-23290-cq4zm,32.0,43.0
ph-application-1508364558011-23343-x8kjd,30.0,31.0
ph-application-1508364558011-23669-jpxz8,34.0,45.0
ph-application-1508364558011-23959-vqhdx,34.0,45.0
ph-application-1508364558011-2401-2jjcq,380.0,392.0
ph-application-1508364558011-24183-rvc9c,34.0,35.0
ph-application-1508364558011-24291-v6lc8,30.0,31.0
ph-application-1508364558011-24333-ljbk7,28.0,29.0
ph-application-1508364558011-24422-bnnzf,23.0,35.0
ph-application-1508364558011-24453-rd4v6,28.0,39.0
ph-application-1508364558011-2450-phmwv,386.0,397.0
ph-application-1508364558011-24538-xfqmw,22.0,34.0
ph-application-1508364558011-2457-2grs6,386.0,398.0
ph-application-1508364558011-24584-trdpq,26.0,38.0
ph-application-1508364558011-24678-x56zl,25.0,37.0
ph-application-1508364558011-24780-pl7nl,30.0,41.0
ph-application-1508364558011-24799-lvnn9,30.0,41.0
ph-application-1508364558011-24836-cq85h,35.0,46.0
ph-application-1508364558011-24905-znszz,34.0,46.0
ph-application-1508364558011-24958-x42lv,34.0,46.0
ph-application-1508364558011-25002-2bzmt,34.0,46.0
ph-application-1508364558011-25096-pt6lf,40.0,51.0
ph-application-1508364558011-25153-4qrjc,40.0,51.0
ph-application-1508364558011-25332-jjzwt,44.0,55.0
ph-application-1508364558011-25382-zllxm,602.0,613.0
ph-application-1508364558011-25442-ddpwq,43.0,54.0
ph-application-1508364558011-25518-x2lhx,48.0,50.0
ph-application-1508364558011-25522-94hz9,48.0,60.0
ph-application-1508364558011-2553-z9q7s,419.0,420.0
ph-application-1508364558011-25706-w272t,45.0,56.0
ph-application-1508364558011-25739-dh7jr,49.0,60.0
ph-application-1508364558011-2579-7w92m,424.0,435.0
ph-application-1508364558011-25971-tbk77,42.0,53.0
ph-application-1508364558011-26098-77gpf,40.0,51.0
ph-application-1508364558011-26158-q2wwn,38.0,49.0
ph-application-1508364558011-2624-n2kjx,500.0,501.0
ph-application-1508364558011-26356-djp6b,41.0,52.0
ph-application-1508364558011-26380-8xr6h,41.0,52.0
ph-application-1508364558011-26396-8rnnt,46.0,47.0
ph-application-1508364558011-26728-hbtcf,39.0,51.0
ph-application-1508364558011-26775-srnqf,32.0,33.0
ph-application-1508364558011-26845-gmdcf,31.0,43.0
ph-application-1508364558011-26852-x9gtp,35.0,47.0
ph-application-1508364558011-27051-fzd6z,572.0,574.0
ph-application-1508364558011-27175-87v9r,41.0,42.0
ph-application-1508364558011-27177-6c9fh,30.0,41.0
ph-application-1508364558011-27192-xfqck,29.0,40.0
ph-application-1508364558011-27346-2xmh2,31.0,42.0
ph-application-1508364558011-27522-vt8cl,26.0,37.0
ph-application-1508364558011-27533-nwnh8,30.0,42.0
ph-application-1508364558011-27760-dn2nk,16.0,28.0
ph-application-1508364558011-27799-tfjwt,539.0,540.0
ph-application-1508364558011-27860-6bk5t,539.0,551.0
ph-application-1508364558011-27934-4sx58,2.0,14.0
ph-application-1508364558011-28153-hfpq4,9.0,20.0
ph-application-1508364558011-28156-xqht5,8.0,9.0
ph-application-1508364558011-28237-xpg2m,15.0,18.0
ph-application-1508364558011-28394-tt55j,7.0,20.0
ph-application-1508364558011-28419-96nxk,517.0,528.0
ph-application-1508364558011-28464-clhgq,3.0,16.0
ph-application-1508364558011-28588-bdh5d,1.0,13.0
ph-application-1508364558011-2861-4gq77,465.0,467.0
ph-application-1508364558011-28828-j2k6v,4.0,16.0
ph-application-1508364558011-28993-fln96,3.0,14.0
ph-application-1508364558011-29037-zxqms,1.0,12.0
ph-application-1508364558011-29067-5hzk9,12.0,24.0
ph-application-1508364558011-29092-kgmws,12.0,24.0
ph-application-1508364558011-29094-xlpx2,12.0,24.0
ph-application-1508364558011-29117-2gpcr,12.0,24.0
ph-application-1508364558011-29163-plqfx,12.0,24.0
ph-application-1508364558011-2918-jxnd9,465.0,477.0
ph-application-1508364558011-29269-t7zzk,6.0,8.0
ph-application-1508364558011-2930-7htkt,470.0,472.0
ph-application-1508364558011-29381-ltrdc,16.0,27.0
ph-application-1508364558011-29440-qqqbs,3.0,14.0
ph-application-1508364558011-29500-kr5vx,2.0,14.0
ph-application-1508364558011-2951-hpvm4,471.0,472.0
ph-application-1508364558011-29527-6fzm7,2.0,14.0
ph-application-1508364558011-29649-7kd7c,12.0,23.0
ph-application-1508364558011-29666-4htzc,16.0,28.0
ph-application-1508364558011-29679-cmqpq,16.0,28.0
ph-application-1508364558011-29775-l5f9g,16.0,27.0
ph-application-1508364558011-29786-nbpcp,26.0,38.0
ph-application-1508364558011-29829-hhk4r,26.0,38.0
ph-application-1508364558011-29867-t2k2w,26.0,38.0
ph-application-1508364558011-29894-n8wl6,27.0,38.0
ph-application-1508364558011-29938-ggt8h,27.0,38.0
ph-application-1508364558011-30100-fshdn,29.0,40.0
ph-application-1508364558011-30138-ngkd5,29.0,30.0
ph-application-1508364558011-30146-bdqtn,40.0,41.0
ph-application-1508364558011-30151-qzsrb,29.0,40.0
ph-application-1508364558011-30190-sk46v,43.0,44.0
ph-application-1508364558011-30227-vcmfk,483.0,494.0
ph-application-1508364558011-30298-8dbvw,497.0,498.0
ph-application-1508364558011-30595-ch4nr,19.0,20.0
ph-application-1508364558011-30856-vnlg2,23.0,34.0
ph-application-1508364558011-30946-ctcv4,32.0,33.0
ph-application-1508364558011-31023-wfxrq,21.0,32.0
ph-application-1508364558011-31056-888j7,26.0,38.0
ph-application-1508364558011-31149-gs88m,26.0,38.0
ph-application-1508364558011-31224-zc7sc,37.0,49.0
ph-application-1508364558011-31775-7pjjr,20.0,32.0
ph-application-1508364558011-31810-j7hhb,18.0,30.0
ph-application-1508364558011-3207-zjp9c,474.0,475.0
ph-application-1508364558011-3214-v2d4b,474.0,485.0
ph-application-1508364558011-32192-r9stm,13.0,15.0
ph-application-1508364558011-32321-tggzw,11.0,23.0
ph-application-1508364558011-3234-7pjh7,474.0,485.0
ph-application-1508364558011-32524-xmzrc,10.0,22.0
ph-application-1508364558011-32626-sj26v,12.0,24.0
ph-application-1508364558011-32628-frgn5,13.0,24.0
ph-application-1508364558011-32754-p8tf5,9.0,20.0
ph-application-1508364558011-32776-6ss6z,455.0,466.0
ph-application-1508364558011-32797-z5sn5,18.0,30.0
ph-application-1508364558011-32918-2wcpc,467.0,469.0
ph-application-1508364558011-32981-q56gg,15.0,17.0
ph-application-1508364558011-33020-kbzhx,16.0,17.0
ph-application-1508364558011-33026-h4h8m,16.0,17.0
ph-application-1508364558011-3305-j24cl,479.0,492.0
ph-application-1508364558011-33101-fr4dl,15.0,16.0
ph-application-1508364558011-33132-sk8cz,20.0,23.0
ph-application-1508364558011-33180-bh5gw,20.0,22.0
ph-application-1508364558011-33404-h9hhr,16.0,19.0
ph-application-1508364558011-33774-hs65w,12.0,25.0
ph-application-1508364558011-3379-lr7jg,479.0,492.0
ph-application-1508364558011-33799-qfsxq,12.0,25.0
ph-application-1508364558011-33823-8m77n,12.0,24.0
ph-application-1508364558011-3399-5q9c4,480.0,492.0
ph-application-1508364558011-34322-kn9tl,11.0,23.0
ph-application-1508364558011-34616-8kgjl,15.0,27.0
ph-application-1508364558011-34677-2x4rv,15.0,27.0
ph-application-1508364558011-3474-vswzh,480.0,492.0
ph-application-1508364558011-35065-jxbj4,14.0,25.0
ph-application-1508364558011-35074-5qq7h,19.0,30.0
ph-application-1508364558011-35090-ztjtg,24.0,36.0
ph-application-1508364558011-35120-nggtz,24.0,36.0
ph-application-1508364558011-35190-v4fmn,23.0,35.0
ph-application-1508364558011-35377-ck6dj,21.0,22.0
ph-application-1508364558011-35450-jm45f,26.0,37.0
ph-application-1508364558011-35744-m2gpw,26.0,27.0
ph-application-1508364558011-35826-267gw,26.0,38.0
ph-application-1508364558011-35832-8t6df,86.0,97.0
ph-application-1508364558011-36073-9kv5p,21.0,33.0
ph-application-1508364558011-36140-6fmff,24.0,36.0
ph-application-1508364558011-36506-qhwqb,16.0,28.0
ph-application-1508364558011-36588-7wzj8,20.0,31.0
ph-application-1508364558011-36634-jbxsv,18.0,29.0
ph-application-1508364558011-36657-5hlwq,436.0,447.0
ph-application-1508364558011-36686-2q4rc,451.0,463.0
ph-application-1508364558011-36725-znx29,14.0,25.0
ph-application-1508364558011-36773-n4gf9,77.0,88.0
ph-application-1508364558011-36901-nzgmk,88.0,89.0
ph-application-1508364558011-36929-f9zq9,9.0,21.0
ph-application-1508364558011-37072-wv8cn,2.0,14.0
ph-application-1508364558011-37159-cqbd4,82.0,93.0
ph-application-1508364558011-37282-rkdzj,3.0,14.0
ph-application-1508364558011-37444-s42b7,3.0,14.0
ph-application-1508364558011-37460-8smhk,8.0,20.0
ph-application-1508364558011-37538-nppnp,8.0,20.0
ph-application-1508364558011-37550-jv7hr,8.0,20.0
ph-application-1508364558011-37551-s6lxk,14.0,25.0
ph-application-1508364558011-3756-9x8w4,479.0,491.0
ph-application-1508364558011-37938-r9nmk,2.0,13.0
ph-application-1508364558011-37988-dvv7h,429.0,440.0
ph-application-1508364558011-38015-wbpgm,3.0,14.0
ph-application-1508364558011-38061-l4tnd,75.0,87.0
ph-application-1508364558011-38077-phtng,439.0,450.0
ph-application-1508364558011-38092-gzltm,6.0,17.0
ph-application-1508364558011-38105-mnbn6,5.0,17.0
ph-application-1508364558011-38166-2nsk7,5.0,7.0
ph-application-1508364558011-38326-5m9h8,11.0,12.0
ph-application-1508364558011-38489-pnx8f,11.0,22.0
ph-application-1508364558011-38605-7jqsq,11.0,12.0
ph-application-1508364558011-38618-v2lbf,16.0,18.0
ph-application-1508364558011-38655-b74bq,22.0,23.0
ph-application-1508364558011-3899-pmvxg,478.0,490.0
ph-application-1508364558011-39397-lpkmj,20.0,31.0
ph-application-1508364558011-3972-z6dhp,499.0,512.0
ph-application-1508364558011-39756-hw74c,18.0,29.0
ph-application-1508364558011-39822-k6l4j,23.0,34.0
ph-application-1508364558011-39841-96wpz,23.0,34.0
ph-application-1508364558011-39955-q5j2v,34.0,45.0
ph-application-1508364558011-4002-l9tjr,499.0,512.0
ph-application-1508364558011-40140-7c78l,33.0,44.0
ph-application-1508364558011-40178-698tr,39.0,50.0
ph-application-1508364558011-40230-wt564,38.0,49.0
ph-application-1508364558011-40246-fmfcl,49.0,60.0
ph-application-1508364558011-40341-w5nfv,48.0,59.0
ph-application-1508364558011-40564-k9npp,53.0,65.0
ph-application-1508364558011-40629-nfcb6,442.0,444.0
ph-application-1508364558011-4073-ztsxk,499.0,511.0
ph-application-1508364558011-40775-z2dwb,43.0,55.0
ph-application-1508364558011-41113-9d6mh,47.0,59.0
ph-application-1508364558011-41159-kn8c4,47.0,49.0
ph-application-1508364558011-41184-tcf6w,53.0,54.0
ph-application-1508364558011-41221-948sv,53.0,54.0
ph-application-1508364558011-41233-nf7vp,53.0,54.0
ph-application-1508364558011-41276-d9w9c,58.0,60.0
ph-application-1508364558011-41353-97jv5,58.0,60.0
ph-application-1508364558011-41369-fnv2k,59.0,60.0
ph-application-1508364558011-41381-jlbsn,428.0,430.0
ph-application-1508364558011-41412-7v2wb,427.0,439.0
ph-application-1508364558011-41525-7xw9w,429.0,440.0
ph-application-1508364558011-41586-422sk,422.0,433.0
ph-application-1508364558011-41733-hxd9z,417.0,428.0
ph-application-1508364558011-41782-7z42q,432.0,443.0
ph-application-1508364558011-41861-jg898,420.0,431.0
ph-application-1508364558011-41863-lpdtg,431.0,442.0
ph-application-1508364558011-41864-52grn,437.0,448.0
ph-application-1508364558011-42234-c5spt,424.0,435.0
ph-application-1508364558011-42247-wcdvx,424.0,436.0
ph-application-1508364558011-42470-kht5g,871.0,873.0
ph-application-1508364558011-42475-tlhmn,417.0,429.0
ph-application-1508364558011-42497-p6wnm,416.0,428.0
ph-application-1508364558011-42754-zzhv2,423.0,434.0
ph-application-1508364558011-42766-k2zl8,423.0,434.0
ph-application-1508364558011-42930-x4pwq,420.0,431.0
ph-application-1508364558011-4296-75v8c,499.0,511.0
ph-application-1508364558011-43199-d9w97,414.0,426.0
ph-application-1508364558011-43218-mh9jb,414.0,426.0
ph-application-1508364558011-43426-m6mhv,408.0,420.0
ph-application-1508364558011-43827-lkgrg,405.0,416.0
ph-application-1508364558011-43856-mssln,415.0,427.0
ph-application-1508364558011-43878-swc86,415.0,427.0
ph-application-1508364558011-43911-fzbtq,416.0,427.0
ph-application-1508364558011-43925-pb6sw,421.0,433.0
ph-application-1508364558011-43988-752wr,421.0,433.0
ph-application-1508364558011-44011-g4c7p,420.0,432.0
ph-application-1508364558011-44045-bctjh,418.0,430.0
ph-application-1508364558011-44046-44lkm,418.0,430.0
ph-application-1508364558011-44169-h7k47,428.0,439.0
ph-application-1508364558011-44642-rzhtz,427.0,439.0
ph-application-1508364558011-44933-cskjv,426.0,438.0
ph-application-1508364558011-4497-qq58z,502.0,513.0
ph-application-1508364558011-44981-jzwqt,432.0,444.0
ph-application-1508364558011-45036-q5z42,432.0,444.0
ph-application-1508364558011-45341-6kdl8,431.0,443.0
ph-application-1508364558011-45502-jbc42,429.0,441.0
ph-application-1508364558011-45540-jz7kn,429.0,441.0
ph-application-1508364558011-45579-924w2,440.0,451.0
ph-application-1508364558011-45623-r9r4k,440.0,451.0
ph-application-1508364558011-46054-xrxl4,426.0,437.0
ph-application-1508364558011-4613-zrnfj,505.0,517.0
ph-application-1508364558011-46556-cqhbb,422.0,434.0
ph-application-1508364558011-46597-4j6zm,815.0,826.0
ph-application-1508364558011-46849-5blmh,417.0,428.0
ph-application-1508364558011-46893-7bxzz,825.0,836.0
ph-application-1508364558011-46995-8qg7t,412.0,423.0
ph-application-1508364558011-47038-vkrss,411.0,423.0
ph-application-1508364558011-47125-lxrvh,408.0,420.0
ph-application-1508364558011-47134-xsqxb,419.0,430.0
ph-application-1508364558011-47391-bhkbp,414.0,415.0
ph-application-1508364558011-47429-qfxpx,829.0,840.0
ph-application-1508364558011-4756-sxdvt,505.0,517.0
ph-application-1508364558011-4781-dslg5,647.0,659.0
ph-application-1508364558011-47822-24j97,395.0,397.0
ph-application-1508364558011-47847-fjklc,388.0,399.0
ph-application-1508364558011-4786-zcvwm,664.0,675.0
ph-application-1508364558011-48028-4n75f,796.0,807.0
ph-application-1508364558011-48123-xh9rn,802.0,803.0
ph-application-1508364558011-48253-5588b,350.0,362.0
ph-application-1508364558011-48372-dpbpv,342.0,354.0
ph-application-1508364558011-48545-79vvp,344.0,355.0
ph-application-1508364558011-4862-dtfk9,669.0,681.0
ph-application-1508364558011-48861-5m24h,782.0,783.0
ph-application-1508364558011-48980-rqnvp,785.0,786.0
ph-application-1508364558011-4900-nzdll,675.0,686.0
ph-application-1508364558011-49048-4b4vj,333.0,334.0
ph-application-1508364558011-49099-m8297,366.0,378.0
ph-application-1508364558011-49198-h474k,330.0,342.0
ph-application-1508364558011-49369-jbqzz,781.0,792.0
ph-application-1508364558011-49425-z82zc,323.0,335.0
ph-application-1508364558011-49452-p8pz8,325.0,337.0
ph-application-1508364558011-4957-9tpcr,1598.0,1599.0
ph-application-1508364558011-49606-l5kwj,318.0,330.0
ph-application-1508364558011-49963-d5wdh,313.0,324.0
ph-application-1508364558011-50121-vpx4t,313.0,324.0
ph-application-1508364558011-5058-pz6r9,674.0,685.0
ph-application-1508364558011-50636-rzh4c,301.0,312.0
ph-application-1508364558011-50769-hdszm,307.0,318.0
ph-application-1508364558011-50785-xtxzv,307.0,318.0
ph-application-1508364558011-50870-jg68b,307.0,318.0
ph-application-1508364558011-50924-rsj4s,312.0,314.0
ph-application-1508364558011-50978-p4qxf,312.0,324.0
ph-application-1508364558011-51066-cs8mz,311.0,323.0
ph-application-1508364558011-51090-cjsvj,317.0,328.0
ph-application-1508364558011-51138-dvlb7,317.0,328.0
ph-application-1508364558011-51240-nxrpj,317.0,318.0
ph-application-1508364558011-5137-gpkgm,674.0,685.0
ph-application-1508364558011-51481-f9pcl,325.0,336.0
ph-application-1508364558011-51567-wfqmt,324.0,335.0
ph-application-1508364558011-5157-skl6r,1283.0,1294.0
ph-application-1508364558011-51622-5j88h,330.0,341.0
ph-application-1508364558011-51781-jkprs,331.0,343.0
ph-application-1508364558011-51909-48vv9,328.0,330.0
ph-application-1508364558011-51935-sssjm,328.0,340.0
ph-application-1508364558011-51971-wtjpt,749.0,760.0
ph-application-1508364558011-52024-gz2v6,325.0,337.0
ph-application-1508364558011-52292-r6lzb,327.0,338.0
ph-application-1508364558011-52329-tqnw5,327.0,338.0
ph-application-1508364558011-52401-vfg9j,325.0,336.0
ph-application-1508364558011-5266-ql8qd,1299.0,1311.0
ph-application-1508364558011-52758-9k6cp,313.0,324.0
ph-application-1508364558011-52991-77qph,309.0,320.0
ph-application-1508364558011-53099-hbqsf,304.0,315.0
ph-application-1508364558011-5333-29fmj,1305.0,1306.0
ph-application-1508364558011-5383-jq46k,1310.0,1321.0
ph-application-1508364558011-5530-jwv9m,1308.0,1319.0
ph-application-1508364558011-5717-rn4x2,1308.0,1319.0
ph-application-1508364558011-5846-rfwh6,1307.0,1318.0
ph-application-1508364558011-5978-nvqcp,1722.0,1723.0
ph-application-1508364558011-6105-kjcjr,1304.0,1316.0
ph-application-1508364558011-6292-766gj,1302.0,1303.0
ph-application-1508364558011-6325-6st84,1718.0,1719.0
ph-application-1508364558011-6361-2tg6q,1305.0,1316.0
ph-application-1508364558011-6478-kbtvq,1303.0,1314.0
ph-application-1508364558011-6862-tgt5t,1301.0,1312.0
ph-application-1508364558011-6917-xzzpk,1306.0,1308.0
ph-application-1508364558011-7039-rfdtf,1301.0,1313.0
ph-application-1508364558011-7084-c4hb6,1300.0,1312.0
ph-application-1508364558011-7099-kgbx4,1300.0,1311.0
ph-application-1508364558011-7272-f5b7c,1305.0,1316.0
ph-application-1508364558011-7463-2nwzn,1305.0,1316.0
ph-application-1508364558011-7516-k4wvm,1307.0,1309.0
ph-application-1508364558011-7567-x4f8q,1307.0,1318.0
ph-application-1508364558011-7604-jqn4w,1307.0,1318.0
ph-application-1508364558011-7749-qxb7z,1311.0,1323.0
ph-application-1508364558011-7786-vhr5g,1311.0,1323.0
ph-application-1508364558011-7973-zvclx,1309.0,1321.0
ph-application-1508364558011-8134-k5spn,1309.0,1321.0
ph-application-1508364558011-8271-wt8j8,1315.0,1326.0
ph-application-1508364558011-8469-dx4mr,1314.0,1325.0
ph-application-1508364558011-8517-7flsk,1319.0,1331.0
ph-application-1508364558011-8651-cbg2v,1319.0,1331.0
ph-application-1508364558011-8774-krwhq,1325.0,1336.0
ph-application-1508364558011-8786-dxtmg,1324.0,1336.0
ph-application-1508364558011-8884-bt456,1321.0,1333.0
ph-application-1508364558011-9018-8cbz4,1321.0,1333.0
ph-application-1508364558011-9304-4l27m,1323.0,1334.0
ph-application-1508364558011-9349-dcj4b,1323.0,1334.0
ph-application-1508364558011-9453-spvzc,1328.0,1339.0
ph-application-1508364558011-9531-7xzqx,1328.0,1340.0
ph-application-1508364558011-9584-dj2wg,1334.0,1345.0
ph-application-1508364558011-9688-nsd9n,1333.0,1344.0
ph-application-1508364558011-9748-jjrnm,1333.0,1345.0
ph-application-1508364558011-9898-jrv2l,1333.0,1345.0
ph-application-1508364558011-9899-6fpl9,1338.0,1350.0
ph-application-1508364558011-9994-m5gvn,1338.0,1349.0
ph-application-1511528684064-0088-6mz88,376.0,387.0
ph-application-1511528684064-0283-lmlct,358.0,369.0
ph-application-1511528684064-0401-8vr44,350.0,361.0
ph-application-1511528684064-0404-9fvcv,350.0,361.0
ph-application-1511528684064-0478-ncbtn,341.0,352.0
ph-application-1511528684064-0691-8zj94,323.0,335.0
ph-application-1511528684064-0729-z65gh,321.0,323.0
ph-application-1511528684064-0744-b6p7p,327.0,338.0
ph-application-1511528684064-1140-pwdqm,307.0,318.0
ph-application-1511528684064-1271-rr69g,302.0,313.0
ph-application-1511528684064-1426-r44qr,301.0,312.0
ph-application-1511528684064-1469-m8krx,625.0,636.0
ph-application-1511528684064-1497-8gb2x,297.0,308.0
ph-application-1511528684064-1579-7v4hm,292.0,303.0
ph-application-1511528684064-1725-xswgs,289.0,300.0
ph-application-1511528684064-1806-nkg5x,293.0,304.0
ph-application-1511528684064-2221-7rj7q,297.0,308.0
ph-application-1511528684064-2320-c4qxp,296.0,307.0
ph-application-1511528684064-2336-8b44k,296.0,307.0
ph-application-1511528684064-2554-jqmsv,299.0,311.0
ph-application-1511528684064-2575-w7c8d,300.0,311.0
ph-application-1511528684064-2699-zs4ql,300.0,311.0
ph-application-1511528684064-2717-45frd,299.0,310.0
ph-application-1511528684064-2748-jd2bv,304.0,315.0
ph-application-1511916184019-0073-mjnfq,622.0,633.0
ph-application-1511916184019-0077-sh7n5,639.0,650.0
ph-application-1511916184019-0080-64tvt,306.0,317.0
ph-application-1511916184019-0109-sp94p,655.0,666.0
ph-application-1511916184019-0299-x7smt,665.0,676.0
ph-application-1511916184019-0749-ktbtn,281.0,292.0
ph-application-1511916184019-0820-cfq5t,273.0,284.0
ph-application-1511916184019-0937-xl26p,291.0,302.0
ph-application-1511916184019-1409-f6s5g,247.0,258.0
ph-application-1511916184019-1687-9wdtm,253.0,264.0
ph-application-1511916184019-1694-b2dz4,259.0,270.0
ph-application-1511916184019-2124-bvrt6,239.0,250.0
ph-application-1511916184019-2242-hswq4,237.0,248.0
ph-application-1511916184019-2246-d88wx,247.0,258.0
ph-application-1511916184019-2289-t9lz8,247.0,259.0
ph-application-1511916184019-2311-kb7ss,247.0,258.0
ph-application-1511916184019-2485-qj2pl,239.0,250.0
ph-application-1511916184019-3041-2dmjp,198.0,210.0
ph-application-1511916184019-3398-f2b76,267.0,278.0
ph-application-1511916184019-3514-lxqmb,281.0,292.0
ph-application-1511916184019-3522-2mjmt,185.0,197.0
ph-application-1511916184019-3818-sr6ls,173.0,185.0
ph-application-1512440382012-0011-fd5mx,178.0,189.0
ph-application-1512440382012-0343-7ln5z,164.0,166.0
ph-application-1512440382012-0425-8chq6,172.0,184.0
ph-application-1512440382012-0681-5xhdb,163.0,175.0
ph-application-1512440382012-0684-rgqsd,164.0,175.0
ph-application-1512440382012-1118-w8zsb,155.0,166.0
ph-application-1512440382012-1192-h7fw6,153.0,165.0
ph-application-1512440382012-1260-8fsjh,150.0,162.0
ph-application-1512440382012-1310-8qcsf,153.0,164.0
ph-application-1512440382012-1342-g4n8z,152.0,163.0
ph-application-1512440382012-1352-gs9x7,156.0,168.0
ph-application-1512440382012-1438-xc29h,152.0,164.0
ph-application-1512440382012-1632-v4rjs,228.0,229.0
ph-application-1512440382012-1750-5q4v4,146.0,157.0
ph-application-1512440382012-1798-lc86t,146.0,158.0
ph-application-1512440382012-1839-qc4pf,144.0,156.0
ph-application-1512440382012-1842-wgxgg,150.0,161.0
ph-application-1512440382012-1984-hhmbv,148.0,159.0
ph-application-1512440382012-2065-zk6k8,150.0,161.0
ph-application-1512440382012-2197-xdphx,447.0,458.0
ph-application-1512440382012-2274-6qmtj,146.0,158.0
ph-application-1512440382012-2407-bj9r4,142.0,154.0
ph-application-1512440382012-2416-ks2qx,148.0,159.0
ph-application-1512440382012-2419-xwzp6,459.0,470.0
ph-application-1512440382012-2484-6f2wn,145.0,156.0
ph-application-1512440382012-2616-wdbpt,141.0,152.0
ph-application-1512440382012-2787-6xtms,142.0,153.0
ph-application-1512440382012-2861-gc2nx,141.0,152.0
ph-application-1512440382012-2881-hdbgd,146.0,158.0
ph-application-1512440382012-2888-2svnj,146.0,158.0
ph-application-1512440382012-2926-lzvhh,146.0,158.0
ph-application-1512440382012-2985-phv88,152.0,153.0
ph-application-1512440382012-3018-2wxrn,152.0,163.0
ph-application-1512440382012-3235-jwb65,151.0,162.0
ph-application-1512440382012-3383-jb49h,461.0,463.0
ph-application-1512440382012-3445-45kcj,462.0,463.0
ph-application-1512440382012-3491-c7swh,157.0,168.0
ph-application-1512440382012-3531-nlst6,156.0,157.0
ph-application-1512440382012-3692-n47sz,465.0,476.0
ph-application-1512440382012-3921-gmf9n,154.0,165.0
ph-application-1512440382012-4333-5ffwp,163.0,174.0
ph-application-1512440382012-4396-kgnkl,163.0,174.0
ph-application-1512440382012-4464-s862v,169.0,180.0
ph-application-1512440382012-4815-wzbcw,166.0,177.0
ph-application-1512440382012-4921-dn9dn,177.0,188.0
ph-application-1512440382012-4999-zg49d,172.0,183.0
ph-application-1512440382012-5264-8cpw8,172.0,184.0
ph-application-1512440382012-5460-nx4ss,169.0,180.0
ph-application-1512440382012-5691-tm9fw,445.0,458.0
ph-application-1512440382012-5733-8c46r,457.0,468.0
ph-application-1512440382012-5821-qcxhb,465.0,476.0
ph-application-1512440382012-6472-hpn7n,443.0,444.0
ph-application-1512440382012-6655-gnj9w,381.0,394.0
ph-application-1512440382012-6734-gkf27,378.0,391.0
ph-application-1513025660013-0001-zwj48,435.0,446.0
ph-application-1513025660013-0431-pt4v2,366.0,379.0
ph-application-1513025660013-0722-dqnmf,355.0,367.0
ph-application-1513025660013-0739-4kfdd,354.0,366.0
ph-application-1513025660013-0785-85wpf,353.0,365.0
ph-application-1513025660013-0831-bct2b,351.0,364.0
ph-application-1513025660013-0833-dg4jl,424.0,437.0
ph-application-1513025660013-0924-j82hk,421.0,434.0
ph-application-1513025660013-1012-bj42g,416.0,429.0
ph-application-1513025660013-2514-jsnlq,354.0,367.0
ph-application-1513025660013-2534-knbw9,354.0,357.0
ph-application-1513390397011-0007-jjksb,331.0,344.0
ph-application-1513627406021-0065-qv5kb,265.0,266.0
ph-application-1513627406021-0155-b5pbr,267.0,268.0
ph-application-1513627406021-0199-2mzmd,244.0,256.0
ph-application-1513627406021-0217-cj2cv,271.0,272.0
ph-application-1513627406021-0336-tfs8z,243.0,255.0
ph-application-1513627406021-0497-6bhq4,243.0,244.0
ph-application-1513627406021-0584-jwsjz,244.0,245.0
ph-application-1513627406021-0765-c8d6z,257.0,270.0
ph-application-1513627406021-1120-4546l,242.0,245.0
ph-application-1513627406021-1177-bl44x,240.0,253.0
ph-application-1513627406021-1362-w4p4h,229.0,232.0
ph-application-1513627406021-1554-glgsr,222.0,235.0
ph-application-1513627406021-1779-d6gv6,238.0,239.0
ph-application-1513627406021-1867-bvh4h,214.0,226.0
ph-application-1513627406021-1894-xn6x4,213.0,215.0
ph-application-1513627406021-1968-ckdz5,211.0,213.0
ph-application-1513627406021-2126-bjvv9,206.0,217.0
ph-application-1513627406021-2281-2gqtt,202.0,213.0
ph-application-1513627406021-2434-8fc2j,200.0,212.0
ph-application-1513627406021-2641-gtk66,193.0,205.0
