ts,gpu_util_avg,gpu_mem_used_mib,n_gpu,alloc_used,alloc_pct,pending_gpu_pods,running_gpu_pods
2026-06-11T08:58:22.886264+00:00,0.0,0.0,8,0,0.0,1,0
2026-06-11T08:58:26.057990+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T08:58:29.406711+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T08:58:32.560505+00:00,0.0,0.0,8,5,62.5,1,5
2026-06-11T08:58:35.711810+00:00,0.0,0.0,8,5,62.5,2,5
2026-06-11T08:58:38.867539+00:00,0.0,0.0,8,3,37.5,5,3
2026-06-11T08:58:42.079971+00:00,0.0,0.0,8,1,12.5,6,1
2026-06-11T08:58:45.306419+00:00,0.0,0.0,8,1,12.5,9,1
2026-06-11T08:58:48.470122+00:00,0.0,0.0,8,8,100.0,5,5
2026-06-11T08:58:51.625292+00:00,0.0,0.0,8,7,87.5,5,4
2026-06-11T08:58:54.800216+00:00,0.0,0.0,8,7,87.5,6,4
2026-06-11T08:58:57.996849+00:00,0.0,0.0,8,1,12.5,6,1
2026-06-11T08:59:01.198661+00:00,0.0,0.0,8,1,12.5,6,1
2026-06-11T08:59:04.363061+00:00,0.0,0.0,8,8,100.0,2,7
2026-06-11T08:59:07.522678+00:00,0.0,0.0,8,7,87.5,2,6
2026-06-11T08:59:10.694479+00:00,0.0,0.0,8,8,100.0,2,7
2026-06-11T08:59:14.119915+00:00,0.0,0.0,8,1,12.5,2,1
2026-06-11T08:59:17.290359+00:00,0.0,0.0,8,4,50.0,2,3
2026-06-11T08:59:20.463074+00:00,0.0,0.0,8,4,50.0,3,3
2026-06-11T08:59:23.631381+00:00,0.0,0.0,8,5,62.5,1,4
2026-06-11T08:59:26.834066+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T08:59:30.111353+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T08:59:33.280910+00:00,0.0,0.0,8,6,75.0,3,3
2026-06-11T08:59:36.449363+00:00,0.0,0.0,8,8,100.0,3,5
2026-06-11T08:59:39.730493+00:00,0.0,0.0,8,7,87.5,3,4
2026-06-11T08:59:42.908844+00:00,0.0,0.0,8,2,25.0,5,2
2026-06-11T08:59:46.369365+00:00,0.0,0.0,8,2,25.0,8,2
2026-06-11T08:59:49.542823+00:00,0.0,0.0,8,6,75.0,2,6
2026-06-11T08:59:52.774386+00:00,0.0,0.0,8,7,87.5,1,7
2026-06-11T08:59:55.959176+00:00,0.0,0.0,8,7,87.5,1,7
2026-06-11T08:59:59.137492+00:00,0.0,0.0,8,1,12.5,2,1
2026-06-11T09:00:02.310534+00:00,0.0,0.0,8,4,50.0,2,1
2026-06-11T09:00:05.508880+00:00,0.0,0.0,8,4,50.0,2,1
2026-06-11T09:00:08.697830+00:00,0.0,0.0,8,8,100.0,2,2
2026-06-11T09:00:11.873295+00:00,0.0,0.0,8,8,100.0,3,2
2026-06-11T09:00:15.204237+00:00,0.0,0.0,8,4,50.0,5,1
2026-06-11T09:00:18.407965+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T09:00:21.590814+00:00,0.0,0.0,8,8,100.0,1,5
2026-06-11T09:00:24.783771+00:00,0.0,0.0,8,8,100.0,1,5
2026-06-11T09:00:27.968633+00:00,0.0,0.0,8,8,100.0,1,5
2026-06-11T09:00:31.178963+00:00,0.0,0.0,8,6,75.0,1,3
2026-06-11T09:00:34.369534+00:00,0.0,0.0,8,1,12.5,1,1
2026-06-11T09:00:37.556282+00:00,0.0,0.0,8,2,25.0,1,2
2026-06-11T09:00:40.762647+00:00,0.0,0.0,8,2,25.0,2,2
2026-06-11T09:00:44.005584+00:00,0.0,0.0,8,1,12.5,2,1
