ts,gpu_util_avg,gpu_mem_used_mib,n_gpu,alloc_used,alloc_pct,pending_gpu_pods,running_gpu_pods
2026-06-11T19:46:51.054902+00:00,0.0,0.0,8,0,0.0,1,0
2026-06-11T19:46:54.241921+00:00,0.0,0.0,8,1,12.5,1,1
2026-06-11T19:46:57.390065+00:00,0.0,0.0,8,1,12.5,3,1
2026-06-11T19:47:00.541244+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T19:47:03.992115+00:00,0.0,0.0,8,3,37.5,4,3
2026-06-11T19:47:07.149534+00:00,0.0,0.0,8,5,62.5,3,5
2026-06-11T19:47:10.314160+00:00,0.0,0.0,8,7,87.5,3,6
2026-06-11T19:47:13.678504+00:00,0.0,0.0,8,5,62.5,5,4
2026-06-11T19:47:16.872491+00:00,0.0,0.0,8,6,75.0,4,6
2026-06-11T19:47:20.038377+00:00,0.0,0.0,8,6,75.0,5,6
2026-06-11T19:47:23.376396+00:00,0.0,0.0,8,5,62.5,5,5
2026-06-11T19:47:26.543987+00:00,0.0,0.0,8,5,62.5,3,5
2026-06-11T19:47:29.735676+00:00,0.0,0.0,8,5,62.5,5,5
2026-06-11T19:47:32.902408+00:00,0.0,0.0,8,6,75.0,5,5
2026-06-11T19:47:36.065574+00:00,0.0,0.0,8,8,100.0,4,7
2026-06-11T19:47:39.302660+00:00,0.0,0.0,8,5,62.5,6,5
2026-06-11T19:47:42.478583+00:00,0.0,0.0,8,5,62.5,5,5
2026-06-11T19:47:45.673412+00:00,0.0,0.0,8,5,62.5,7,5
2026-06-11T19:47:48.938943+00:00,0.0,0.0,8,2,25.0,9,2
2026-06-11T19:47:52.110813+00:00,0.0,0.0,8,7,87.5,8,4
2026-06-11T19:47:55.286729+00:00,0.0,0.0,8,7,87.5,10,4
2026-06-11T19:47:58.507367+00:00,0.0,0.0,8,7,87.5,10,4
2026-06-11T19:48:01.684301+00:00,0.0,0.0,8,6,75.0,11,3
2026-06-11T19:48:04.885910+00:00,0.0,0.0,8,6,75.0,12,3
2026-06-11T19:48:08.081010+00:00,0.0,0.0,8,3,37.5,12,3
2026-06-11T19:48:11.289060+00:00,0.0,0.0,8,5,62.5,12,5
2026-06-11T19:48:14.628566+00:00,0.0,0.0,8,3,37.5,12,3
2026-06-11T19:48:17.805205+00:00,0.0,0.0,8,8,100.0,12,5
2026-06-11T19:48:20.982976+00:00,0.0,0.0,8,8,100.0,13,5
2026-06-11T19:48:24.349097+00:00,0.0,0.0,8,2,25.0,15,2
2026-06-11T19:48:27.532495+00:00,0.0,0.0,8,8,100.0,14,5
2026-06-11T19:48:30.721647+00:00,0.0,0.0,8,8,100.0,15,5
2026-06-11T19:48:33.949722+00:00,0.0,0.0,8,6,75.0,17,3
2026-06-11T19:48:37.169902+00:00,0.0,0.0,8,8,100.0,17,5
2026-06-11T19:48:40.349340+00:00,0.0,0.0,8,8,100.0,18,5
2026-06-11T19:48:43.530612+00:00,0.0,0.0,8,7,87.5,20,4
2026-06-11T19:48:46.712823+00:00,0.0,0.0,8,8,100.0,20,5
2026-06-11T19:48:49.930962+00:00,0.0,0.0,8,8,100.0,22,5
2026-06-11T19:48:53.119215+00:00,0.0,0.0,8,7,87.5,23,4
2026-06-11T19:48:56.314586+00:00,0.0,0.0,8,8,100.0,24,5
2026-06-11T19:48:59.797642+00:00,0.0,0.0,8,4,50.0,26,4
2026-06-11T19:49:03.008045+00:00,0.0,0.0,8,7,87.5,23,7
2026-06-11T19:49:06.193231+00:00,0.0,0.0,8,8,100.0,24,8
2026-06-11T19:49:09.374053+00:00,0.0,0.0,8,6,75.0,26,6
2026-06-11T19:49:12.623990+00:00,0.0,0.0,8,7,87.5,25,7
2026-06-11T19:49:15.850112+00:00,0.0,0.0,8,8,100.0,25,8
2026-06-11T19:49:19.054825+00:00,0.0,0.0,8,6,75.0,26,6
2026-06-11T19:49:22.251480+00:00,0.0,0.0,8,5,62.5,27,4
2026-06-11T19:49:25.556432+00:00,0.0,0.0,8,5,62.5,29,4
2026-06-11T19:49:28.801029+00:00,0.0,0.0,8,5,62.5,27,5
2026-06-11T19:49:31.994630+00:00,0.0,0.0,8,7,87.5,26,7
2026-06-11T19:49:35.265138+00:00,0.0,0.0,8,6,75.0,27,6
2026-06-11T19:49:38.467793+00:00,0.0,0.0,8,5,62.5,28,5
2026-06-11T19:49:41.700006+00:00,0.0,0.0,8,5,62.5,30,5
2026-06-11T19:49:44.930898+00:00,0.0,0.0,8,7,87.5,29,7
2026-06-11T19:49:48.130547+00:00,0.0,0.0,8,7,87.5,30,7
2026-06-11T19:49:51.330464+00:00,0.0,0.0,8,8,100.0,30,8
2026-06-11T19:49:54.558514+00:00,0.0,0.0,8,7,87.5,32,7
2026-06-11T19:49:57.760415+00:00,0.0,0.0,8,8,100.0,33,8
2026-06-11T19:50:00.964794+00:00,0.0,0.0,8,7,87.5,34,7
2026-06-11T19:50:04.191560+00:00,0.0,0.0,8,6,75.0,35,6
2026-06-11T19:50:07.421112+00:00,0.0,0.0,8,7,87.5,34,7
2026-06-11T19:50:10.808263+00:00,0.0,0.0,8,6,75.0,36,6
2026-06-11T19:50:14.014051+00:00,0.0,0.0,8,7,87.5,36,7
2026-06-11T19:50:17.256723+00:00,0.0,0.0,8,8,100.0,36,8
2026-06-11T19:50:20.491402+00:00,0.0,0.0,8,5,62.5,38,5
2026-06-11T19:50:23.697996+00:00,0.0,0.0,8,6,75.0,38,5
2026-06-11T19:50:26.907573+00:00,0.0,0.0,8,6,75.0,39,5
2026-06-11T19:50:30.139991+00:00,0.0,0.0,8,5,62.5,39,5
2026-06-11T19:50:33.354384+00:00,0.0,0.0,8,5,62.5,39,5
2026-06-11T19:50:36.568921+00:00,0.0,0.0,8,5,62.5,41,5
2026-06-11T19:50:39.786113+00:00,0.0,0.0,8,4,50.0,43,4
2026-06-11T19:50:43.016661+00:00,0.0,0.0,8,2,25.0,44,2
2026-06-11T19:50:46.228763+00:00,0.0,0.0,8,1,12.5,46,1
2026-06-11T19:50:49.435847+00:00,0.0,0.0,8,0,0.0,47,0
2026-06-11T19:50:52.703690+00:00,0.0,0.0,8,8,100.0,48,1
2026-06-11T19:50:55.909257+00:00,0.0,0.0,8,8,100.0,50,1
2026-06-11T19:50:59.119079+00:00,0.0,0.0,8,0,0.0,51,0
2026-06-11T19:51:02.609921+00:00,0.0,0.0,8,0,0.0,53,0
2026-06-11T19:51:06.133904+00:00,0.0,0.0,8,2,25.0,50,2
2026-06-11T19:51:09.358667+00:00,0.0,0.0,8,6,75.0,48,3
2026-06-11T19:51:12.619046+00:00,0.0,0.0,8,6,75.0,50,3
2026-06-11T19:51:15.861541+00:00,0.0,0.0,8,6,75.0,50,3
2026-06-11T19:51:19.095659+00:00,0.0,0.0,8,7,87.5,49,4
2026-06-11T19:51:22.335648+00:00,0.0,0.0,8,7,87.5,51,4
2026-06-11T19:51:25.592842+00:00,0.0,0.0,8,7,87.5,51,4
2026-06-11T19:51:28.815223+00:00,0.0,0.0,8,7,87.5,53,4
2026-06-11T19:51:32.092314+00:00,0.0,0.0,8,7,87.5,54,4
2026-06-11T19:51:35.317019+00:00,0.0,0.0,8,7,87.5,54,4
2026-06-11T19:51:38.572829+00:00,0.0,0.0,8,7,87.5,56,4
2026-06-11T19:51:42.231900+00:00,0.0,0.0,8,3,37.5,57,3
2026-06-11T19:51:45.465282+00:00,0.0,0.0,8,5,62.5,56,5
2026-06-11T19:51:48.758241+00:00,0.0,0.0,8,7,87.5,53,7
2026-06-11T19:51:51.983341+00:00,0.0,0.0,8,7,87.5,54,7
2026-06-11T19:51:55.226621+00:00,0.0,0.0,8,7,87.5,54,7
2026-06-11T19:51:58.475084+00:00,0.0,0.0,8,7,87.5,56,7
2026-06-11T19:52:01.710243+00:00,0.0,0.0,8,7,87.5,56,7
