time_s,used_gpu,total_gpu,alloc_pct
651507.0,8,192,4.17
726051.0,12,192,6.25
740189.0,20,192,10.42
824311.5,12,192,6.25
877980.0,28,192,14.58
887700.0,30,192,15.62
898855.5,26,192,13.54
907426.0,42,192,21.88
907520.0,58,192,30.21
912993.5,50,192,26.04
934855.0,51,192,26.56
938030.0,59,192,30.73
939494.0,67,192,34.9
1030805.0,75,192,39.06
1050784.5,59,192,30.73
1060504.5,57,192,29.69
1075288.0,81,192,42.19
1076570.0,89,192,46.35
1080230.5,73,192,38.02
1080324.5,57,192,29.69
1089478.0,73,192,38.02
1092967.0,77,192,40.1
1097311.0,81,192,42.19
1107659.5,80,192,41.67
1110834.5,72,192,37.5
1153903.0,80,192,41.67
1161024.0,112,192,58.33
1161705.0,113,192,58.85
1162228.0,114,192,59.38
1162231.0,116,192,60.42
1164348.0,117,192,60.94
1165183.0,118,192,61.46
1165256.0,119,192,61.98
1168055.0,127,192,66.15
1169027.0,135,192,70.31
1169860.0,139,192,72.4
1170000.0,143,192,74.48
1176123.0,151,192,78.65
1180735.0,152,192,79.17
1180763.0,153,192,79.69
1181418.5,145,192,75.52
1182303.0,161,192,83.85
1182317.0,177,192,92.19
1182352.0,177,192,92.19
1182368.0,177,192,92.19
1182381.0,177,192,92.19
1183727.0,181,192,94.27
1184966.0,189,192,98.44
1185593.0,189,192,98.44
1186665.0,189,192,98.44
1186681.0,189,192,98.44
1187518.0,189,192,98.44
1188852.0,190,192,98.96
1189461.0,190,192,98.96
1194064.0,190,192,98.96
1195252.0,191,192,99.48
1195336.5,190,192,98.96
1195336.5,190,192,98.96
1195643.0,191,192,99.48
1195655.5,190,192,98.96
1195655.5,190,192,98.96
1195932.0,191,192,99.48
1196276.0,192,192,100.0
1196350.5,191,192,99.48
1196350.5,191,192,99.48
1196826.0,191,192,99.48
1197621.0,191,192,99.48
1198327.0,191,192,99.48
1198965.0,191,192,99.48
1198997.0,192,192,100.0
1199073.5,191,192,99.48
1199073.5,191,192,99.48
1199107.0,192,192,100.0
1199461.5,191,192,99.48
1199461.5,192,192,100.0
1206754.5,188,192,97.92
1206754.5,192,192,100.0
1208511.3,191,192,99.48
1208511.3,191,192,99.48
1208733.7,183,192,95.31
1208733.7,191,192,99.48
1208911.0,191,192,99.48
1209442.0,191,192,99.48
1210061.0,191,192,99.48
1224383.0,191,192,99.48
1224543.0,191,192,99.48
1226632.0,191,192,99.48
1226672.0,191,192,99.48
1227154.0,191,192,99.48
1227592.0,191,192,99.48
1227892.0,191,192,99.48
1228073.0,191,192,99.48
1229577.0,191,192,99.48
1229883.0,191,192,99.48
1231154.0,191,192,99.48
1231261.0,191,192,99.48
1231298.0,191,192,99.48
1231551.0,191,192,99.48
1231580.0,191,192,99.48
1231873.0,191,192,99.48
1232158.0,191,192,99.48
1232186.0,191,192,99.48
1232387.0,191,192,99.48
1232404.0,191,192,99.48
1232430.0,191,192,99.48
1232474.0,191,192,99.48
1232617.0,191,192,99.48
1232630.0,191,192,99.48
1232982.0,191,192,99.48
1233171.0,191,192,99.48
1233258.0,191,192,99.48
1233311.0,191,192,99.48
1233328.0,191,192,99.48
1233408.0,191,192,99.48
1233463.0,191,192,99.48
1233645.0,191,192,99.48
1234000.0,191,192,99.48
1234239.0,192,192,100.0
1234393.5,184,192,95.83
1234393.5,192,192,100.0
1234417.1,191,192,99.48
1234417.1,191,192,99.48
1234419.0,192,192,100.0
1234578.9,191,192,99.48
1234578.9,191,192,99.48
1234644.0,192,192,100.0
1234922.0,188,192,97.92
1234922.0,192,192,100.0
1235252.0,188,192,97.92
1235252.0,192,192,100.0
1235936.5,188,192,97.92
1235936.5,192,192,100.0
1236075.5,191,192,99.48
1236075.5,192,192,100.0
1236103.5,191,192,99.48
1236103.5,191,192,99.48
1236272.0,190,192,98.96
1236272.0,192,192,100.0
1236274.5,188,192,97.92
1236274.5,192,192,100.0
1237043.0,188,192,97.92
1237043.0,192,192,100.0
1237411.0,188,192,97.92
1237411.0,192,192,100.0
1238163.5,188,192,97.92
1238163.5,192,192,100.0
1238574.5,190,192,98.96
1238574.5,192,192,100.0
1238653.5,188,192,97.92
1238653.5,192,192,100.0
1239424.0,188,192,97.92
1239424.0,192,192,100.0
1240797.7,160,192,83.33
1240797.7,192,192,100.0
1240841.0,190,192,98.96
1240841.0,192,192,100.0
1240984.0,190,192,98.96
1240984.0,192,192,100.0
1241021.5,190,192,98.96
1241021.5,192,192,100.0
1241060.0,190,192,98.96
1241060.0,192,192,100.0
1241132.5,190,192,98.96
1241132.5,192,192,100.0
1241158.0,190,192,98.96
1241158.0,192,192,100.0
1241291.0,190,192,98.96
1241291.0,192,192,100.0
1241372.5,190,192,98.96
1241372.5,192,192,100.0
1241509.5,190,192,98.96
1241509.5,192,192,100.0
1241611.0,190,192,98.96
1241611.0,192,192,100.0
1241616.0,191,192,99.48
1241616.0,192,192,100.0
1241620.0,191,192,99.48
1241620.0,192,192,100.0
1241712.5,191,192,99.48
1241712.5,192,192,100.0
1241767.5,191,192,99.48
1241767.5,192,192,100.0
1241840.5,191,192,99.48
1241840.5,192,192,100.0
1241913.0,191,192,99.48
1241913.0,192,192,100.0
1241942.0,191,192,99.48
1241942.0,192,192,100.0
1242019.0,191,192,99.48
1242019.0,192,192,100.0
1242033.5,191,192,99.48
1242033.5,192,192,100.0
1242151.5,191,192,99.48
1242151.5,192,192,100.0
1242204.5,191,192,99.48
1242204.5,192,192,100.0
1242221.5,191,192,99.48
1242221.5,192,192,100.0
1242232.0,191,192,99.48
1242232.0,192,192,100.0
1242348.0,191,192,99.48
1242348.0,192,192,100.0
1242374.0,191,192,99.48
1242374.0,191,192,99.48
1242426.5,190,192,98.96
1242426.5,192,192,100.0
1242447.0,191,192,99.48
1242447.0,191,192,99.48
1242466.0,192,192,100.0
1242580.5,191,192,99.48
1242580.5,192,192,100.0
1242621.0,190,192,98.96
1242621.0,190,192,98.96
1242702.5,189,192,98.44
1242702.5,189,192,98.44
1242769.0,188,192,97.92
1242769.0,192,192,100.0
1242775.5,188,192,97.92
1242775.5,192,192,100.0
1242864.0,188,192,97.92
1242864.0,192,192,100.0
1243604.5,190,192,98.96
1243604.5,192,192,100.0
1243765.0,191,192,99.48
1243765.0,192,192,100.0
1243785.0,191,192,99.48
1243785.0,192,192,100.0
1243945.5,191,192,99.48
1243945.5,192,192,100.0
1243977.5,191,192,99.48
1243977.5,192,192,100.0
1244314.0,191,192,99.48
1244314.0,192,192,100.0
1244480.5,191,192,99.48
1244480.5,192,192,100.0
1244673.0,191,192,99.48
1244673.0,192,192,100.0
1244929.5,191,192,99.48
1244929.5,192,192,100.0
1245134.0,191,192,99.48
1245134.0,192,192,100.0
1245302.5,191,192,99.48
1245302.5,192,192,100.0
1245639.0,191,192,99.48
1245639.0,192,192,100.0
1245821.5,191,192,99.48
1245821.5,192,192,100.0
1246122.0,191,192,99.48
1246122.0,192,192,100.0
1246334.5,191,192,99.48
1246334.5,192,192,100.0
1246531.0,191,192,99.48
1246531.0,192,192,100.0
1246725.5,191,192,99.48
1246725.5,192,192,100.0
1246928.0,191,192,99.48
1246928.0,192,192,100.0
1247144.5,191,192,99.48
1247144.5,192,192,100.0
1247335.0,191,192,99.48
1247335.0,192,192,100.0
1247597.5,191,192,99.48
1247597.5,192,192,100.0
1249279.5,176,192,91.67
1249279.5,192,192,100.0
1249313.5,176,192,91.67
1249313.5,192,192,100.0
1250442.0,191,192,99.48
1250442.0,192,192,100.0
1250460.0,176,192,91.67
1250460.0,192,192,100.0
1250584.5,176,192,91.67
1250584.5,192,192,100.0
1251334.0,191,192,99.48
1251334.0,192,192,100.0
1251624.5,191,192,99.48
1251624.5,192,192,100.0
1251631.0,191,192,99.48
1251631.0,192,192,100.0
1251843.5,191,192,99.48
1251843.5,192,192,100.0
1252334.0,191,192,99.48
1252334.0,192,192,100.0
1252732.5,191,192,99.48
1252732.5,192,192,100.0
1252963.0,191,192,99.48
1252963.0,192,192,100.0
1253773.5,191,192,99.48
1253773.5,192,192,100.0
1254000.0,191,192,99.48
1254000.0,192,192,100.0
1254416.5,191,192,99.48
1254416.5,192,192,100.0
1254489.0,191,192,99.48
1254489.0,192,192,100.0
1254775.5,191,192,99.48
1254775.5,192,192,100.0
1255040.0,191,192,99.48
1255040.0,192,192,100.0
1255310.5,191,192,99.48
1255310.5,192,192,100.0
1255543.5,188,192,97.92
1255543.5,192,192,100.0
1255580.0,188,192,97.92
1255580.0,192,192,100.0
1255613.0,191,192,99.48
1255613.0,192,192,100.0
1255889.5,191,192,99.48
1255889.5,192,192,100.0
1256030.5,188,192,97.92
1256030.5,192,192,100.0
1256178.0,191,192,99.48
1256178.0,192,192,100.0
1256402.5,191,192,99.48
1256402.5,192,192,100.0
1256501.0,188,192,97.92
1256501.0,192,192,100.0
1256902.0,191,192,99.48
1256902.0,192,192,100.0
1256955.5,188,192,97.92
1256955.5,192,192,100.0
1257013.0,191,192,99.48
1257013.0,192,192,100.0
1257091.5,191,192,99.48
1257091.5,192,192,100.0
1257184.5,191,192,99.48
1257184.5,192,192,100.0
1257340.0,191,192,99.48
1257340.0,192,192,100.0
1257384.0,188,192,97.92
1257384.0,192,192,100.0
1257618.5,191,192,99.48
1257618.5,192,192,100.0
1257809.0,191,192,99.48
1257809.0,192,192,100.0
1257819.5,191,192,99.48
1257819.5,192,192,100.0
1258095.0,191,192,99.48
1258095.0,192,192,100.0
1258395.5,191,192,99.48
1258395.5,192,192,100.0
1258402.0,191,192,99.48
1258402.0,192,192,100.0
1258408.5,191,192,99.48
1258408.5,192,192,100.0
1258431.0,191,192,99.48
1258431.0,192,192,100.0
1258453.5,191,192,99.48
1258453.5,191,192,99.48
1258473.0,192,192,100.0
1258581.5,191,192,99.48
1258581.5,192,192,100.0
1258674.0,191,192,99.48
1258674.0,191,192,99.48
1258740.0,192,192,100.0
1258798.5,191,192,99.48
1258798.5,191,192,99.48
1258845.0,192,192,100.0
1258947.5,191,192,99.48
1258947.5,191,192,99.48
1258984.0,191,192,99.48
1259135.0,191,192,99.48
1259176.0,191,192,99.48
1259182.0,191,192,99.48
1259340.0,191,192,99.48
1259362.0,191,192,99.48
1259383.0,191,192,99.48
1259753.0,192,192,100.0
1259943.5,191,192,99.48
1259943.5,191,192,99.48
1260021.0,191,192,99.48
1260091.0,191,192,99.48
1260095.0,191,192,99.48
1260118.0,192,192,100.0
1260200.5,191,192,99.48
1260200.5,191,192,99.48
1260223.0,187,192,97.4
1260223.0,191,192,99.48
1260419.5,187,192,97.4
1260419.5,191,192,99.48
1260430.0,190,192,98.96
1260430.0,192,192,100.0
1260659.0,188,192,97.92
1260659.0,192,192,100.0
