pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-4vppl-989390375,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-16 01:30:00+00:00,2024-01-16 02:15:00+00:00,4,0 days 00:45:00,3,42.80356667,A100,y
run-pipeline-gpu-m685r-957622763,task,project_2f4e1100,ns-16904374776309414,,2024-01-16 02:00:00+00:00,2024-01-16 04:15:00+00:00,1,0 days 02:15:00,1,0,A100,y
run-pipeline-gpu-5bpbm-3559724633,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-01-16 06:30:00+00:00,2024-01-19 01:30:00+00:00,4,2 days 19:00:00,5,98.27174403,A100,y
run-pipeline-gpu-g45q7-144219255,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-16 08:45:00+00:00,2024-01-16 09:15:00+00:00,3,0 days 00:30:00,1,8.71355,A100,y
run-pipeline-gpu-7w4v6-2132514135,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-16 09:15:00+00:00,2024-01-17 00:15:00+00:00,3,0 days 15:00:00,1,19.12224,A100,y
run-pipeline-gpu-m5gkk-1044189022,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-16 15:45:00+00:00,2024-01-16 23:30:00+00:00,4,0 days 07:45:00,1,0,A100,y
run-pipeline-gpu-ngq88-2770746731,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-16 22:45:00+00:00,2024-01-16 23:00:00+00:00,2,0 days 00:15:00,1,2.1436,A30,y
run-pipeline-gpu-lq7kc-1017939287,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-16 23:00:00+00:00,2024-01-19 07:30:00+00:00,2,2 days 08:30:00,1,0,A30,n
run-pipeline-gpu-2swhd-3169431857,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-16 23:30:00+00:00,2024-01-17 15:00:00+00:00,4,0 days 15:30:00,3,48.43028387,A100,y
run-pipeline-gpu-8sq5w-318761477,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-17 00:15:00+00:00,2024-01-24 19:15:00+00:00,4,7 days 19:00:00,4,73.62743008,A100,y
run-pipeline-gpu-zjp92-3873447848,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-17 02:15:00+00:00,2024-01-17 06:30:00+00:00,2,0 days 04:15:00,2,27.57492941,A100,y
run-pipeline-gpu-bzvjr-2788458255,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-17 02:15:00+00:00,2024-01-24 08:15:00+00:00,1,7 days 06:00:00,5,81.80564813,A100,y
run-pipeline-gpu-6dfwt-2996314336,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-17 04:00:00+00:00,2024-01-17 06:30:00+00:00,2,0 days 02:30:00,2,30.36078,A100,y
run-pipeline-gpu-zwk5k-2679731521,task,project_2f4e1100,ns-16904374776309414,,2024-01-17 05:30:00+00:00,2024-01-17 05:45:00+00:00,5,0 days 00:15:00,1,0,A100,n
run-pipeline-gpu-65995-2587903403,task,project_b562d12d,ns-16904458533318198,team_d9ac15fb,2024-01-17 05:45:00+00:00,2024-01-17 06:15:00+00:00,1,0 days 00:30:00,1,0,A100,y
run-pipeline-gpu-67q9p-1369228348,task,project_b562d12d,ns-16904458533318198,team_d9ac15fb,2024-01-17 06:15:00+00:00,2024-01-18 06:15:00+00:00,1,1 days 00:00:00,1,0,A100,n
run-pipeline-gpu-d4d5n-2480006076,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-17 06:30:00+00:00,2024-01-17 14:45:00+00:00,4,0 days 08:15:00,2,24.69181818,A100,y
run-pipeline-gpu-q92dk-73489274,task,project_b562d12d,ns-16904458533318198,,2024-01-17 06:45:00+00:00,2024-01-18 01:15:00+00:00,1,0 days 18:30:00,1,0,A100,y
run-pipeline-gpu-mj95p-379769760,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-17 15:00:00+00:00,2024-01-17 19:00:00+00:00,8,0 days 04:00:00,4,69.65098125,A100,n
run-pipeline-gpu-z4pw9-3679841355,task,project_5a5e1cff,ns-16909377696061704,team_6a267269,2024-01-17 22:15:00+00:00,2024-02-07 15:00:00+00:00,4,20 days 16:45:00,5,81.91908249,A100,y
run-pipeline-gpu-7d2d7-1767297611,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-18 01:00:00+00:00,2024-01-18 01:15:00+00:00,3,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-fcvgd-3368581573,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-18 01:00:00+00:00,2024-01-18 08:45:00+00:00,4,0 days 07:45:00,3,45.2486,A100,n
run-pipeline-gpu-6n7b2-4205980754,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-18 05:00:00+00:00,2024-01-18 06:15:00+00:00,4,0 days 01:15:00,3,49.34762,A100,y
run-pipeline-gpu-whhhj-3195655828,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-18 06:45:00+00:00,2024-01-24 08:15:00+00:00,4,6 days 01:30:00,4,76.17911632,A100,n
run-pipeline-gpu-q82z8-427303108,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-18 08:00:00+00:00,2024-01-28 22:45:00+00:00,2,10 days 14:45:00,3,53.61528126,A100,y
run-pipeline-gpu-94zlb-89947544,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-18 08:00:00+00:00,2024-01-18 11:45:00+00:00,4,0 days 03:45:00,3,42.30478,A100,n
run-pipeline-gpu-k8f9l-2834723455,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-18 09:00:00+00:00,2024-01-19 00:30:00+00:00,4,0 days 15:30:00,3,41.8697371,A100,y
run-pipeline-gpu-4tpsr-3420120526,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-19 01:15:00+00:00,2024-01-22 20:00:00+00:00,4,3 days 18:45:00,4,73.39651873,A100,y
run-pipeline-gpu-gcfvp-3319408383,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-01-19 01:30:00+00:00,2024-02-07 15:00:00+00:00,8,19 days 13:30:00,5,98.66431171,A100,n
run-pipeline-gpu-7w7ts-3911879731,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-19 09:30:00+00:00,2024-01-19 10:00:00+00:00,4,0 days 00:30:00,1,0,A100,n
run-pipeline-gpu-s25z9-4134201226,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-19 10:00:00+00:00,2024-01-19 13:15:00+00:00,3,0 days 03:15:00,4,65.73743077,A100,y
run-pipeline-gpu-p72xp-2413290666,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-19 13:45:00+00:00,2024-01-20 14:15:00+00:00,4,1 days 00:30:00,4,65.13968469,A100,y
run-pipeline-gpu-5wkkh-1873314351,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-20 14:30:00+00:00,2024-01-21 10:15:00+00:00,4,0 days 19:45:00,4,65.9620443,A100,n
run-pipeline-gpu-4lx5d-2457950530,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-21 23:15:00+00:00,2024-01-31 04:00:00+00:00,4,9 days 04:45:00,4,63.90026954,A100,y
run-pipeline-gpu-qjz4q-3180446049,task,project_2f4e1100,ns-16904374776309414,,2024-01-21 23:45:00+00:00,2024-01-22 06:15:00+00:00,1,0 days 06:30:00,1,0,A100,n
run-pipeline-gpu-5j9bc-3339071754,task,project_b562d12d,ns-16904458533318198,,2024-01-22 04:15:00+00:00,2024-01-22 04:30:00+00:00,1,0 days 00:15:00,1,0,A100,n
run-pipeline-gpu-2jq54-1672485863,task,project_2f4e1100,ns-16904374776309414,,2024-01-22 06:15:00+00:00,2024-01-22 07:45:00+00:00,1,0 days 01:30:00,1,0,A100,y
run-pipeline-gpu-gz9bd-2681504703,task,project_b562d12d,ns-16904458533318198,team_d9ac15fb,2024-01-22 08:45:00+00:00,2024-01-24 07:30:00+00:00,2,1 days 22:45:00,2,27.61963422,A100,y
run-pipeline-gpu-mbfk9-821292784,task,project_b562d12d,ns-16904458533318198,,2024-01-22 09:00:00+00:00,2024-01-24 07:30:00+00:00,1,1 days 22:30:00,2,35.14882151,A100,n
run-pipeline-gpu-gmthr-2443386175,task,project_6a267269,ns-16904409679649498,,2024-01-23 04:15:00+00:00,2024-01-24 07:30:00+00:00,2,1 days 03:15:00,3,56.37837248,A100,y
run-pipeline-gpu-c4ldk-126389565,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-23 06:45:00+00:00,2024-01-28 22:45:00+00:00,2,5 days 16:00:00,4,70.23641397,A100,y
run-pipeline-gpu-plv42-3561070837,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-23 06:45:00+00:00,2024-01-28 22:45:00+00:00,2,5 days 16:00:00,4,65.3227079,A100,n
run-pipeline-gpu-wh6w8-2576682873,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-24 01:30:00+00:00,2024-01-30 08:00:00+00:00,1,6 days 06:30:00,5,87.70983306,A100,n
run-pipeline-gpu-b8p28-3632890281,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-24 02:30:00+00:00,2024-01-24 08:45:00+00:00,1,0 days 06:15:00,1,7.447192,A100,n
run-pipeline-gpu-gp4c7-3307082716,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-24 06:15:00+00:00,2024-01-30 07:45:00+00:00,2,6 days 01:30:00,5,89.53779605,A100,n
run-pipeline-gpu-k728t-880551737,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-24 08:00:00+00:00,2024-01-24 23:15:00+00:00,8,0 days 15:15:00,5,80.0673918,A100,y
run-pipeline-gpu-5qfp8-1545014637,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-24 08:30:00+00:00,2024-01-24 12:15:00+00:00,2,0 days 03:45:00,1,0,A100,y
run-pipeline-gpu-l22zd-2489533715,task,project_5a5e1cff,ns-16909377696061704,team_6a267269,2024-01-24 09:00:00+00:00,2024-01-30 00:00:00+00:00,8,5 days 15:00:00,5,98.72195315,A100,y
run-pipeline-gpu-4c6mf-4185454647,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-24 23:45:00+00:00,2024-01-25 00:00:00+00:00,4,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-9l47x-2662489281,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-25 00:15:00+00:00,2024-01-25 02:30:00+00:00,1,0 days 02:15:00,1,0,A100,n
run-pipeline-gpu-xck5z-165411734,task,project_5a5e1cff,ns-16909377696061704,team_6a267269,2024-01-25 02:30:00+00:00,2024-01-25 05:30:00+00:00,2,0 days 03:00:00,1,0,A100,y
run-pipeline-gpu-jbthq-390385068,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-01-25 05:30:00+00:00,2024-01-25 05:45:00+00:00,2,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-crvw4-3171165163,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-01-25 05:45:00+00:00,2024-01-26 09:15:00+00:00,2,1 days 03:30:00,4,72.46089455,A100,n
run-pipeline-gpu-fq6zp-2933817632,task,project_5a5e1cff,ns-16909377696061704,team_6a267269,2024-01-25 08:00:00+00:00,2024-01-29 05:00:00+00:00,1,3 days 21:00:00,5,81.18347392,A100,n
run-pipeline-gpu-lbpbk-3665481022,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-01-25 10:15:00+00:00,2024-01-29 00:45:00+00:00,1,3 days 14:30:00,3,50.91620202,A100,n
run-pipeline-gpu-p5nkp-3120797325,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-01-26 08:30:00+00:00,2024-01-27 10:30:00+00:00,4,1 days 02:00:00,1,6.037673077,A30,y
run-pipeline-gpu-pskxg-1311846560,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-01-26 09:15:00+00:00,2024-01-28 17:15:00+00:00,1,2 days 08:00:00,3,42.64130134,A100,y
run-pipeline-gpu-8bxl7-101878480,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-28 22:45:00+00:00,2024-01-30 07:30:00+00:00,2,1 days 08:45:00,3,48.44584656,A30,y
run-pipeline-gpu-vlhgh-266319022,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-28 22:45:00+00:00,2024-01-30 00:00:00+00:00,2,1 days 01:15:00,4,71.03252475,A30,n
run-pipeline-gpu-gr7s2-1300792980,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-28 22:45:00+00:00,2024-01-30 00:15:00+00:00,2,1 days 01:30:00,4,69.74826078,A30,y
run-pipeline-gpu-fkkf5-2466719574,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-29 00:45:00+00:00,2024-01-29 08:15:00+00:00,8,0 days 07:30:00,5,87.24802333,A100,y
run-pipeline-gpu-tmdkg-1992501200,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-01-29 01:30:00+00:00,2024-01-29 04:45:00+00:00,4,0 days 03:15:00,5,92.09024615,A100,y
run-pipeline-gpu-xrl69-3799078920,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-29 06:00:00+00:00,2024-02-07 15:00:00+00:00,8,9 days 09:00:00,5,91.73843567,A100,y
run-pipeline-gpu-c9pkt-2907468312,task,project_62d441e4,ns-16904413105821052,,2024-01-29 06:45:00+00:00,2024-01-30 01:00:00+00:00,2,0 days 18:15:00,4,61.45774247,A100,n
run-pipeline-gpu-bspds-461724053,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 00:00:00+00:00,2024-01-30 00:15:00+00:00,2,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-6vdjt-742917155,task,project_2f4e1100,ns-16904374776309414,,2024-01-30 01:30:00+00:00,2024-01-30 04:00:00+00:00,1,0 days 02:30:00,1,0,A100,y
run-pipeline-gpu-4tt58-467469210,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 02:15:00+00:00,2024-02-07 15:00:00+00:00,2,8 days 12:45:00,4,76.46237582,A30,y
run-pipeline-gpu-vfncf-1169673928,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 05:15:00+00:00,2024-01-30 05:30:00+00:00,2,0 days 00:15:00,1,0,A100,n
run-pipeline-gpu-pf6lg-1612545394,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 05:30:00+00:00,2024-01-30 06:00:00+00:00,2,0 days 00:30:00,1,0,A100,y
run-pipeline-gpu-r4pjc-2350761622,task,project_b562d12d,ns-16904458533318198,team_d9ac15fb,2024-01-30 06:00:00+00:00,2024-01-30 06:30:00+00:00,1,0 days 00:30:00,1,0,A100,y
run-pipeline-gpu-s59wn-196915659,task,project_b562d12d,ns-16904458533318198,team_d9ac15fb,2024-01-30 06:30:00+00:00,2024-01-30 06:45:00+00:00,2,0 days 00:15:00,1,0,A100,n
run-pipeline-gpu-2wk29-4114984326,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 06:30:00+00:00,2024-02-07 15:00:00+00:00,8,8 days 08:30:00,5,93.21700262,A100,y
run-pipeline-gpu-vz4j7-954837668,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 06:45:00+00:00,2024-02-07 15:00:00+00:00,3,8 days 08:15:00,5,93.89839351,A100,y
run-pipeline-gpu-szqsp-3123808704,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 07:45:00+00:00,2024-02-01 10:45:00+00:00,1,2 days 03:00:00,5,90.36726471,A100,y
run-pipeline-gpu-89gx2-3966155703,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 08:00:00+00:00,2024-01-30 08:15:00+00:00,2,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-4h88b-2132095031,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 08:15:00+00:00,2024-02-07 15:00:00+00:00,3,8 days 06:45:00,5,92.14760063,A100,n
run-pipeline-gpu-rd2d5-1069693748,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-30 08:15:00+00:00,2024-02-07 15:00:00+00:00,4,8 days 06:45:00,5,84.21318692,A30,y
run-pipeline-gpu-cm7mz-1371493079,task,project_b562d12d,ns-16904458533318198,,2024-01-30 23:30:00+00:00,2024-01-31 09:30:00+00:00,2,0 days 10:00:00,1,13.5614175,A100,y
run-pipeline-gpu-g8cgl-693057264,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-01-31 04:15:00+00:00,2024-01-31 06:30:00+00:00,4,0 days 02:15:00,1,0,A100,y
run-pipeline-gpu-tbk4s-1879259355,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-01-31 04:45:00+00:00,2024-01-31 06:30:00+00:00,1,0 days 01:45:00,1,0,A100,y
run-pipeline-gpu-9fv9x-2746955907,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-01-31 06:30:00+00:00,2024-02-01 03:30:00+00:00,2,0 days 21:00:00,4,68.51104048,A100,y
run-pipeline-gpu-rq2cx-1072744327,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-01-31 06:45:00+00:00,2024-02-01 03:30:00+00:00,1,0 days 20:45:00,5,83.78538916,A100,y
run-pipeline-gpu-rr99f-3748743721,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-01-31 07:45:00+00:00,2024-02-05 04:30:00+00:00,2,4 days 20:45:00,5,92.61692355,A100,y
run-pipeline-gpu-5hzv5-3641023697,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-01-31 08:00:00+00:00,2024-02-01 01:45:00+00:00,1,0 days 17:45:00,1,0,A100,y
run-pipeline-gpu-qbq42-144346561,task,project_b562d12d,ns-16904458533318198,team_d9ac15fb,2024-02-01 01:00:00+00:00,2024-02-03 01:00:00+00:00,2,2 days 00:00:00,1,10.02653594,A30,y
run-pipeline-gpu-xpcxm-2778807119,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-02-01 01:45:00+00:00,2024-02-01 03:30:00+00:00,1,0 days 01:45:00,3,52.8743,A100,y
run-pipeline-gpu-mtvnv-3509786754,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-02-01 05:00:00+00:00,2024-02-01 05:15:00+00:00,2,0 days 00:15:00,4,69.6969,A100,y
run-pipeline-gpu-bgknl-3373128455,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-02-01 05:15:00+00:00,2024-02-01 08:00:00+00:00,1,0 days 02:45:00,3,43.10455455,A100,y
run-pipeline-gpu-ff7zr-3386994242,task,project_2f4e1100,ns-16904374776309414,,2024-02-01 05:15:00+00:00,2024-02-01 06:45:00+00:00,1,0 days 01:30:00,5,88.7204,A100,n
run-pipeline-gpu-wt6nc-1871726909,task,project_b562d12d,ns-16904458533318198,,2024-02-01 06:15:00+00:00,2024-02-01 08:00:00+00:00,1,0 days 01:45:00,4,66.86214286,A100,y
run-pipeline-gpu-qh2nl-2614040420,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-02-01 08:30:00+00:00,2024-02-01 09:45:00+00:00,1,0 days 01:15:00,5,94.21004,A100,y
run-pipeline-gpu-xl8wt-1561883944,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-01 11:00:00+00:00,2024-02-01 11:30:00+00:00,1,0 days 00:30:00,1,0,A100,y
run-pipeline-gpu-dmnl9-1845353393,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-01 11:15:00+00:00,2024-02-01 11:30:00+00:00,2,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-gplk4-1259171671,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-01 11:30:00+00:00,2024-02-01 12:00:00+00:00,1,0 days 00:30:00,1,0,A100,n
run-pipeline-gpu-pzlxx-4126595415,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-01 11:30:00+00:00,2024-02-01 11:45:00+00:00,1,0 days 00:15:00,5,100,A100,y
run-pipeline-gpu-mjktv-3558851891,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-01 11:45:00+00:00,2024-02-02 07:00:00+00:00,2,0 days 19:15:00,1,1.21331039,A100,y
run-pipeline-gpu-hch5g-240983488,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-01 12:00:00+00:00,2024-02-01 22:30:00+00:00,1,0 days 10:30:00,1,0,A100,y
run-pipeline-gpu-fg96r-1405871495,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-02-01 23:45:00+00:00,2024-02-02 06:30:00+00:00,2,0 days 06:45:00,3,57.59126667,A100,y
run-pipeline-gpu-llwrg-1239579183,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-02-02 00:15:00+00:00,2024-02-02 07:15:00+00:00,1,0 days 07:00:00,2,38.07080357,A100,y
run-pipeline-gpu-xz225-4251640718,task,project_96cc89d2,ns-1690441020642881,,2024-02-02 02:30:00+00:00,2024-02-07 10:45:00+00:00,4,5 days 08:15:00,4,71.8396501,A100,n
run-pipeline-gpu-qg98v-1803363110,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-02 07:00:00+00:00,2024-02-07 15:00:00+00:00,3,5 days 08:00:00,1,0.1953125,A100,y
run-pipeline-gpu-bvxlj-1626806371,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-02 07:15:00+00:00,2024-02-07 15:00:00+00:00,4,5 days 07:45:00,5,100,A30,n
run-pipeline-gpu-9bdds-2661085165,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-05 04:30:00+00:00,2024-02-07 15:00:00+00:00,4,2 days 10:30:00,5,91.38336453,A100,n
run-pipeline-gpu-9w7hx-1761467166,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-06 07:00:00+00:00,2024-02-06 12:45:00+00:00,2,0 days 05:45:00,1,10.52494348,A100,y
run-pipeline-gpu-vd7wk-4198087334,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-06 07:00:00+00:00,2024-02-06 23:30:00+00:00,1,0 days 16:30:00,1,0.233443939,A100,n
run-pipeline-gpu-nhthq-1788714890,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-07 02:30:00+00:00,2024-02-07 15:00:00+00:00,2,0 days 12:30:00,1,19.256828,A100,y
run-pipeline-gpu-9wvr8-2812682373,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-08 00:00:00+00:00,2024-02-08 21:00:00+00:00,1,0 days 21:00:00,1,0,A100,y
run-pipeline-gpu-wwfdn-1850457623,task,project_f1c5f204,ns-16971081797966623,team_a507fc9b,2024-02-08 00:00:00+00:00,2024-02-16 00:00:00+00:00,8,8 days 00:00:00,5,98.90666615,A100,n
run-pipeline-gpu-ghmr8-3711222617,task,project_5a5e1cff,ns-16909377696061704,team_6a267269,2024-02-08 00:00:00+00:00,2024-02-25 17:00:00+00:00,8,17 days 17:00:00,5,84.76060918,A100,n
run-pipeline-gpu-5zt9h-1678168317,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-08 00:00:00+00:00,2024-02-13 23:00:00+00:00,2,5 days 23:00:00,4,67.7684049,A30,n
run-pipeline-gpu-96f49-4262015257,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-08 00:00:00+00:00,2024-02-08 05:00:00+00:00,2,0 days 05:00:00,5,87.94724,A30,n
run-pipeline-gpu-qgwwz-3368465201,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-08 00:00:00+00:00,2024-02-12 23:00:00+00:00,2,4 days 23:00:00,4,76.37350084,A30,y
run-pipeline-gpu-n2sfx-605226980,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-08 01:00:00+00:00,2024-02-16 01:00:00+00:00,4,8 days 00:00:00,5,82.40633906,A100,n
run-pipeline-gpu-4lv68-3098957129,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-02-08 02:00:00+00:00,2024-02-08 05:00:00+00:00,4,0 days 03:00:00,2,33.16366667,A100,n
run-pipeline-gpu-8pppx-486806657,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-02-08 03:00:00+00:00,2024-02-08 05:00:00+00:00,1,0 days 02:00:00,3,49.72355,A100,y
run-pipeline-gpu-cksqc-1884694796,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-02-08 06:00:00+00:00,2024-02-08 18:00:00+00:00,4,0 days 12:00:00,4,69.519075,A100,y
run-pipeline-gpu-nfxbj-978279729,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-08 06:00:00+00:00,2024-02-21 05:00:00+00:00,2,12 days 23:00:00,5,86.1902164,A30,y
run-pipeline-gpu-nnwjf-3461628238,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-08 06:00:00+00:00,2024-02-21 05:00:00+00:00,2,12 days 23:00:00,5,82.89697878,A30,y
run-pipeline-gpu-c7qws-2882167720,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-02-08 16:00:00+00:00,2024-02-08 18:00:00+00:00,2,0 days 02:00:00,2,22.11225,A100,n
run-pipeline-gpu-qd629-3231391293,task,project_96cc89d2,ns-1690441020642881,team_dc937b59,2024-02-08 16:00:00+00:00,2024-02-10 05:00:00+00:00,4,1 days 13:00:00,2,34.99476757,A30,y
run-pipeline-gpu-8c45v-2384323509,task,project_2f4e1100,ns-16904374776309414,team_f4e34316,2024-02-09 02:00:00+00:00,2024-02-23 10:00:00+00:00,4,14 days 08:00:00,2,36.20905407,A100,y
run-pipeline-gpu-z65kc-2236207302,task,project_5a5e1cff,ns-16909377696061704,team_6a267269,2024-02-13 03:00:00+00:00,2024-02-27 00:00:00+00:00,1,13 days 21:00:00,5,85.73914685,A100,n
run-pipeline-gpu-tp6gt-4169189842,task,project_2f4e1100,ns-16904374776309414,team_dc937b59,2024-02-13 08:00:00+00:00,2024-02-15 05:00:00+00:00,1,1 days 21:00:00,2,36.21014222,A100,n
run-pipeline-gpu-g25rd-724415091,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-13 16:00:00+00:00,2024-02-15 05:00:00+00:00,1,1 days 13:00:00,2,25.82506486,A100,y
run-pipeline-gpu-x7gxz-2010649677,task,project_96cc89d2,ns-1690441020642881,team_d9ac15fb,2024-02-14 03:00:00+00:00,2024-02-27 00:00:00+00:00,4,12 days 21:00:00,5,93.86929385,A100,y
run-pipeline-gpu-v5q89-3856982732,task,project_6a267269,ns-16904409679649498,team_dc937b59,2024-02-15 02:00:00+00:00,2024-02-15 10:00:00+00:00,1,0 days 08:00:00,2,29.6136875,A100,y
run-pipeline-gpu-c7dx5-2113138446,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-16 00:00:00+00:00,2024-03-06 01:00:00+00:00,1,19 days 01:00:00,5,92.15874486,A100,y
run-pipeline-gpu-bzrvs-2649353566,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-16 01:00:00+00:00,2024-03-06 01:00:00+00:00,2,19 days 00:00:00,5,91.50408575,A100,y
run-pipeline-gpu-dmmcl-2854698970,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-16 02:00:00+00:00,2024-03-06 01:00:00+00:00,1,18 days 23:00:00,5,93.04873165,A100,y
run-pipeline-gpu-b2xds-2032215542,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-16 07:00:00+00:00,2024-02-27 01:00:00+00:00,2,10 days 18:00:00,4,72.50018566,A30,y
run-pipeline-gpu-5v9np-289262121,task,project_6a267269,ns-16904409679649498,team_6a267269,2024-02-16 07:00:00+00:00,2024-02-27 01:00:00+00:00,2,10 days 18:00:00,4,77.3039438,A30,y
