policy,n,q_p50,q_p90,q_p99,q_max,sd_p50,sd_p90,sd_max,alloc_max,alloc_avg
fifo,13914,994110.0,1866627.5,2029170.5,2054310.5,1227.7160048134776,21683.572580645163,182902.45454545456,100.0,48.55430421684477
sjf,120079,46.0,4782.5,7328463.5,19759350.0,1.0795454545454546,6.896178803172314,296244.59230769234,100.0,98.20843372618342
las,120079,12508.5,505409.0,9117241.5,19443848.0,22.4375,893.859591100421,537795.9444444445,100.0,98.86594529342878
kueue,120079,12508.5,505409.0,9117241.5,19443848.0,22.4375,893.859591100421,537795.9444444445,100.0,98.86594529342878
easy,120079,368515.5,2468895.0,9157938.5,18755462.5,432.6985294117647,5925.586206896552,568319.1666666666,100.0,98.18312440637432
themis,120079,142.5,41983.5,7850308.0,20229584.5,1.2644628099173554,41.390977443609025,327711.72222222225,100.0,98.61402712917888
sfqa,27529,683639.0,1000679.5,2185478.5,2377619.5,869.1232616940581,15663.9125,124167.80555555556,100.0,58.45014534183298
sfqa-auto,13914,926991.0,1783804.0,1974418.0,2015412.0,1110.9417475728155,20190.903409090908,179286.27272727274,100.0,45.601150520077404
fgd,120079,12508.5,505409.0,9117241.5,19443848.0,22.4375,893.859591100421,537795.9444444445,100.0,98.86594529342878
