ts,gpu_util_avg,gpu_mem_used_mib,n_gpu,alloc_used,alloc_pct,pending_gpu_pods,running_gpu_pods
2026-06-11T12:18:26.813159+00:00,0.0,0.0,8,0,0.0,1,0
2026-06-11T12:18:29.980343+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T12:18:33.321805+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T12:18:36.502706+00:00,0.0,0.0,8,5,62.5,1,5
2026-06-11T12:18:39.668132+00:00,0.0,0.0,8,5,62.5,2,5
2026-06-11T12:18:42.825466+00:00,0.0,0.0,8,3,37.5,5,3
2026-06-11T12:18:45.997188+00:00,0.0,0.0,8,1,12.5,6,1
2026-06-11T12:18:49.196147+00:00,0.0,0.0,8,1,12.5,9,1
2026-06-11T12:18:52.377171+00:00,0.0,0.0,8,8,100.0,5,5
2026-06-11T12:18:55.531594+00:00,0.0,0.0,8,7,87.5,5,4
2026-06-11T12:18:58.689428+00:00,0.0,0.0,8,7,87.5,6,4
2026-06-11T12:19:01.868502+00:00,0.0,0.0,8,1,12.5,6,1
2026-06-11T12:19:05.067975+00:00,0.0,0.0,8,1,12.5,6,1
2026-06-11T12:19:08.235008+00:00,0.0,0.0,8,8,100.0,2,7
2026-06-11T12:19:11.393514+00:00,0.0,0.0,8,7,87.5,2,6
2026-06-11T12:19:14.555160+00:00,0.0,0.0,8,8,100.0,2,7
2026-06-11T12:19:17.960701+00:00,0.0,0.0,8,1,12.5,2,1
2026-06-11T12:19:21.171607+00:00,0.0,0.0,8,4,50.0,2,3
2026-06-11T12:19:24.351530+00:00,0.0,0.0,8,4,50.0,3,3
2026-06-11T12:19:27.516156+00:00,0.0,0.0,8,6,75.0,0,5
2026-06-11T12:19:30.714886+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T12:19:34.036556+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T12:19:37.207259+00:00,0.0,0.0,8,5,62.5,3,2
2026-06-11T12:19:40.377327+00:00,0.0,0.0,8,7,87.5,3,4
2026-06-11T12:19:43.657537+00:00,0.0,0.0,8,7,87.5,2,4
2026-06-11T12:19:46.830105+00:00,0.0,0.0,8,3,37.5,4,3
2026-06-11T12:19:50.023253+00:00,0.0,0.0,8,3,37.5,7,3
2026-06-11T12:19:53.298095+00:00,0.0,0.0,8,6,75.0,2,6
2026-06-11T12:19:56.474137+00:00,0.0,0.0,8,6,75.0,1,6
