pod,queue_sec,jct_sec
ph-application-1506638472019-28791-2ds2s,128.0,140.0
ph-application-1506638472019-2903-cs9dz,3.0,15.0
ph-application-1506638472019-2905-4vrc5,3.0,15.0
ph-application-1506638472019-2921-r5vtc,3.0,16.0
ph-application-1506638472019-29344-fgdk9,144.0,146.0
ph-application-1506638472019-2939-dgwwh,3.0,16.0
ph-application-1506638472019-29405-ncdtd,138.0,139.0
ph-application-1506638472019-29468-7hq5r,111.0,123.0
ph-application-1506638472019-2971-lkrfm,17.0,31.0
ph-application-1506638472019-2986-rm5pq,17.0,30.0
ph-application-1506638472019-29936-fcck7,106.0,121.0
ph-application-1506638472019-29974-6wrtj,104.0,119.0
ph-application-1506638472019-29987-vzd7z,1289.0,1300.0
ph-application-1506638472019-3026-cbbcp,17.0,30.0
ph-application-1506638472019-30423-z9bk7,99.0,114.0
ph-application-1506638472019-3057-7n7z8,17.0,30.0
ph-application-1506638472019-30633-77p6b,103.0,114.0
ph-application-1506638472019-30639-k5sb2,103.0,114.0
ph-application-1506638472019-30687-fh4js,108.0,119.0
ph-application-1506638472019-30757-2p6z7,108.0,120.0
ph-application-1506638472019-30904-kk4ws,108.0,120.0
ph-application-1506638472019-30919-vvdq5,119.0,130.0
ph-application-1506638472019-3102-lgl27,17.0,30.0
ph-application-1506638472019-31022-pw5q8,123.0,134.0
ph-application-1506638472019-31025-pknhb,123.0,134.0
ph-application-1506638472019-31048-c48nx,121.0,132.0
ph-application-1506638472019-31067-fxlxm,124.0,135.0
ph-application-1506638472019-31191-krt4g,123.0,134.0
ph-application-1506638472019-31567-2bkx8,115.0,126.0
ph-application-1506638472019-31810-4rmp9,107.0,118.0
ph-application-1506638472019-31822-kfmrg,120.0,121.0
ph-application-1506638472019-3211-bkx2s,17.0,20.0
ph-application-1506638472019-32235-xdtp4,90.0,105.0
ph-application-1506638472019-32295-ls4mh,100.0,113.0
ph-application-1506638472019-32362-vcbdq,99.0,112.0
ph-application-1506638472019-3240-tvr8g,17.0,30.0
