policy,n,q_p50,q_p90,q_p99,q_max,sd_p50,sd_p90,sd_max,alloc_max,alloc_avg
fifo,8119,5935391.299999998,8944257.099999994,9516938.299999995,9761903.099999992,21277.53278688523,162065.83749999997,952652.6299999995,100.0,64.160322452116
sjf,62069,530.0,12708314.8,47632038.0999999,79607899.29999985,2.573809523800654,883.4584967320286,7522656.109999989,100.0,94.98734352588343
las,62069,596827.5,23538244.699999936,67980044.6,85215239.1,2220.405154639164,157985.97565217418,8381208.719999997,100.0,96.07277973325671
kueue,62069,596827.5,23538244.699999936,67980044.6,85215239.1,2220.405154639164,157985.97565217418,8381208.719999997,100.0,96.07277973325671
easy,62069,1094514.5999999978,25677938.6,62789177.70000005,77887427.09999995,3088.2483870967503,196172.0793103448,7788743.709999995,100.0,96.15258581987847
themis,62069,1948.0,11646802.0,45303878.000000015,80069918.3,8.07790262172215,1108.6742424242425,7572529.220000001,100.0,95.36761863751644
sfqa,9090,1782168.0,6736918.9,8573798.199999996,8862072.699999992,6295.7562577447325,67653.0671641791,869021.9899999996,100.0,54.385750406831264
sfqa-auto,8443,4691516.399999999,6587784.999999998,8504279.9,8792747.9,13615.673611111111,112409.98780487805,855790.9400000001,100.0,55.008235960261494
fgd,62069,596827.5,23538244.699999936,67980044.6,85215239.1,2220.405154639164,157985.97565217418,8381208.719999997,100.0,96.07277973325671
