job_id,arrival_s,start_s,queue_sec,service_sec,gpu_count
394948#2,651507.0,651509.0,2.0,172800.5,8
396689#3,726051.0,726053.0,2.0,172800.5,4
396912#4,740189.0,740191.0,2.0,172800.5,8
399455#10,877980.0,877982.0,2.0,172800.5,16
399469#11,887700.0,887702.0,2.0,172800.5,2
399535#12,907426.0,907428.0,2.0,172800.5,16
399536#13,907520.0,907522.0,2.0,172800.5,16
402451#15,934855.0,934857.0,2.0,172800.5,1
402476#16,938030.0,938032.0,2.0,172800.5,8
402484#19,939494.0,939496.0,2.0,172800.5,8
406430#82,1186681.0,1186683.0,2.0,84.5,16
406429#81,1186665.0,1186667.0,2.0,799.9,16
406486#93,1195252.0,1195254.0,2.0,56.5,1
406489#96,1195643.0,1195645.0,2.0,6.1,1
406494#101,1196276.0,1196276.0,0.0,56.9,1
406201#52,1168055.0,1168057.0,2.0,29053.5,8
406499#105,1196826.0,1196828.0,2.0,700.5,16
406128#48,1164348.0,1164348.0,0.0,33204.6,1
406504#110,1197621.0,1197621.0,0.0,408.5,4
406513#117,1198327.0,1198327.0,0.0,665.2,4
406520#124,1198997.0,1198999.0,2.0,36.5,1
406521#125,1199107.0,1199107.0,0.0,274.7,1
406518#122,1198965.0,1198967.0,2.0,707.5,4
406528#132,1199544.0,1199544.0,0.0,794.3,4
406535#139,1200831.0,1200833.0,2.0,84.5,8
406542#146,1201406.0,1201408.0,2.0,80.3,8
406214#53,1169027.0,1169029.0,2.0,32681.5,8
406543#147,1201517.0,1201519.0,2.0,406.5,8
406541#145,1201395.0,1201395.0,0.0,859.6,4
406547#151,1202366.0,1202366.0,0.0,836.6,4
402781#22,1030805.0,1030807.0,2.0,172800.5,8
406551#155,1203798.0,1203798.0,0.0,870.5,4
406552#156,1204987.0,1204987.0,0.0,914.7,4
406553#157,1205948.0,1205948.0,0.0,979.4,4
406351#61,1180735.0,1180735.0,0.0,29141.4,1
406556#160,1208911.0,1208911.0,0.0,1279.2,2
406557#161,1209442.0,1209444.0,2.0,1131.5,2
406559#163,1210061.0,1210063.0,2.0,1162.5,2
406352#62,1180763.0,1180763.0,0.0,30729.2,1
402939#26,1076570.0,1076572.0,2.0,135352.5,8
403257#30,1097311.0,1097311.0,0.0,115201.4,4
406072#44,1161024.0,1161026.0,2.0,56978.5,32
406374#71,1182352.0,1182354.0,2.0,39516.9,16
406395#76,1183727.0,1183727.0,0.0,39898.1,4
406570#174,1224543.0,1224545.0,2.0,1.5,4
406575#178,1226672.0,1226674.0,2.0,169.5,8
406573#177,1226632.0,1226634.0,2.0,262.3,8
406578#181,1227154.0,1227156.0,2.0,260.9,8
406580#183,1227592.0,1227592.0,0.0,49.2,4
406373#70,1182317.0,1182319.0,2.0,46871.1,16
406372#69,1182303.0,1182305.0,2.0,46904.7,16
406582#185,1228073.0,1228073.0,0.0,1335.8,2
406526#130,1199355.0,1199355.0,0.0,30232.0,1
406375#72,1182368.0,1182370.0,2.0,48317.3,16
406376#73,1182381.0,1182383.0,2.0,48534.3,16
406587#187,1229577.0,1229579.0,2.0,1439.7,12
406597#197,1231551.0,1231553.0,2.0,266.5,8
406598#198,1231580.0,1231582.0,2.0,281.9,8
406607#205,1232186.0,1232188.0,2.0,213.3,16
406610#208,1232430.0,1232432.0,2.0,29.9,8
406608#206,1232387.0,1232387.0,0.0,100.3,2
406609#207,1232404.0,1232406.0,2.0,195.1,16
406614#212,1232474.0,1232476.0,2.0,440.5,16
406618#216,1232982.0,1232982.0,0.0,82.5,2
406615#213,1232617.0,1232619.0,2.0,566.5,8
406619#217,1233171.0,1233171.0,0.0,75.8,2
