run-pipeline-gpu-8g5pb-2879794351,task,PROJECT_13,ns-16904409679649498,,2023-11-08 12:15:00+00:00,2023-11-09 02:15:00+00:00,8,13 days 14:00:00
run-pipeline-gpu-8g5pb-2879794351,task,PROJECT_13,ns-16904409679649498,,2023-11-08 12:15:00+00:00,2023-11-09 01:30:00+00:00,8,13 days 13:15:00
run-pipeline-gpu-8g5pb-2879794351,task,PROJECT_13,ns-16904409679649498,,2023-11-08 12:15:00+00:00,2023-11-09 08:00:00+00:00,8,13 days 19:45:00
run-pipeline-gpu-8g5pb-2879794351,task,PROJECT_13,ns-16904409679649498,,2023-11-08 12:15:00+00:00,2023-11-09 01:30:00+00:00,8,13 days 13:15:00
run-pipeline-gpu-8g5pb-2879794351,task,PROJECT_13,ns-16904409679649498,,2023-11-08 12:15:00+00:00,2023-11-09 01:30:00+00:00,8,13 days 13:15:00
run-pipeline-gpu-qr2fk-3879037461,task,PROJECT_5,ns-1690440796148727,,2023-11-08 12:15:00+00:00,2023-11-09 00:15:00+00:00,1,4 days 12:00:00
