pod,queue_sec,jct_sec
ph-application-1506638472019-24890-ft442,76.0,87.0
ph-application-1506638472019-25096-92xc7,80.0,81.0
ph-application-1506638472019-25213-qbxsv,79.0,90.0
ph-application-1506638472019-25220-8cnsh,84.0,95.0
ph-application-1506638472019-25392-5hfdt,84.0,85.0
ph-application-1506638472019-25601-pltz6,83.0,94.0
ph-application-1506638472019-25750-rhvtv,88.0,99.0
ph-application-1506638472019-25947-pbmwv,87.0,98.0
ph-application-1506638472019-2598-c5r7w,0.0,12.0
ph-application-1506638472019-26148-llzdc,224.0,225.0
ph-application-1506638472019-26229-zjgjj,85.0,87.0
ph-application-1506638472019-26307-xtsw7,80.0,92.0
ph-application-1506638472019-26604-pfldt,79.0,90.0
ph-application-1506638472019-26717-fss5k,75.0,87.0
ph-application-1506638472019-26756-d25bz,80.0,92.0
ph-application-1506638472019-27276-s9w8m,81.0,92.0
ph-application-1506638472019-27442-d9sr4,81.0,92.0
ph-application-1506638472019-2758-2rdbz,0.0,12.0
ph-application-1506638472019-27716-l9792,83.0,94.0
ph-application-1506638472019-27740-nl9td,99.0,110.0
ph-application-1506638472019-2789-t5s4f,0.0,12.0
ph-application-1506638472019-27912-p9qc2,83.0,95.0
ph-application-1506638472019-27948-qg9t5,89.0,101.0
ph-application-1506638472019-28023-qcvtj,81.0,82.0
ph-application-1506638472019-28037-tgz4z,85.0,96.0
ph-application-1506638472019-28044-b52lj,80.0,91.0
ph-application-1506638472019-28071-dt8zt,81.0,92.0
ph-application-1506638472019-28162-pn74q,86.0,97.0
ph-application-1506638472019-28228-5484r,88.0,90.0
ph-application-1506638472019-28352-mxjxj,99.0,110.0
ph-application-1506638472019-28770-8bf64,97.0,109.0
ph-application-1506638472019-28791-72njb,97.0,109.0
ph-application-1506638472019-2903-79ntc,0.0,12.0
ph-application-1506638472019-2905-fd2n6,0.0,12.0
ph-application-1506638472019-2921-n7gzh,0.0,12.0
ph-application-1506638472019-29344-g2s57,94.0,95.0
ph-application-1506638472019-2939-wg74c,1.0,12.0
ph-application-1506638472019-29405-6m5wl,96.0,98.0
ph-application-1506638472019-29468-nqggf,85.0,96.0
ph-application-1506638472019-2971-nq6dz,14.0,25.0
ph-application-1506638472019-2986-c2gx7,12.0,23.0
ph-application-1506638472019-29936-q2tdr,85.0,97.0
ph-application-1506638472019-29974-w99lf,85.0,96.0
ph-application-1506638472019-29987-2fxpt,174.0,185.0
ph-application-1506638472019-3026-f7qp2,14.0,26.0
ph-application-1506638472019-30423-92d82,79.0,90.0
ph-application-1506638472019-3057-68kv6,14.0,26.0
ph-application-1506638472019-30633-5hbwm,94.0,105.0
ph-application-1506638472019-30639-fnl7w,84.0,96.0
ph-application-1506638472019-30687-nqz47,81.0,92.0
ph-application-1506638472019-30757-l7kx5,84.0,95.0
ph-application-1506638472019-30904-2xsjj,84.0,95.0
ph-application-1506638472019-30919-8thww,84.0,96.0
ph-application-1506638472019-3102-hvptb,14.0,26.0
ph-application-1506638472019-31022-lt5vn,93.0,104.0
ph-application-1506638472019-31025-vw74n,93.0,104.0
ph-application-1506638472019-31048-ph8x9,94.0,105.0
ph-application-1506638472019-31067-drwl8,97.0,108.0
ph-application-1506638472019-31191-bqw6w,96.0,108.0
ph-application-1506638472019-31567-bwlw6,88.0,99.0
ph-application-1506638472019-31810-g8nv6,80.0,92.0
ph-application-1506638472019-31822-kz4m6,91.0,92.0
ph-application-1506638472019-3211-8rfxc,14.0,16.0
ph-application-1506638472019-32235-rvkw6,139.0,152.0
ph-application-1506638472019-32295-t949h,138.0,151.0
ph-application-1506638472019-32362-zmqwm,138.0,150.0
ph-application-1506638472019-3240-x2nc8,14.0,26.0
ph-application-1506638472019-32418-srjzf,137.0,150.0
ph-application-1506638472019-32508-jk9zp,138.0,150.0
