pod,queue_sec,jct_sec
ph-application-1506638472019-12560-djq6t,73.0,85.0
ph-application-1506638472019-12776-zjhfm,67.0,78.0
ph-application-1506638472019-12960-zk7dc,62.0,73.0
ph-application-1506638472019-13119-j2cjj,61.0,72.0
ph-application-1506638472019-13171-dcmsp,66.0,77.0
ph-application-1506638472019-13217-rm7bx,71.0,82.0
ph-application-1506638472019-13220-2fc8h,71.0,83.0
ph-application-1506638472019-13281-8bnbt,71.0,83.0
ph-application-1506638472019-13375-tshzk,71.0,83.0
ph-application-1506638472019-13501-gg88g,76.0,87.0
ph-application-1506638472019-13508-ppxmz,76.0,88.0
ph-application-1506638472019-13651-8cxn2,75.0,87.0
ph-application-1506638472019-13970-sd2kw,80.0,91.0
ph-application-1506638472019-14055-77n74,309.0,321.0
ph-application-1506638472019-14098-9zv8j,324.0,335.0
ph-application-1506638472019-14147-nxqbj,83.0,95.0
ph-application-1506638472019-14291-5v247,75.0,86.0
ph-application-1506638472019-14298-btbss,74.0,85.0
ph-application-1506638472019-14320-ngpbh,73.0,84.0
ph-application-1506638472019-14339-cm6cc,77.0,78.0
ph-application-1506638472019-1439-hpmlx,7.0,19.0
ph-application-1506638472019-14452-2mmvt,157.0,158.0
ph-application-1506638472019-14789-z6vl7,777.0,778.0
ph-application-1506638472019-14880-kccfg,149.0,161.0
ph-application-1506638472019-14920-xwtnq,55.0,66.0
ph-application-1506638472019-15377-qt2hr,48.0,49.0
ph-application-1506638472019-15557-fzsjw,49.0,61.0
ph-application-1506638472019-15909-hdq6z,48.0,60.0
ph-application-1506638472019-15938-hr26h,48.0,60.0
ph-application-1506638472019-16123-5q68t,38.0,50.0
ph-application-1506638472019-16210-hf98p,37.0,49.0
ph-application-1506638472019-16253-mfzfs,42.0,53.0
ph-application-1506638472019-16305-p9dp9,42.0,44.0
ph-application-1506638472019-1631-jdj79,5.0,16.0
ph-application-1506638472019-16402-z882b,47.0,59.0
ph-application-1506638472019-16690-d552t,44.0,56.0
ph-application-1506638472019-16729-sqvwb,50.0,62.0
ph-application-1506638472019-16900-gvmwk,49.0,61.0
ph-application-1506638472019-16926-dv8jc,49.0,61.0
ph-application-1506638472019-17082-7bzjb,48.0,60.0
ph-application-1506638472019-17085-ffh88,48.0,50.0
ph-application-1506638472019-1725-v9x52,1.0,12.0
ph-application-1506638472019-17258-dcsb4,52.0,63.0
ph-application-1506638472019-17294-mntvb,50.0,61.0
ph-application-1506638472019-17362-w6hz5,52.0,63.0
ph-application-1506638472019-1750-vs9mm,20.0,31.0
ph-application-1506638472019-17904-frcb9,35.0,46.0
ph-application-1506638472019-17907-gp6c7,40.0,51.0
ph-application-1506638472019-18084-l7mqb,40.0,52.0
ph-application-1506638472019-18207-q46vn,39.0,51.0
ph-application-1506638472019-18276-2vgg9,39.0,51.0
ph-application-1506638472019-18470-pp8ts,43.0,54.0
ph-application-1506638472019-18493-mpjvg,43.0,55.0
ph-application-1506638472019-18532-nsvn4,48.0,50.0
ph-application-1506638472019-18557-bl8sm,49.0,50.0
ph-application-1506638472019-1877-z7jgs,10.0,21.0
ph-application-1506638472019-18923-ts2qn,50.0,62.0
ph-application-1506638472019-18928-64jtj,50.0,62.0
ph-application-1506638472019-19034-cl8cv,50.0,62.0
ph-application-1506638472019-19117-27tgv,50.0,52.0
ph-application-1506638472019-19306-ktmz7,49.0,61.0
ph-application-1506638472019-19513-hpnhk,48.0,50.0
ph-application-1506638472019-19556-nqzzj,880.0,892.0
ph-application-1506638472019-19623-lrwmf,53.0,64.0
ph-application-1506638472019-19784-9gsdm,52.0,53.0
ph-application-1506638472019-19786-hvvbc,52.0,64.0
ph-application-1506638472019-19899-p6gnj,51.0,63.0
ph-application-1506638472019-19914-fqrvj,56.0,67.0
ph-application-1506638472019-19951-tr4kx,60.0,72.0
ph-application-1506638472019-20023-jx4kj,59.0,71.0
ph-application-1506638472019-20025-6zsng,59.0,71.0
ph-application-1506638472019-20091-blnv9,59.0,70.0
ph-application-1506638472019-20201-mqgvk,57.0,69.0
ph-application-1506638472019-20205-5hsmv,57.0,68.0
ph-application-1506638472019-20224-8brps,161.0,172.0
ph-application-1506638472019-20291-dwnb7,206.0,217.0
ph-application-1506638472019-20332-dwhpm,54.0,65.0
ph-application-1506638472019-20401-g6qvm,57.0,68.0
ph-application-1506638472019-20484-59srh,60.0,71.0
ph-application-1506638472019-20533-hlcpk,60.0,71.0
ph-application-1506638472019-2079-c69n2,14.0,15.0
ph-application-1506638472019-20861-pmbkw,71.0,82.0
ph-application-1506638472019-21399-2nhs2,57.0,69.0
ph-application-1506638472019-2144-rbzjc,4.0,15.0
ph-application-1506638472019-21465-wll8x,56.0,58.0
ph-application-1506638472019-21505-9s22g,56.0,68.0
ph-application-1506638472019-2154-582rm,4.0,15.0
ph-application-1506638472019-21808-57h4t,56.0,68.0
ph-application-1506638472019-21917-nrxcr,55.0,57.0
ph-application-1506638472019-22409-xxcjs,56.0,57.0
ph-application-1506638472019-22500-42lwz,57.0,69.0
ph-application-1506638472019-22618-d7dvt,91.0,103.0
ph-application-1506638472019-22782-4pdbr,53.0,64.0
ph-application-1506638472019-22833-fzj8z,58.0,69.0
ph-application-1506638472019-2294-vhnrt,10.0,21.0
ph-application-1506638472019-23006-wgnv7,57.0,68.0
ph-application-1506638472019-23233-xn8ft,55.0,66.0
ph-application-1506638472019-23381-6xqhx,60.0,61.0
ph-application-1506638472019-23482-9z5w7,59.0,60.0
ph-application-1506638472019-23499-5rdbq,64.0,76.0
ph-application-1506638472019-23523-phwm5,64.0,76.0
ph-application-1506638472019-23556-zr55n,63.0,75.0
ph-application-1506638472019-23638-knxcf,63.0,75.0
ph-application-1506638472019-23868-tvsjl,62.0,74.0
ph-application-1506638472019-24322-gvm8c,65.0,76.0
ph-application-1506638472019-24344-2h6zm,65.0,67.0
ph-application-1506638472019-24475-57hvn,92.0,103.0
ph-application-1506638472019-24615-kxqmn,60.0,71.0
ph-application-1506638472019-24628-s78jl,65.0,76.0
ph-application-1506638472019-2466-9mfnr,8.0,19.0
ph-application-1506638472019-24890-wkv8l,69.0,81.0
ph-application-1506638472019-25096-fccx9,69.0,71.0
ph-application-1506638472019-25213-s7ck8,68.0,80.0
ph-application-1506638472019-25220-4nbrl,68.0,80.0
ph-application-1506638472019-25392-p46fv,68.0,70.0
ph-application-1506638472019-25601-wpz4b,72.0,83.0
ph-application-1506638472019-25750-fbp4v,71.0,83.0
ph-application-1506638472019-25947-9jv7x,69.0,81.0
ph-application-1506638472019-2598-dknvc,3.0,16.0
ph-application-1506638472019-26148-m7sk2,834.0,835.0
ph-application-1506638472019-26229-6zc77,73.0,74.0
ph-application-1506638472019-26307-z8hvz,73.0,85.0
ph-application-1506638472019-26604-xrppj,69.0,80.0
ph-application-1506638472019-26717-57sf6,69.0,80.0
ph-application-1506638472019-26756-bwd8g,69.0,80.0
ph-application-1506638472019-27276-qfqp7,71.0,82.0
ph-application-1506638472019-27442-s2nwp,70.0,81.0
ph-application-1506638472019-2758-tlc96,2.0,15.0
ph-application-1506638472019-27716-w96vr,67.0,78.0
ph-application-1506638472019-27740-r2rwn,605.0,616.0
ph-application-1506638472019-2789-k2zr9,3.0,15.0
ph-application-1506638472019-27912-fpjfv,74.0,86.0
ph-application-1506638472019-27948-h4njn,74.0,86.0
ph-application-1506638472019-28023-4845s,74.0,76.0
ph-application-1506638472019-28037-sjv4m,74.0,86.0
ph-application-1506638472019-28044-f7f75,79.0,91.0
ph-application-1506638472019-28071-gmtg8,79.0,91.0
ph-application-1506638472019-28162-2k62h,79.0,91.0
ph-application-1506638472019-28228-gn8z7,79.0,81.0
ph-application-1506638472019-28352-rx467,78.0,90.0
ph-application-1506638472019-28770-7k62j,82.0,93.0
ph-application-1506638472019-28791-5qdqg,87.0,98.0
ph-application-1506638472019-2903-gq4k2,3.0,15.0
ph-application-1506638472019-2905-f4lz2,3.0,15.0
ph-application-1506638472019-2921-x9ncc,3.0,15.0
ph-application-1506638472019-29344-pnp2k,600.0,602.0
ph-application-1506638472019-2939-cpjwb,3.0,15.0
ph-application-1506638472019-29405-w25wr,604.0,605.0
ph-application-1506638472019-29468-rq8sx,75.0,87.0
ph-application-1506638472019-2971-8kx8d,13.0,24.0
ph-application-1506638472019-2986-6zcpt,17.0,29.0
ph-application-1506638472019-29936-zxd8x,64.0,76.0
ph-application-1506638472019-29974-wmlxj,62.0,74.0
ph-application-1506638472019-29987-p5z4s,1255.0,1267.0
ph-application-1506638472019-3026-s7lms,17.0,29.0
ph-application-1506638472019-30423-kvn5q,57.0,69.0
ph-application-1506638472019-3057-wqlg2,17.0,29.0
ph-application-1506638472019-30633-gxnx7,61.0,72.0
ph-application-1506638472019-30639-228ll,66.0,78.0
ph-application-1506638472019-30687-kls82,67.0,78.0
ph-application-1506638472019-30757-lmg7x,67.0,78.0
ph-application-1506638472019-30904-4g5xd,72.0,83.0
ph-application-1506638472019-30919-xb2w4,72.0,83.0
ph-application-1506638472019-3102-bfds2,17.0,29.0
ph-application-1506638472019-31022-mdgn5,71.0,83.0
ph-application-1506638472019-31025-47t29,71.0,83.0
ph-application-1506638472019-31048-bsmnx,74.0,85.0
ph-application-1506638472019-31067-t8q7l,79.0,91.0
ph-application-1506638472019-31191-9rpfb,78.0,90.0
ph-application-1506638472019-31567-qckhm,70.0,82.0
ph-application-1506638472019-31810-pjbjd,73.0,84.0
ph-application-1506638472019-31822-r5qmk,575.0,576.0
ph-application-1506638472019-3211-bvvnk,17.0,19.0
ph-application-1506638472019-32235-t97s7,54.0,65.0
ph-application-1506638472019-32295-kmm59,63.0,75.0
ph-application-1506638472019-32362-zjlbk,68.0,79.0
ph-application-1506638472019-3240-pb5m5,17.0,30.0
ph-application-1506638472019-32418-vrjv8,68.0,79.0
ph-application-1506638472019-32508-8bwmp,68.0,79.0
ph-application-1506638472019-32550-btnzr,73.0,84.0
ph-application-1506638472019-32572-4shxv,73.0,85.0
ph-application-1506638472019-32772-xgq7w,108.0,119.0
ph-application-1506638472019-32833-6x25v,1267.0,1278.0
ph-application-1506638472019-33046-nhjrj,60.0,72.0
ph-application-1506638472019-33150-2pphm,57.0,69.0
ph-application-1506638472019-3329-vthwc,17.0,30.0
ph-application-1506638472019-33435-c2cvs,58.0,69.0
ph-application-1506638472019-33537-lbgh4,63.0,75.0
ph-application-1506638472019-33570-lh56m,64.0,75.0
ph-application-1506638472019-33722-b86pf,64.0,75.0
ph-application-1506638472019-3379-pngrr,21.0,32.0
ph-application-1506638472019-33837-sllcl,68.0,79.0
ph-application-1506638472019-33851-h5b94,68.0,79.0
ph-application-1506638472019-33864-jz5rk,68.0,79.0
ph-application-1506638472019-3406-8f4mh,26.0,37.0
ph-application-1506638472019-34117-26kcz,67.0,79.0
ph-application-1506638472019-34119-bjm9l,72.0,83.0
ph-application-1506638472019-34131-bn88m,77.0,79.0
ph-application-1506638472019-34355-8nwb8,75.0,77.0
ph-application-1506638472019-34420-7c84d,74.0,76.0
ph-application-1506638472019-34475-t2rx4,80.0,92.0
ph-application-1506638472019-34532-nm4kk,79.0,91.0
ph-application-1506638472019-34620-qdgqf,79.0,91.0
ph-application-1506638472019-34661-tscd6,79.0,91.0
ph-application-1506638472019-34779-frvqg,78.0,90.0
ph-application-1506638472019-34791-n47nk,78.0,80.0
ph-application-1506638472019-34844-2w8pf,131.0,142.0
ph-application-1506638472019-34874-4l2gr,78.0,90.0
ph-application-1506638472019-35113-2sz9g,128.0,139.0
ph-application-1506638472019-35115-v9mj4,541.0,553.0
ph-application-1506638472019-35121-ntpzb,133.0,144.0
ph-application-1506638472019-35284-jcbbq,78.0,89.0
ph-application-1506638472019-35339-n5srd,88.0,101.0
ph-application-1506638472019-35388-4x485,1189.0,1190.0
ph-application-1506638472019-35496-dqld4,87.0,90.0
ph-application-1506638472019-35512-mqttm,88.0,90.0
ph-application-1506638472019-3565-h7mvq,1082.0,1083.0
ph-application-1506638472019-35771-sp4hl,87.0,99.0
ph-application-1506638472019-35788-j72wb,87.0,99.0
ph-application-1506638472019-35813-72qf9,87.0,99.0
ph-application-1506638472019-35887-9qzf2,91.0,102.0
ph-application-1506638472019-35897-j6jdk,91.0,92.0
ph-application-1506638472019-35966-rzn2x,91.0,103.0
ph-application-1506638472019-3613-xxbbd,29.0,40.0
ph-application-1506638472019-36209-9t24s,89.0,100.0
ph-application-1506638472019-36326-v5g26,94.0,105.0
ph-application-1506638472019-36496-fwzxj,98.0,110.0
ph-application-1506638472019-36764-np6gt,95.0,107.0
ph-application-1506638472019-36954-8q9hh,92.0,104.0
ph-application-1506638472019-36973-zkxxb,93.0,104.0
ph-application-1506638472019-37140-rw7sl,96.0,107.0
ph-application-1506638472019-37167-gnsjq,126.0,138.0
ph-application-1506638472019-37278-twkcd,91.0,102.0
ph-application-1506638472019-37303-hrcns,91.0,102.0
ph-application-1506638472019-37364-nsqhr,95.0,106.0
ph-application-1506638472019-37379-xwgxp,100.0,112.0
ph-application-1506638472019-3750-h646s,23.0,35.0
ph-application-1506638472019-37733-wknh4,99.0,111.0
ph-application-1506638472019-3788-tkqbf,1079.0,1080.0
ph-application-1506638472019-37887-l4wmt,98.0,110.0
ph-application-1506638472019-37955-pdzjn,119.0,120.0
ph-application-1506638472019-38014-hk9qg,96.0,108.0
ph-application-1506638472019-38114-wrs2l,99.0,111.0
ph-application-1506638472019-3819-s9fmc,20.0,32.0
ph-application-1506638472019-38193-dwlnr,125.0,137.0
ph-application-1506638472019-38423-g8tkh,125.0,137.0
ph-application-1506638472019-38690-n5bvs,1222.0,1233.0
ph-application-1506638472019-38775-pmzpq,100.0,112.0
ph-application-1506638472019-39077-ctqb5,93.0,105.0
ph-application-1506638472019-39137-8g4zq,93.0,105.0
ph-application-1506638472019-39248-j8rlt,91.0,103.0
ph-application-1506638472019-39285-vhb8q,96.0,108.0
ph-application-1506638472019-4257-cbd4v,3.0,15.0
ph-application-1506638472019-4505-xpbln,4.0,16.0
ph-application-1506638472019-4510-vds7x,4.0,16.0
ph-application-1506638472019-4584-2bg6c,1.0,13.0
ph-application-1506638472019-4590-sp54q,1.0,13.0
ph-application-1506638472019-4772-ckbpb,20.0,21.0
ph-application-1506638472019-4898-9hdlj,3.0,15.0
ph-application-1506638472019-4980-qdqs8,3.0,15.0
ph-application-1506638472019-5127-kcnj4,3.0,15.0
ph-application-1506638472019-5296-8xtxq,13.0,25.0
ph-application-1506638472019-5305-w2xv4,14.0,25.0
ph-application-1506638472019-5363-5vgnj,12.0,24.0
ph-application-1506638472019-5436-gjbd7,12.0,24.0
ph-application-1506638472019-5644-shrzn,12.0,24.0
ph-application-1506638472019-5732-czwhn,17.0,28.0
ph-application-1506638472019-6191-ngxvt,4.0,15.0
ph-application-1506638472019-6235-btc48,152.0,163.0
ph-application-1506638472019-6359-trm5q,4.0,16.0
ph-application-1506638472019-6417-n5rd9,4.0,16.0
ph-application-1506638472019-6545-l2w4v,4.0,16.0
ph-application-1506638472019-6546-stfmq,4.0,16.0
ph-application-1506638472019-6575-x8x9v,4.0,16.0
ph-application-1506638472019-6726-hfhm2,3.0,15.0
ph-application-1506638472019-6729-hzhvs,8.0,19.0
ph-application-1506638472019-6740-sr4xv,13.0,24.0
ph-application-1506638472019-6761-8w49w,18.0,30.0
ph-application-1506638472019-6834-jdp9n,18.0,30.0
ph-application-1506638472019-6867-rxn44,17.0,30.0
ph-application-1506638472019-7002-tl56c,17.0,29.0
ph-application-1506638472019-7075-mtrcv,18.0,30.0
ph-application-1506638472019-7117-pnj4w,18.0,30.0
ph-application-1506638472019-7118-dn2l9,22.0,33.0
ph-application-1506638472019-7207-6r6l6,27.0,38.0
ph-application-1506638472019-7264-bmgf2,32.0,45.0
ph-application-1506638472019-7291-pxcq2,33.0,45.0
ph-application-1506638472019-7336-xpwsv,33.0,45.0
ph-application-1506638472019-7358-b9zs9,32.0,44.0
ph-application-1506638472019-7367-zx8z6,32.0,44.0
ph-application-1506638472019-7402-m9pnl,32.0,44.0
ph-application-1506638472019-7474-gpczl,37.0,48.0
ph-application-1506638472019-7994-9hszx,41.0,52.0
ph-application-1506638472019-8064-rgrp8,46.0,58.0
ph-application-1506638472019-8188-7n9hc,45.0,57.0
ph-application-1506638472019-8386-zmdqm,43.0,55.0
ph-application-1506638472019-8553-v7xzz,43.0,55.0
ph-application-1506638472019-8617-2szjk,43.0,55.0
ph-application-1506638472019-8740-25n8w,41.0,53.0
ph-application-1506638472019-8799-jgpg6,45.0,56.0
ph-application-1506638472019-8834-n64d8,50.0,61.0
ph-application-1506638472019-8853-2m929,55.0,68.0
ph-application-1506638472019-8936-mvnl8,55.0,68.0
ph-application-1506638472019-9265-p2f4k,54.0,67.0
ph-application-1506638472019-9329-45wql,55.0,67.0
ph-application-1506638472019-9471-2bckz,55.0,67.0
ph-application-1506638472019-9682-79gkx,54.0,66.0
ph-application-1506638472019-9793-z4jp9,1539.0,1550.0
ph-application-1506638472019-9874-2sqvr,55.0,66.0
ph-application-1506638472019-9949-mhtt9,61.0,72.0
ph-application-1506638472019-9970-4z8zr,66.0,78.0
ph-application-1506638472019-9980-l8wn9,65.0,77.0
ph-application-1508364558011-0030-df2qc,406.0,417.0
ph-application-1508364558011-0128-pdn8x,474.0,486.0
ph-application-1508364558011-0177-t8m6n,1162.0,1174.0
ph-application-1508364558011-0422-lq2k7,94.0,105.0
ph-application-1508364558011-0493-grgsn,1174.0,1175.0
ph-application-1508364558011-0600-b2pbd,91.0,92.0
ph-application-1508364558011-0704-j29hv,94.0,106.0
ph-application-1508364558011-0835-cgbqv,92.0,104.0
ph-application-1508364558011-10089-jwdqs,157.0,168.0
ph-application-1508364558011-10114-qnbdp,157.0,168.0
ph-application-1508364558011-10192-xlt4q,157.0,168.0
ph-application-1508364558011-10229-4t6fh,162.0,173.0
ph-application-1508364558011-10254-w9mjv,162.0,173.0
ph-application-1508364558011-10421-j44zg,167.0,179.0
ph-application-1508364558011-10474-trs69,168.0,179.0
ph-application-1508364558011-10504-97zwx,168.0,179.0
ph-application-1508364558011-10628-nn5pk,173.0,184.0
ph-application-1508364558011-11050-xlr96,1253.0,1254.0
ph-application-1508364558011-11383-kp6m9,158.0,169.0
ph-application-1508364558011-11467-68dcc,161.0,172.0
ph-application-1508364558011-11653-jrwzx,161.0,172.0
ph-application-1508364558011-11688-jcg69,161.0,172.0
ph-application-1508364558011-11825-k9dd8,163.0,174.0
ph-application-1508364558011-12215-bpd2t,162.0,173.0
ph-application-1508364558011-12238-hg2fd,162.0,173.0
ph-application-1508364558011-12399-l7nbd,166.0,177.0
ph-application-1508364558011-12466-pqrf7,166.0,178.0
ph-application-1508364558011-12878-t8g8l,189.0,201.0
ph-application-1508364558011-12968-ds2vp,165.0,176.0
ph-application-1508364558011-12997-2t6h5,165.0,176.0
ph-application-1508364558011-1305-tbrrp,81.0,93.0
ph-application-1508364558011-13117-d6zsz,161.0,172.0
ph-application-1508364558011-13246-t82ph,164.0,175.0
ph-application-1508364558011-13268-rjsm5,451.0,462.0
ph-application-1508364558011-13346-r4x7m,160.0,172.0
ph-application-1508364558011-13460-76mxg,510.0,511.0
ph-application-1508364558011-13613-cxc9p,155.0,167.0
ph-application-1508364558011-13628-qzjl4,160.0,172.0
ph-application-1508364558011-13900-4vjnx,570.0,571.0
ph-application-1508364558011-13952-vgvpn,292.0,304.0
ph-application-1508364558011-13990-s2slv,157.0,168.0
ph-application-1508364558011-14119-fnlr8,161.0,173.0
ph-application-1508364558011-14122-82jhj,161.0,173.0
ph-application-1508364558011-1424-fr47b,1204.0,1205.0
ph-application-1508364558011-14341-vbsgm,160.0,172.0
ph-application-1508364558011-14498-gx8v4,569.0,571.0
ph-application-1508364558011-14620-ttff6,210.0,211.0
ph-application-1508364558011-14969-mdkjc,154.0,166.0
ph-application-1508364558011-14972-5qrzs,154.0,166.0
ph-application-1508364558011-14987-7fr2d,159.0,170.0
ph-application-1508364558011-14996-tjc99,159.0,170.0
ph-application-1508364558011-15015-w4vrp,164.0,165.0
ph-application-1508364558011-15263-mjmtj,164.0,176.0
ph-application-1508364558011-15504-llpz2,159.0,161.0
ph-application-1508364558011-15538-569q5,163.0,175.0
ph-application-1508364558011-15570-jc8tl,559.0,560.0
ph-application-1508364558011-15611-mwwq5,161.0,173.0
ph-application-1508364558011-15820-qpdvm,571.0,573.0
ph-application-1508364558011-15870-zl75m,157.0,158.0
ph-application-1508364558011-15896-vfl8d,157.0,168.0
ph-application-1508364558011-16113-s2zp9,153.0,165.0
ph-application-1508364558011-16134-ndth6,158.0,169.0
ph-application-1508364558011-16219-tpdk8,373.0,385.0
ph-application-1508364558011-16304-fj7pk,157.0,168.0
ph-application-1508364558011-16339-5922v,156.0,167.0
ph-application-1508364558011-16356-plrrw,161.0,172.0
ph-application-1508364558011-16517-xrksl,166.0,177.0
ph-application-1508364558011-1678-lbzqh,80.0,92.0
ph-application-1508364558011-16849-cwn9j,159.0,170.0
ph-application-1508364558011-17007-z8hfj,154.0,165.0
ph-application-1508364558011-17014-vxmsc,153.0,154.0
ph-application-1508364558011-17064-42g5l,157.0,168.0
ph-application-1508364558011-17108-lwcjz,157.0,169.0
ph-application-1508364558011-17267-trqh8,155.0,167.0
ph-application-1508364558011-17339-4mtkz,154.0,156.0
ph-application-1508364558011-17632-ts8kn,154.0,166.0
ph-application-1508364558011-17655-s7pln,154.0,166.0
ph-application-1508364558011-17904-7jt29,156.0,167.0
ph-application-1508364558011-17945-g44bt,155.0,166.0
ph-application-1508364558011-1804-j5t2v,79.0,91.0
ph-application-1508364558011-18258-s4xzs,160.0,172.0
ph-application-1508364558011-18327-mdbwl,159.0,171.0
ph-application-1508364558011-18345-mcchp,159.0,171.0
ph-application-1508364558011-18419-vx2vx,159.0,171.0
ph-application-1508364558011-18482-l25m6,360.0,371.0
ph-application-1508364558011-18486-k7smv,202.0,214.0
ph-application-1508364558011-18540-7rtnz,164.0,175.0
ph-application-1508364558011-18572-h6c7t,164.0,175.0
ph-application-1508364558011-1862-pwxmc,84.0,95.0
ph-application-1508364558011-18789-q929l,168.0,179.0
ph-application-1508364558011-1883-d8qjf,89.0,101.0
ph-application-1508364558011-18922-q2z44,1169.0,1180.0
ph-application-1508364558011-19128-8lvng,238.0,249.0
ph-application-1508364558011-1934-qh9rd,89.0,101.0
ph-application-1508364558011-19382-ckndd,153.0,164.0
ph-application-1508364558011-19441-bs4dm,158.0,170.0
ph-application-1508364558011-19579-98wlc,156.0,168.0
ph-application-1508364558011-19665-qzwdf,153.0,164.0
ph-application-1508364558011-19797-czlsb,151.0,162.0
ph-application-1508364558011-20195-d5jrs,154.0,165.0
ph-application-1508364558011-20217-ng54k,154.0,165.0
ph-application-1508364558011-20330-d248h,155.0,166.0
ph-application-1508364558011-20432-xh7tb,152.0,163.0
ph-application-1508364558011-20626-4b4sx,153.0,164.0
ph-application-1508364558011-20627-4v4tf,153.0,164.0
ph-application-1508364558011-20810-rb6gd,153.0,164.0
ph-application-1508364558011-21060-xpdzr,149.0,160.0
ph-application-1508364558011-21125-xbfkv,151.0,163.0
ph-application-1508364558011-21187-w9bvg,156.0,167.0
ph-application-1508364558011-21457-ll5lv,153.0,165.0
ph-application-1508364558011-21507-cdcjs,153.0,165.0
ph-application-1508364558011-21519-w7v7w,153.0,165.0
ph-application-1508364558011-21596-xfjqk,178.0,189.0
