ts,gpu_util_avg,gpu_mem_used_mib,n_gpu,alloc_used,alloc_pct,pending_gpu_pods,running_gpu_pods
2026-06-11T11:28:10.932423+00:00,0.0,0.0,8,0,0.0,1,0
2026-06-11T11:28:14.119981+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T11:28:17.586497+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T11:28:20.742112+00:00,0.0,0.0,8,5,62.5,1,5
2026-06-11T11:28:23.901357+00:00,0.0,0.0,8,5,62.5,3,5
2026-06-11T11:28:27.231278+00:00,0.0,0.0,8,3,37.5,5,3
2026-06-11T11:28:30.393307+00:00,0.0,0.0,8,3,37.5,5,3
2026-06-11T11:28:33.559658+00:00,0.0,0.0,8,3,37.5,8,3
2026-06-11T11:28:36.721433+00:00,0.0,0.0,8,8,100.0,4,7
2026-06-11T11:28:39.916274+00:00,0.0,0.0,8,5,62.5,4,4
2026-06-11T11:28:43.206726+00:00,0.0,0.0,8,5,62.5,5,4
2026-06-11T11:28:46.373879+00:00,0.0,0.0,8,3,37.5,3,3
2026-06-11T11:28:49.543456+00:00,0.0,0.0,8,8,100.0,1,5
2026-06-11T11:28:52.732311+00:00,0.0,0.0,8,8,100.0,3,5
2026-06-11T11:28:55.916207+00:00,0.0,0.0,8,5,62.5,3,2
2026-06-11T11:28:59.075571+00:00,0.0,0.0,8,8,100.0,2,4
2026-06-11T11:29:02.240122+00:00,0.0,0.0,8,3,37.5,2,2
2026-06-11T11:29:05.417478+00:00,0.0,0.0,8,4,50.0,2,3
2026-06-11T11:29:08.618326+00:00,0.0,0.0,8,4,50.0,3,3
2026-06-11T11:29:11.782039+00:00,0.0,0.0,8,4,50.0,0,4
2026-06-11T11:29:14.950072+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T11:29:18.155590+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T11:29:21.374639+00:00,0.0,0.0,8,5,62.5,3,2
2026-06-11T11:29:24.572042+00:00,0.0,0.0,8,7,87.5,3,4
2026-06-11T11:29:27.780897+00:00,0.0,0.0,8,7,87.5,2,4
2026-06-11T11:29:30.953889+00:00,0.0,0.0,8,3,37.5,4,3
2026-06-11T11:29:34.129534+00:00,0.0,0.0,8,3,37.5,7,3
2026-06-11T11:29:37.417717+00:00,0.0,0.0,8,6,75.0,2,6
2026-06-11T11:29:40.594460+00:00,0.0,0.0,8,6,75.0,1,6
2026-06-11T11:29:43.763675+00:00,0.0,0.0,8,6,75.0,1,6
2026-06-11T11:29:46.934589+00:00,0.0,0.0,8,1,12.5,2,1
2026-06-11T11:29:50.136512+00:00,0.0,0.0,8,4,50.0,2,1
2026-06-11T11:29:53.357688+00:00,0.0,0.0,8,4,50.0,2,1
2026-06-11T11:29:56.551081+00:00,0.0,0.0,8,5,62.5,2,2
2026-06-11T11:29:59.726955+00:00,0.0,0.0,8,6,75.0,2,3
2026-06-11T11:30:03.008357+00:00,0.0,0.0,8,2,25.0,4,2
2026-06-11T11:30:06.185347+00:00,0.0,0.0,8,6,75.0,2,3
2026-06-11T11:30:09.371224+00:00,0.0,0.0,8,7,87.5,2,4
2026-06-11T11:30:12.671694+00:00,0.0,0.0,8,6,75.0,2,3
2026-06-11T11:30:15.853692+00:00,0.0,0.0,8,2,25.0,1,2
2026-06-11T11:30:19.037228+00:00,0.0,0.0,8,6,75.0,1,3
2026-06-11T11:30:22.213577+00:00,0.0,0.0,8,5,62.5,1,2
2026-06-11T11:30:25.417402+00:00,0.0,0.0,8,5,62.5,1,2
2026-06-11T11:30:28.610726+00:00,0.0,0.0,8,5,62.5,2,2
2026-06-11T11:30:31.806698+00:00,0.0,0.0,8,1,12.5,3,1
2026-06-11T11:30:35.391586+00:00,0.0,0.0,8,0,0.0,14,0
2026-06-11T11:30:38.689275+00:00,0.0,0.0,8,7,87.5,7,7
2026-06-11T11:30:41.875823+00:00,0.0,0.0,8,8,100.0,7,8
