job_id,arrival_s,start_s,queue_sec,service_sec,gpu_count
ali-13cd9a3eb9399f0373097fe9-worker#13240,153637.0,153639.0,2.0,9851.5,50
ali-a74db09c432c93dc039612a1-tensorflow#219457,163187.0,163492.5,305.5,16.5,2
ali-5c5d7073a01b86674fd7e430-tensorflow#512964,163595.0,163595.0,0.0,84.7,1
ali-1e0e2f1d54064a8310027166-xComputeWorker#249184,163425.0,163427.0,2.0,448.0,1
ali-6a0688d886274c5c18931fc3-tensorflow#55452,163867.0,163867.0,0.0,76.9,1
ali-ab1ac4349833fa90a46857ef-tensorflow#539821,163279.0,163279.0,0.0,723.6,1
ali-f6005d60e53a805daef03de2-tensorflow#259286,165089.0,165089.0,0.0,264.7,1
ali-fac123240593c5f284135a93-tensorflow#99371,165119.0,165119.0,0.0,286.9,1
ali-a444c371bb7530d424f19746-tensorflow#269732,165373.0,165373.0,0.0,62.5,1
ali-922cb6da311973ac6cb20cf0-worker#493250,164559.0,164561.0,2.0,1019.5,30
ali-4602838a9b55aec3c4d6b052-PyTorchWorker#338057,166345.0,166347.0,2.0,156.7,1
ali-0101c7dc5565a1477b3c3a08-evaluator#164385,165867.0,165867.0,0.0,924.6,1
ali-fab2353b9ec75913dc84a258-tensorflow#475709,166613.0,166791.6,178.6,174.7,1
ali-3f638c180435454e2266aa7a-xComputeWorker#421068,166429.0,166429.0,0.0,623.6,1
ali-31396a61157d3333f047af9c-worker#396888,165300.0,165582.5,282.5,1562.5,7
ali-a734e20c6d0a576d461627dc-JupyterTask#196634,161977.0,161979.0,2.0,5238.1,1
ali-14bc63ffe96256c70fc95f55-tensorflow#330143,166636.0,166966.3,330.3,252.5,1
ali-9029251b3cb3dc0f52c4f89f-PyTorchWorker#307755,164886.0,165582.5,696.5,1673.5,20
ali-a9824c602f2ffed39d18fcae-tensorflow#386173,166663.0,167052.6,389.6,363.6,1
ali-01de2018cf42753106bad891-evaluator#122675,166462.0,166503.7,41.7,969.8,1
ali-365b55333e421a9c304d0f6c-worker#438316,166463.0,167258.0,795.0,345.5,10
ali-ffac040699ef24b39d76c0b7-worker#50032,166463.0,167258.0,795.0,356.5,10
ali-2f4446d0ee98d997315aebf6-worker#390168,167484.0,167605.5,121.5,48.5,10
ali-36b35977f853073196346c3e-PyTorchWorker#9357,166569.0,167147.0,578.0,759.4,1
ali-8942cf79807bad25e9510318-evaluator#465119,167663.0,167665.0,2.0,243.5,1
ali-de5c71e03fe8ebb4db50469a-tensorflow#40185,166652.0,167145.0,493.0,786.6,1
ali-75da303eca6e3d5b729896fe-tensorflow#20036,168092.0,168092.0,0.0,48.1,1
ali-3caa537e3a58eeb18565db6b-evaluator#136420,167369.0,167371.0,2.0,1230.3,1
ali-c94ec2dd34c52109e695548a-PyTorchWorker#193885,167520.0,167520.0,0.0,1091.7,1
ali-dd9d92cb2fb6af64790725fe-tensorflow#218704,168871.0,168871.0,0.0,208.4,1
ali-2d3c1ca2af0b52b986042a7c-tensorflow#204404,168852.0,168854.0,2.0,227.3,1
ali-09c3a64edf08b73c3e10e47b-tensorflow#335384,168861.0,168861.0,0.0,259.5,1
ali-52c0ed89a983b62e8b044b49-worker#204347,169148.0,169150.0,2.0,44.5,3
ali-97bffd72aa8ec584acec4daf-tensorflow#114536,168835.0,168835.0,0.0,395.4,1
ali-80528b0e949843d43331b7b3-PyTorchWorker#463364,169153.0,169153.0,0.0,472.5,1
ali-42ae5b08c3310463a29f0b4a-PyTorchWorker#385504,169687.0,169689.0,2.0,163.5,1
ali-a7bea99e2d9e9556f88f5b3d-tensorflow#349328,170403.0,170403.0,0.0,44.6,2
ali-65434c056b149355e768ca7b-tensorflow#450084,170366.0,170368.0,2.0,329.4,1
ali-af891555f285b94e2dcd12a0-worker#319956,110240.0,110242.0,2.0,60470.5,12
ali-862e2435e48fb18c9e5806b0-worker#522543,166006.0,170714.5,4708.5,54.5,30
ali-8a7dfdbe7ba019fd0502065f-worker#76644,169979.0,169981.0,2.0,935.5,1
ali-295988d232675a4e78fe9164-PyTorchWorker#248706,165408.0,165582.5,174.5,5386.7,2
ali-9a7ee4b5bc666d5cb47044dd-tensorflow#420955,166800.0,167147.0,347.0,3890.5,1
ali-ec8e28c779028c5bbad97baf-evaluator#481006,170258.0,170260.0,2.0,1198.7,1
ali-70c02f53cde1a0024eff2b90-PyTorchWorker#310110,170944.0,170944.0,0.0,572.5,1
ali-06ae2cf09fa30d3d88854893-xComputeWorker#368520,171136.0,171136.0,0.0,411.4,1
ali-ed9b4dda0327cf7ac22fc4b8-tensorflow#96560,166846.0,167145.0,299.0,4583.8,1
ali-7b80b429204b355a9a2f0da4-tensorflow#48366,167825.0,167827.0,2.0,4442.5,1
ali-15ee05bbdbf709a3322d331d-tensorflow#192898,171416.0,171416.0,0.0,1098.5,1
ali-fd1e44d99d12a6b0b87638a7-tensorflow#16733,169462.0,169462.0,0.0,3161.4,1
ali-a6b143079e5eaafe1897ff1a-tensorflow#56651,170074.0,170074.0,0.0,2698.4,1
ali-bd7d086a4971ca3accb4fad8-tensorflow#110615,172758.0,172758.0,0.0,32.5,1
ali-a3165a43973b89603b1376a6-tensorflow#28880,169918.0,169918.0,0.0,2955.8,1
ali-a7b031df984cbe49df7cf041-evaluator#363752,172002.0,172004.0,2.0,1107.5,1
ali-88fc54e9ba515523297220c4-tensorflow#411281,171666.0,171666.0,0.0,1517.9,1
ali-cc53c7beb50f56160f7eb3e5-tensorflow#328810,171700.0,171700.0,0.0,1652.5,1
ali-34202bfe791e7fbf6d48718a-tensorflow#364096,168055.0,168057.0,2.0,5482.5,1
ali-96021af72b884ef7f0e5254c-PyTorchWorker#13003,145152.0,145154.0,2.0,29059.9,2
ali-983c2f413a96892a66bc528a-tensorflow#147466,168137.0,168139.0,2.0,6203.2,1
ali-be8a194c29f272f10ee618e0-tensorflow#14271,170686.0,170686.0,0.0,4057.4,1
ali-c440946f9e609b077f5ef10d-tensorflow#428486,174637.0,174637.0,0.0,275.1,1
ali-faeabff6b99fa2449ecede98-worker#402716,173368.0,173370.0,2.0,1988.5,10
ali-c4e8645fc4b6381a1ce1708f-tensorflow#418559,168675.0,168675.0,0.0,6728.0,1
ali-b90da47c0496cbf8ff40acdb-worker#174884,173368.0,173370.0,2.0,2096.5,10
ali-9826b5735d6e6f05a35fc3ac-worker#269694,152735.0,152737.0,2.0,23302.5,20
ali-c7e611f51716ddb0144a5859-tensorflow#348458,171863.0,171863.0,0.0,4503.6,1
ali-8a28e76e79035bb02c4d2ade-tensorflow#399249,169444.0,169446.0,2.0,7019.9,1
ali-1d25141b3d72c7ca6e5576a0-tensorflow#203970,170354.0,170354.0,0.0,6264.3,1
ali-f92eff9824837558a972da2c-tensorflow#494252,91171.0,91173.0,2.0,85525.6,1
ali-68c4cd6a024863976a1e5f19-worker#173926,176124.0,176126.0,2.0,596.5,5
ali-1cbd7be5d49979e7e6b3907a-worker#93997,154191.0,163492.5,9301.5,13721.5,20
ali-7c0a5df3ad663f70c6c5fb6d-evaluator#173393,174155.0,174155.0,0.0,3094.7,1
ali-05c62baecd855e4cbd941d3c-tensorflow#254075,172119.0,172119.0,0.0,5376.8,1
ali-a02a9deb2fb8b343c967721e-tensorflow#14398,177685.0,177685.0,0.0,124.6,1
ali-9e71892ce63d4f27ba77b581-tensorflow#31979,165456.0,165456.0,0.0,12391.4,1
ali-2d1a22a4d1c89e25dce7cc0f-tensorflow#353089,177707.0,177709.0,2.0,256.5,1
ali-85851b346cab98c7e2706ba4-worker#85342,173391.0,175360.5,1969.5,3559.5,16
ali-8f2cf2d881dd538798c0f92e-tensorflow#115623,178975.0,178977.0,2.0,115.5,1
ali-f1784e16bcd214f8c512cc83-worker#446027,178845.0,178845.0,0.0,260.3,1
ali-cbe0cc6d9d47a041a1975557-tensorflow#474304,179121.0,179121.0,0.0,292.5,1
ali-c8a4208e617d002ee72a014a-worker#10608,178856.0,178856.0,0.0,599.3,1
ali-779515ee1535eb848f5ccece-tensorflow#170997,172458.0,172458.0,0.0,7100.3,1
ali-4b1bfd09ca12d31a87f912f4-tensorflow#33040,179553.0,179553.0,0.0,37.8,1
ali-a0cefc0f32980284316294f3-ps#342230,179585.0,179585.0,0.0,52.0,1
ali-0b296c89140e947175a160c9-tensorflow#416770,177360.0,177360.0,0.0,2443.6,1
ali-e3003b8ed862dcdcdd6f70b3-tensorflow#266424,119113.0,119113.0,0.0,60801.4,1
ali-5f4a0782624b062441e9dded-worker#112224,179914.0,179914.0,0.0,36.9,1
ali-15a15c8a0e3b913a3bc1b369-PyTorchWorker#514507,147703.0,147703.0,0.0,32329.0,2
ali-1dff1d0e03c33665e4ca4e2d-worker#485010,180007.0,180007.0,0.0,58.1,1
ali-afa49bea86b7da521f161927-tensorflow#556012,172258.0,172260.0,2.0,7890.1,1
ali-1dc2d581f3e9a27a2f6962a0-worker#245755,180114.0,180114.0,0.0,36.2,1
ali-76e6464b9fc96e30291e6518-tensorflow#298035,169119.0,169119.0,0.0,11041.6,1
ali-a799ddaed4bea2f7ecab2460-tensorflow#207731,180113.0,180113.0,0.0,51.2,1
ali-ea64a453a26c9ef32827f138-tensorflow#361056,180123.0,180123.0,0.0,51.4,1
ali-71df1763a035330e6c357458-ps#549544,180303.0,180303.0,0.0,47.8,1
ali-8b4aa32f3201fc5db81cdd47-tensorflow#288800,179597.0,179599.0,2.0,1254.5,1
ali-493650beeaaa64eb0504c911-tensorflow#277214,179249.0,179251.0,2.0,1622.5,1
ali-2ef29b4ed7429edef4d08b0c-worker#175727,174732.0,174734.0,2.0,6281.5,7
ali-96362dd0a349cf37648bb567-xComputeWorker#490423,180769.0,180769.0,0.0,413.6,1
ali-6e39121264735cb111c80c16-worker#43326,160525.0,177216.0,16691.0,3979.5,50
ali-f61aaa68f7614f5aa338f8b8-tensorflow#500072,179431.0,179431.0,0.0,1968.8,1
ali-03ca6e2538c4726d8754280f-tensorflow#496314,179596.0,179596.0,0.0,2004.6,1
ali-266c87d88c1dc31fd8dce4d7-worker#134032,182014.0,182016.0,2.0,177.5,16
ali-3ff9116295d1adea149086cc-worker#514849,182018.0,182020.0,2.0,209.5,16
ali-7e6d29b087ce3b8e643c447a-worker#17934,179292.0,179294.0,2.0,2998.5,15
ali-7c42f324829afaf2417471e6-tensorflow#477686,182444.0,182444.0,0.0,219.3,1
ali-cbb54e9ee313193f0bf6b919-tensorflow#334364,182691.0,182691.0,0.0,41.3,1
ali-3ccb1201450d985fe65c90cd-tensorflow#380977,141374.0,141376.0,2.0,41651.7,1
ali-c8720c526b361689ef3d8668-tensorflow#149964,182924.0,182924.0,0.0,113.0,1
ali-1ddf2cb653fe6bb085802a2e-tensorflow#464165,120089.0,120091.0,2.0,63279.2,1
ali-be41c9f1eecf9b4ff7d9c3f5-tensorflow#2589,183266.0,183268.0,2.0,277.5,3
ali-662fd2a96ccaebd81a4b74d1-tensorflow#522715,179484.0,179484.0,0.0,4226.9,1
ali-6042774fe3b901f0743ba952-tensorflow#437919,183116.0,183116.0,0.0,899.2,1
ali-b8b1e73f439512b36ee6c754-tensorflow#499507,184173.0,184173.0,0.0,63.6,1
ali-0e8a8d3190719aaac8fbb378-worker#186343,183977.0,183977.0,0.0,300.3,4
ali-e292c9c65d286997da9c5b26-worker#384494,16670.0,16672.0,2.0,167731.5,8
ali-a67e9ab1d55dbe2f3791d337-tensorflow#532557,183925.0,183925.0,0.0,644.7,1
ali-312a1271d9a200c2b9b3c083-worker#151324,182035.0,182037.0,2.0,2621.5,10
ali-520a39f4a4227f7fde3bb235-tensorflow#231905,142072.0,142074.0,2.0,42658.5,4
ali-06efd5a25b25e4a840f5e258-worker#324608,182238.0,182240.0,2.0,2738.5,16
ali-79f5e07a1b31a5a1acc9401b-tensorflow#473200,182515.0,182515.0,0.0,2469.2,1
ali-1282c9e9fdd183ed225d418b-tensorflow#135728,185284.0,185286.0,2.0,49.5,1
ali-b42b8bd0222cc6f7aa7cf881-tensorflow#257710,186302.0,186302.0,0.0,31.4,1
ali-034e5c97f17c3e9221fc6e86-tensorflow#334213,186496.0,186496.0,0.0,207.8,1
ali-b39317ce65324d9373c743b5-evaluator#331459,171457.0,171457.0,0.0,15328.2,1
ali-1e85b177fbe47ba67df2392d-tensorflow#449644,182612.0,182612.0,0.0,4204.7,1
ali-00d767cd247b326a4c871d37-ps#347608,187146.0,187148.0,2.0,106.5,2
ali-3957fea13ba4275ca1f49006-tensorflow#335449,187846.0,187848.0,2.0,38.5,1
ali-365834e2a3c2f1d8516b4ad4-evaluator#359879,184747.0,184747.0,0.0,3438.1,1
ali-12170f71b022c7f5a1498238-tensorflow#153577,188162.0,188162.0,0.0,27.8,1
ali-a91b6d57cc232bafd0c08542-tensorflow#206176,155905.0,155905.0,0.0,32292.5,1
ali-cfb7ef6acb211410dff4452e-tensorflow#126815,188247.0,188249.0,2.0,29.5,2
ali-83b991c9dddea1ac35399546-PyTorchWorker#194531,188347.0,188349.0,2.0,102.5,2
ali-ec738407b5c38f35c11c8a2a-worker#403330,152505.0,152507.0,2.0,36011.8,1
ali-b9be5388d92fa1ac05eb82da-tensorflow#139735,186824.0,186824.0,0.0,1891.4,1
ali-96b86b941726ead37b74e1d2-ps#390421,188715.0,188715.0,0.0,51.4,1
ali-12cd168a455d08b166053083-PyTorchWorker#495454,150729.0,150731.0,2.0,38238.5,8
ali-5c302b33bd8c9842a34f7e02-xComputeWorker#95086,188706.0,188706.0,0.0,529.2,1
ali-6f1c2e35541006cbd94cd9c0-tensorflow#503249,189185.0,189185.0,0.0,304.7,1
ali-d316c58760c33f7fd9f49eb6-tensorflow#132501,189924.0,189924.0,0.0,84.7,1
ali-662bfac7b6d1c889294486cc-worker#529442,189973.0,189973.0,0.0,50.3,1
ali-036ede0864870366f20423f6-worker#394657,190146.0,190146.0,0.0,40.3,1
ali-322302660349a9ec3d485ff9-xComputeWorker#63367,189945.0,189947.0,2.0,433.5,1
ali-1d719d510dbe8cb97e71987c-tensorflow#37248,190188.0,190190.0,2.0,271.5,1
ali-558e1ecae1a4250d8422d0c3-worker#479989,190521.0,190521.0,0.0,40.3,1
ali-8497cc236a57a67348c272b3-tensorflow#232969,190544.0,190546.0,2.0,24.5,1
ali-6cad86e311b1c6805b27ad4d-tensorflow#405673,190523.0,190523.0,0.0,51.4,1
ali-0216b84eb206ac9c63bfdec7-tensorflow#236764,190598.0,190598.0,0.0,40.3,1
ali-1ebbe9976e99cdcabcae4356-tensorflow#308324,120111.0,120111.0,0.0,71263.0,1
ali-64f646985b57eb2a547fb857-tensorflow#262515,191601.0,191601.0,0.0,41.4,1
ali-b460ca0e6994997525cb16d9-tensorflow#380175,191703.0,191703.0,0.0,40.3,1
ali-aff961b73c33fc1b9263ed86-PyTorchWorker#143817,190893.0,190895.0,2.0,949.5,2
ali-45535167c34e35995ab9f55c-worker#265751,191282.0,191284.0,2.0,1017.5,15
ali-221a267a9952134dc13a5712-tensorflow#76645,193050.0,193050.0,0.0,29.2,1
ali-9baed10f3fae55d16f903104-worker#371212,110944.0,110946.0,2.0,82227.5,8
ali-4131d8358e9da6b67c94fd2a-worker#340043,191336.0,191338.0,2.0,2021.5,5
