policy,n,q_p50,q_p90,q_p99,q_max,sd_p50,sd_p90,sd_max,alloc_max,alloc_avg
fifo,62735,153319.20000000112,1464340.0999999996,1756682.8000000007,1806913.0999999903,244.9785420475336,19449.829166666605,179596.60999999903,100.0,89.65558761094942
sjf,62735,2.0,2866.0,338274.3999999985,7976983.499999996,1.0212765957446808,10.85,657018.45,100.0,89.91400795628569
las,62735,500.5,127900.5,2009955.5,7481172.200000003,1.367255216691625,761.4,748117.7200000003,100.0,89.39199611565898
kueue,62735,500.5,127900.5,2009955.5,7481172.200000003,1.367255216691625,761.4,748117.7200000003,100.0,89.39199611565898
easy,62735,2308.3000000026077,197494.5,849994.2000000067,1056162.3000000045,4.85394675925926,634.530400000006,96832.9900000006,100.0,88.79565571436005
themis,62735,2.0,4338.10000000149,284954.5999999996,7883662.8999999985,1.0238095238095237,17.46594982078853,348286.6699999999,100.0,90.01903450393897
sfqa,62735,106982.90000000037,1009027.8999999985,1484383.200000003,1556659.6999999844,150.86732673267326,10414.6,154571.26999999845,100.0,89.41191799014877
sfqa-auto,62735,101099.5,1251125.399999991,1570481.4999999925,1634302.0999999903,177.88915164055572,13955.589189189159,162373.85999999903,100.0,89.06184511219395
fgd,62735,500.5,127900.5,2009955.5,7481172.200000003,1.367255216691625,761.4,748117.7200000003,100.0,89.39199611565898
