job_id,arrival_time,duration,gpu_count,gpu_type,preemptible,workload_kind,priority,source_trace
ph-application_1506638472019_38690,1508293232.0,484811.0,8,any,False,training,0,philly
ph-application_1508364558011_36773,1510376939.0,154.0,4,any,False,training,0,philly
ph-application_1506638472019_25392,1507765666.0,1128.0,1,any,True,inference,0,philly
ph-application_1506638472019_14291,1507324915.0,70.0,1,any,False,inference,0,philly
ph-application_1508364558011_42247,1510663064.0,21.0,1,any,False,inference,0,philly
ph-application_1506638472019_25220,1507763924.0,5210.0,1,any,False,training,0,philly
ph-application_1506638472019_2144,1506784750.0,12014.0,1,any,False,training,0,philly
ph-application_1506638472019_34791,1508174233.0,260.0,1,any,True,inference,0,philly
ph-application_1508364558011_32754,1510236132.0,72.0,1,any,False,inference,0,philly
ph-application_1506638472019_18928,1507583341.0,1871.0,1,any,False,training,0,philly
ph-application_1508364558011_9584,1508619748.0,1578.0,1,any,False,inference,0,philly
ph-application_1506638472019_31191,1507967962.0,1963.0,1,any,False,training,0,philly
ph-application_1512440382012_4333,1512690692.0,2534.0,1,any,False,training,0,philly
ph-application_1508364558011_35120,1510288752.0,1263.0,1,any,False,inference,0,philly
ph-application_1508364558011_21519,1509139506.0,1894.0,1,any,False,training,0,philly
ph-application_1508364558011_29938,1510069159.0,344.0,1,any,False,inference,0,philly
ph-application_1506638472019_30904,1507957917.0,1958.0,1,any,False,training,0,philly
ph-application_1508364558011_8774,1508594607.0,1358.0,1,any,False,inference,0,philly
ph-application_1508364558011_29786,1510067824.0,2952.0,1,any,False,training,0,philly
ph-application_1508364558011_48028,1511079130.0,49.0,8,any,False,training,0,philly
ph-application_1508364558011_5266,1508487795.0,2807.0,1,any,False,training,0,philly
ph-application_1508364558011_22085,1509239532.0,75.0,1,any,False,inference,0,philly
ph-application_1504131676014_21218,1506337686.0,158.0,1,any,False,inference,0,philly
ph-application_1511528684064_1426,1511820590.0,71.0,1,any,False,inference,0,philly
ph-application_1513627406021_2434,1513869866.0,820.0,1,any,False,inference,0,philly
ph-application_1506638472019_9682,1507155545.0,56.0,1,any,False,inference,0,philly
ph-application_1508364558011_14341,1508794024.0,2318.0,1,any,False,training,0,philly
ph-application_1508364558011_16304,1508884926.0,983.0,1,any,False,inference,0,philly
ph-application_1508364558011_42754,1510697687.0,1621.0,1,any,False,inference,0,philly
ph-application_1506638472019_32550,1508095699.0,3024.0,1,any,False,training,0,philly
ph-application_1508364558011_42234,1510662370.0,51.0,1,any,False,inference,0,philly
ph-application_1512440382012_4396,1512691332.0,48.0,1,any,False,inference,0,philly
ph-application_1512440382012_5821,1512834528.0,58522.0,8,any,False,training,0,philly
ph-application_1506638472019_3750,1506924115.0,90.0,1,any,False,inference,0,philly
ph-application_1508364558011_14972,1508828036.0,20801.0,1,any,False,training,0,philly
ph-application_1512440382012_2407,1512632556.0,68.0,1,any,False,inference,0,philly
ph-application_1508364558011_30946,1510134068.0,126237.0,4,any,True,training,0,philly
ph-application_1506638472019_2758,1506894146.0,2575.0,1,any,False,training,0,philly
ph-application_1508364558011_27522,1509743532.0,62.0,1,any,False,inference,0,philly
ph-application_1511528684064_2748,1511877949.0,5170.0,1,any,False,training,0,philly
ph-application_1508364558011_27192,1509702228.0,79698.0,1,any,False,training,0,philly
ph-application_1506638472019_12560,1507236576.0,925.0,1,any,False,inference,0,philly
ph-application_1508364558011_49048,1511201678.0,101.0,1,any,True,inference,0,philly
ph-application_1508364558011_9688,1508623910.0,1923.0,1,any,False,training,0,philly
ph-application_1508364558011_44011,1510773132.0,69.0,1,any,False,inference,0,philly
ph-application_1508364558011_3214,1508448647.0,1025.0,1,any,False,inference,0,philly
ph-application_1508364558011_6478,1508544376.0,1670.0,1,any,False,inference,0,philly
ph-application_1506638472019_34119,1508161315.0,69.0,1,any,False,inference,0,philly
ph-application_1508364558011_28464,1509942732.0,68.0,1,any,False,inference,0,philly
ph-application_1511916184019_1409,1512065173.0,365.0,1,any,False,inference,0,philly
ph-application_1506638472019_3240,1506898444.0,2424.0,1,any,False,training,0,philly
ph-application_1513627406021_0336,1513624743.0,732.0,1,any,False,inference,0,philly
ph-application_1508364558011_13117,1508742715.0,64.0,1,any,False,inference,0,philly
ph-application_1513627406021_1968,1513821105.0,60876.0,1,any,True,training,0,philly
ph-application_1508364558011_43856,1510771017.0,664.0,1,any,False,inference,0,philly
ph-application_1506638472019_19951,1507598892.0,1876.0,1,any,False,training,0,philly
ph-application_1506638472019_18923,1507583291.0,1878.0,1,any,False,training,0,philly
ph-application_1508364558011_10114,1508624453.0,2119.0,1,any,False,training,0,philly
ph-application_1508364558011_38061,1510496783.0,15698.0,4,any,False,training,0,philly
ph-application_1506638472019_20025,1507603573.0,1285.0,1,any,False,inference,0,philly
ph-application_1508364558011_16339,1508885945.0,1403.0,1,any,False,inference,0,philly
ph-application_1508364558011_24799,1509538098.0,1225.0,1,any,False,inference,0,philly
ph-application_1506638472019_21808,1507675542.0,1515.0,1,any,False,inference,0,philly
ph-application_1504131676014_23473,1506467918.0,36907.0,1,any,False,training,0,philly
ph-application_1508364558011_18789,1508979776.0,1400.0,1,any,False,inference,0,philly
ph-application_1508364558011_35377,1510299677.0,3763.0,1,any,True,training,0,philly
ph-application_1508364558011_7099,1508572315.0,74.0,1,any,False,inference,0,philly
ph-application_1512440382012_5460,1512742816.0,1957.0,1,any,False,training,0,philly
ph-application_1512440382012_3921,1512686097.0,214824.0,1,any,False,training,0,philly
ph-application_1508364558011_27760,1509790931.0,59.0,1,any,False,inference,0,philly
ph-application_1506638472019_5305,1507045096.0,5666.0,1,any,False,training,0,philly
ph-application_1506638472019_20401,1507642378.0,16930.0,1,any,False,training,0,philly
ph-application_1506638472019_33046,1508133149.0,343.0,1,any,False,inference,0,philly
ph-application_1511528684064_2554,1511874334.0,5424.0,1,any,False,training,0,philly
ph-application_1513627406021_0217,1513621688.0,2745.0,8,any,True,training,0,philly
ph-application_1508364558011_40341,1510529601.0,913.0,1,any,False,inference,0,philly
ph-application_1512440382012_2881,1512671321.0,17.0,1,any,False,inference,0,philly
ph-application_1508364558011_48372,1511157732.0,26.0,1,any,False,inference,0,philly
ph-application_1512440382012_1352,1512539623.0,29.0,2,any,False,inference,0,philly
ph-application_1508364558011_33101,1510250139.0,3206.0,1,any,True,training,0,philly
ph-application_1508364558011_22147,1509264858.0,12.0,2,any,False,inference,0,philly
ph-application_1506638472019_7118,1507125328.0,2601.0,1,any,False,training,0,philly
ph-application_1512440382012_6472,1512951593.0,8982.0,8,any,True,training,0,philly
ph-application_1508364558011_30138,1510078640.0,8941.0,1,any,True,training,0,philly
ph-application_1512440382012_4815,1512699267.0,2516.0,1,any,False,training,0,philly
ph-application_1508364558011_19441,1509024312.0,1583.0,1,any,False,inference,0,philly
ph-application_1506638472019_35813,1508197753.0,160.0,1,any,False,inference,0,philly
ph-application_1506638472019_0864,1506657133.0,50.0,1,any,False,inference,0,philly
ph-application_1508364558011_29679,1510065535.0,15.0,1,any,False,inference,0,philly
ph-application_1506638472019_12443,1507233114.0,73.0,1,any,False,inference,0,philly
ph-application_1508364558011_47038,1510903931.0,65.0,1,any,False,inference,0,philly
ph-application_1506638472019_6235,1507108813.0,41.0,2,any,False,inference,0,philly
ph-application_1506638472019_6740,1507123212.0,2463.0,1,any,False,training,0,philly
ph-application_1506638472019_28791,1507849383.0,2424.0,1,any,False,training,0,philly
ph-application_1508364558011_17064,1508932409.0,329.0,1,any,False,inference,0,philly
ph-application_1506638472019_34874,1508174663.0,12796.0,1,any,False,training,0,philly
ph-application_1506638472019_29344,1507892586.0,249.0,4,any,True,training,0,philly
ph-application_1508364558011_40178,1510524090.0,198.0,1,any,False,inference,0,philly
ph-application_1508364558011_25153,1509541318.0,45.0,1,any,False,inference,0,philly
ph-application_1508364558011_8517,1508594317.0,1442.0,1,any,False,inference,0,philly
ph-application_1508364558011_12968,1508731384.0,4808.0,1,any,False,training,0,philly
ph-application_1508364558011_29117,1510014405.0,39322.0,1,any,False,training,0,philly
ph-application_1506638472019_14789,1507396818.0,222870.0,4,any,True,training,0,philly
ph-application_1512440382012_6734,1512992442.0,1677.0,1,any,False,inference,0,philly
ph-application_1508364558011_31810,1510191155.0,2099.0,1,any,False,training,0,philly
ph-application_1508364558011_2401,1508436223.0,1105.0,1,any,False,inference,0,philly
ph-application_1508364558011_33823,1510277246.0,889.0,1,any,False,inference,0,philly
ph-application_1504131676014_24780,1506528719.0,102.0,1,any,False,inference,0,philly
ph-application_1508364558011_44933,1510789361.0,137.0,1,any,False,inference,0,philly
ph-application_1508364558011_26098,1509603732.0,91.0,1,any,False,inference,0,philly
ph-application_1506638472019_29974,1507937514.0,72.0,1,any,False,inference,0,philly
ph-application_1506638472019_13119,1507286188.0,597.0,1,any,False,inference,0,philly
ph-application_1506638472019_6867,1507124341.0,2490.0,1,any,False,training,0,philly
ph-application_1506638472019_4505,1507026395.0,29.0,1,any,False,inference,0,philly
ph-application_1508364558011_15263,1508829813.0,1064.0,1,any,False,inference,0,philly
ph-application_1506638472019_20023,1507603483.0,4021.0,1,any,False,training,0,philly
ph-application_1513025660013_0924,1513087849.0,66.0,1,any,False,inference,0,philly
ph-application_1506638472019_37733,1508254389.0,376.0,1,any,False,inference,0,philly
ph-application_1506638472019_37140,1508231515.0,112.0,1,any,False,inference,0,philly
ph-application_1508364558011_39955,1510522944.0,203.0,1,any,False,inference,0,philly
ph-application_1508364558011_21060,1509118932.0,67.0,1,any,False,inference,0,philly
ph-application_1506638472019_21465,1507673418.0,2595.0,1,any,True,training,0,philly
ph-application_1506638472019_24628,1507758816.0,5183.0,1,any,False,training,0,philly
ph-application_1506638472019_3788,1506931386.0,1107.0,8,any,True,training,0,philly
ph-application_1508364558011_38077,1510500316.0,2494.0,8,any,False,training,0,philly
ph-application_1506638472019_37887,1508258011.0,350.0,1,any,False,inference,0,philly
ph-application_1508364558011_49425,1511232752.0,60.0,1,any,False,inference,0,philly
ph-application_1508364558011_38489,1510509661.0,102.0,1,any,False,inference,0,philly
ph-application_1511528684064_2336,1511868674.0,8776.0,1,any,False,training,0,philly
ph-application_1508364558011_47847,1511004732.0,62.0,1,any,False,inference,0,philly
ph-application_1508364558011_47822,1510998290.0,46873.0,4,any,True,training,0,philly
ph-application_1508364558011_30227,1510085658.0,160.0,8,any,False,training,0,philly
ph-application_1508364558011_1804,1508426048.0,1391.0,1,any,False,inference,0,philly
ph-application_1508364558011_17904,1508968401.0,47.0,1,any,False,inference,0,philly
ph-application_1508364558011_50785,1511331244.0,5751.0,1,any,False,training,0,philly
ph-application_1508364558011_29500,1510060478.0,654.0,1,any,False,inference,0,philly
ph-application_1508364558011_28828,1509988089.0,1177.0,4,any,False,training,0,philly
ph-application_1508364558011_8786,1508598115.0,80.0,1,any,False,inference,0,philly
ph-application_1506638472019_20861,1507662505.0,42372.0,1,any,False,training,0,philly
ph-application_1512440382012_4464,1512692025.0,2466.0,1,any,False,training,0,philly
ph-application_1506638472019_37167,1508234700.0,109397.0,1,any,False,training,0,philly
ph-application_1506638472019_35512,1508192511.0,79.0,1,any,True,inference,0,philly
ph-application_1508364558011_23044,1509420131.0,122.0,1,any,False,inference,0,philly
ph-application_1511916184019_3818,1512405321.0,79.0,1,any,False,inference,0,philly
ph-application_1508364558011_11050,1508670793.0,971401.0,8,any,True,training,0,philly
ph-application_1508364558011_16134,1508879230.0,1187.0,1,any,False,inference,0,philly
ph-application_1506638472019_31025,1507960315.0,1976.0,1,any,False,training,0,philly
ph-application_1506638472019_25213,1507763843.0,4375.0,1,any,False,training,0,philly
ph-application_1506638472019_16926,1507494757.0,2744.0,1,any,False,training,0,philly
ph-application_1512440382012_5733,1512808295.0,14424.0,8,any,False,training,0,philly
ph-application_1506638472019_23006,1507719390.0,3333.0,1,any,False,training,0,philly
ph-application_1513627406021_2126,1513850665.0,56.0,1,any,False,inference,0,philly
ph-application_1512440382012_1118,1512509887.0,393.0,1,any,False,inference,0,philly
ph-application_1508364558011_25739,1509562305.0,193.0,1,any,False,inference,0,philly
ph-application_1506638472019_3613,1506907669.0,2485.0,1,any,False,training,0,philly
ph-application_1512440382012_2787,1512670561.0,652.0,1,any,False,inference,0,philly
ph-application_1508364558011_27177,1509700463.0,298.0,1,any,False,inference,0,philly
ph-application_1506638472019_21399,1507672953.0,881.0,1,any,False,inference,0,philly
ph-application_1512440382012_1192,1512516590.0,926.0,1,any,False,inference,0,philly
ph-application_1508364558011_14969,1508828028.0,8213.0,1,any,False,training,0,philly
ph-application_1506638472019_35284,1508189927.0,373.0,1,any,False,inference,0,philly
ph-application_1508364558011_20217,1509055680.0,507.0,1,any,False,inference,0,philly
ph-application_1506638472019_27948,1507839702.0,2510.0,1,any,False,training,0,philly
ph-application_1506638472019_29405,1507898929.0,2048.0,4,any,True,training,0,philly
ph-application_1508364558011_26852,1509666132.0,2476.0,1,any,False,training,0,philly
ph-application_1504131676014_20289,1506261564.0,50976.0,4,any,True,training,0,philly
ph-application_1512440382012_3692,1512680416.0,33813.0,8,any,False,training,0,philly
ph-application_1508364558011_20195,1509055596.0,528.0,1,any,False,inference,0,philly
ph-application_1511528684064_0283,1511580736.0,62.0,1,any,False,inference,0,philly
ph-application_1508364558011_51090,1511333333.0,5762.0,1,any,False,training,0,philly
ph-application_1508364558011_36901,1510394121.0,561.0,4,any,True,training,0,philly
ph-application_1508364558011_11688,1508694037.0,5378.0,1,any,False,training,0,philly
ph-application_1504131676014_21869,1506388965.0,68.0,1,any,False,inference,0,philly
ph-application_1508364558011_3379,1508449379.0,131.0,1,any,False,inference,0,philly
ph-application_1508364558011_29092,1510014181.0,29611.0,1,any,False,training,0,philly
ph-application_1511528684064_1806,1511859748.0,5622.0,1,any,False,training,0,philly
ph-application_1506638472019_17085,1507496461.0,2859.0,1,any,True,training,0,philly
ph-application_1506638472019_3211,1506898325.0,6128.0,1,any,True,training,0,philly
ph-application_1508364558011_5137,1508487500.0,35.0,1,any,False,inference,0,philly
ph-application_1513627406021_0497,1513639931.0,72.0,1,any,True,inference,0,philly
ph-application_1508364558011_31023,1510134782.0,190.0,1,any,False,inference,0,philly
ph-application_1508364558011_5978,1508507015.0,338639.0,8,any,True,training,0,philly
ph-application_1508364558011_48545,1511170374.0,5064.0,1,any,False,training,0,philly
ph-application_1504131676014_25113,1506584517.0,72.0,1,any,False,inference,0,philly
ph-application_1508364558011_21596,1509145610.0,227420.0,1,any,False,training,0,philly
ph-application_1506638472019_15909,1507449733.0,11580.0,1,any,False,training,0,philly
ph-application_1506638472019_32235,1508090037.0,4822.0,1,any,False,training,0,philly
ph-application_1508364558011_44981,1510789566.0,349.0,1,any,False,inference,0,philly
ph-application_1508364558011_19128,1508998501.0,14.0,2,any,False,inference,0,philly
ph-application_1508364558011_14987,1508828175.0,8279.0,1,any,False,training,0,philly
ph-application_1504131676014_22487,1506434598.0,528.0,1,any,False,inference,0,philly
ph-application_1506638472019_0065,1506615116.0,74.0,1,any,False,inference,0,philly
ph-application_1506638472019_19623,1507591607.0,1903.0,1,any,False,training,0,philly
ph-application_1508364558011_25442,1509545688.0,37.0,1,any,False,inference,0,philly
ph-application_1508364558011_6862,1508551331.0,9402.0,1,any,False,training,0,philly
ph-application_1508364558011_9349,1508619469.0,2741.0,1,any,False,training,0,philly
ph-application_1508364558011_41586,1510603458.0,315.0,1,any,False,inference,0,philly
ph-application_1508364558011_4781,1508484115.0,78.0,1,any,False,inference,0,philly
ph-application_1508364558011_41863,1510624466.0,110.0,1,any,False,inference,0,philly
ph-application_1506638472019_36954,1508226327.0,15.0,1,any,False,inference,0,philly
ph-application_1508364558011_15820,1508864020.0,93598.0,4,any,True,training,0,philly
ph-application_1506638472019_14147,1507297915.0,60.0,1,any,False,inference,0,philly
ph-application_1504131676014_23554,1506472649.0,16447.0,4,any,False,training,0,philly
ph-application_1506638472019_7117,1507125325.0,2497.0,1,any,False,training,0,philly
ph-application_1506638472019_4590,1507036632.0,47.0,1,any,False,inference,0,philly
ph-application_1506638472019_3406,1506901400.0,3047.0,1,any,False,training,0,philly
ph-application_1506638472019_37955,1508260138.0,1879245.0,1,any,True,training,0,philly
ph-application_1506638472019_5732,1507049976.0,3904.0,1,any,False,training,0,philly
ph-application_1508364558011_24836,1509538275.0,1444.0,1,any,False,inference,0,philly
ph-application_1508364558011_2918,1508441739.0,990.0,1,any,False,inference,0,philly
ph-application_1508364558011_39822,1510522162.0,20.0,1,any,False,inference,0,philly
ph-application_1508364558011_42930,1510707803.0,865.0,1,any,False,inference,0,philly
ph-application_1508364558011_51909,1511366345.0,84234.0,1,any,True,training,0,philly
ph-application_1508364558011_7973,1508591770.0,5886.0,1,any,False,training,0,philly
ph-application_1508364558011_38655,1510509792.0,4024.0,1,any,True,training,0,philly
ph-application_1508364558011_12466,1508710345.0,866.0,1,any,False,inference,0,philly
ph-application_1508364558011_22036,1509225631.0,674604.0,8,any,False,training,0,philly
ph-application_1508364558011_4296,1508457558.0,2852.0,1,any,False,training,0,philly
ph-application_1506638472019_6729,1507123161.0,2528.0,1,any,False,training,0,philly
ph-application_1508364558011_19797,1509047837.0,473.0,1,any,False,inference,0,philly
ph-application_1506638472019_37303,1508247043.0,2523.0,1,any,False,training,0,philly
ph-application_1508364558011_1678,1508422679.0,1300.0,1,any,False,inference,0,philly
ph-application_1506638472019_28071,1507840528.0,2409.0,1,any,False,training,0,philly
ph-application_1504131676014_22845,1506448673.0,72.0,1,any,False,inference,0,philly
ph-application_1508364558011_20626,1509089238.0,2415.0,1,any,False,training,0,philly
ph-application_1506638472019_18207,1507568330.0,1184.0,1,any,False,inference,0,philly
ph-application_1506638472019_8834,1507148361.0,2644.0,1,any,False,training,0,philly
ph-application_1508364558011_37550,1510434516.0,580.0,1,any,False,inference,0,philly
ph-application_1508364558011_35065,1510288712.0,2635.0,1,any,False,training,0,philly
ph-application_1508364558011_18258,1508971725.0,115.0,1,any,False,inference,0,philly
ph-application_1506638472019_10000,1507166262.0,57.0,1,any,False,inference,0,philly
ph-application_1506638472019_7402,1507128511.0,2564.0,1,any,False,training,0,philly
ph-application_1508364558011_32524,1510218496.0,968.0,1,any,False,inference,0,philly
ph-application_1508364558011_10421,1508624757.0,1337.0,1,any,False,inference,0,philly
ph-application_1508364558011_13613,1508776407.0,2.0,1,any,False,inference,0,philly
ph-application_1508364558011_7039,1508567070.0,1836.0,1,any,False,training,0,philly
ph-application_1508364558011_17945,1508969265.0,59.0,1,any,False,inference,0,philly
ph-application_1506638472019_29987,1507941207.0,1323.0,8,any,False,training,0,philly
ph-application_1506638472019_14055,1507291486.0,141.0,4,any,False,training,0,philly
ph-application_1508364558011_21771,1509180733.0,66.0,1,any,False,inference,0,philly
ph-application_1506638472019_1439,1506683219.0,33240.0,1,any,False,training,0,philly
ph-application_1508364558011_40230,1510526532.0,61.0,1,any,False,inference,0,philly
ph-application_1508364558011_10229,1508624558.0,722.0,1,any,False,inference,0,philly
ph-application_1506638472019_16900,1507494455.0,2712.0,1,any,False,training,0,philly
ph-application_1508364558011_21125,1509127865.0,1380.0,1,any,False,inference,0,philly
ph-application_1508364558011_33132,1510250150.0,4372.0,1,any,True,training,0,philly
ph-application_1506638472019_35496,1508192388.0,60.0,1,any,True,inference,0,philly
ph-application_1508364558011_12878,1508720667.0,22701.0,1,any,False,training,0,philly
ph-application_1506638472019_29468,1507900421.0,11071.0,1,any,False,training,0,philly
ph-application_1512440382012_2274,1512621102.0,12387.0,1,any,False,training,0,philly
ph-application_1512440382012_2616,1512655366.0,114288.0,1,any,False,training,0,philly
ph-application_1506638472019_37278,1508246978.0,2617.0,1,any,False,training,0,philly
ph-application_1506638472019_19786,1507594654.0,1859.0,1,any,False,training,0,philly
ph-application_1508364558011_41369,1510581324.0,4054.0,1,any,True,training,0,philly
ph-application_1506638472019_1037,1506659197.0,13.0,1,any,False,inference,0,philly
ph-application_1506638472019_2154,1506784791.0,11969.0,1,any,False,training,0,philly
ph-application_1508364558011_40246,1510526844.0,12176.0,1,any,False,training,0,philly
ph-application_1508364558011_50121,1511296932.0,76.0,1,any,False,inference,0,philly
ph-application_1506638472019_13217,1507286737.0,2503.0,1,any,False,training,0,philly
ph-application_1508364558011_15570,1508849180.0,528304.0,4,any,True,training,0,philly
ph-application_1506638472019_13220,1507286752.0,502.0,1,any,False,inference,0,philly
ph-application_1506638472019_35339,1508190911.0,5995.0,1,any,False,training,0,philly
ph-application_1506638472019_23868,1507733515.0,119.0,1,any,False,inference,0,philly
ph-application_1512440382012_0425,1512442482.0,54195.0,1,any,False,training,0,philly
ph-application_1506638472019_31048,1507964515.0,76.0,1,any,False,inference,0,philly
ph-application_1506638472019_17907,1507565922.0,2115.0,1,any,False,training,0,philly
ph-application_1508364558011_0128,1508337566.0,7282.0,4,any,False,training,0,philly
ph-application_1506638472019_39285,1508325467.0,178.0,1,any,False,inference,0,philly
ph-application_1504131676014_20521,1506285954.0,268.0,1,any,False,inference,0,philly
ph-application_1508364558011_18922,1508987995.0,567574.0,8,any,False,training,0,philly
ph-application_1508364558011_22358,1509310024.0,4255.0,1,any,True,training,0,philly
ph-application_1506638472019_33837,1508157213.0,89.0,1,any,False,inference,0,philly
ph-application_1512440382012_1842,1512594660.0,1907.0,1,any,False,training,0,philly
ph-application_1506638472019_9329,1507152473.0,60.0,1,any,False,inference,0,philly
ph-application_1506638472019_36326,1508206841.0,6843.0,1,any,False,training,0,philly
ph-application_1508364558011_5383,1508490554.0,1913.0,1,any,False,training,0,philly
ph-application_1506638472019_35115,1508185091.0,41617.0,4,any,False,training,0,philly
ph-application_1508364558011_34616,1510282696.0,1571.0,1,any,False,inference,0,philly
ph-application_1513025660013_0831,1513076360.0,231.0,1,any,False,inference,0,philly
ph-application_1506638472019_30423,1507953440.0,1954.0,1,any,False,training,0,philly
ph-application_1511916184019_0749,1511978897.0,380.0,4,any,False,training,0,philly
ph-application_1508364558011_51066,1511333171.0,9158.0,1,any,False,training,0,philly
ph-application_1506638472019_0805,1506656494.0,40.0,1,any,False,inference,0,philly
ph-application_1508364558011_29381,1510050840.0,470.0,4,any,False,training,0,philly
ph-application_1508364558011_20627,1509089241.0,2248.0,1,any,False,training,0,philly
ph-application_1506638472019_23499,1507727793.0,2630.0,1,any,False,training,0,philly
ph-application_1506638472019_25750,1507771115.0,5172.0,1,any,False,training,0,philly
ph-application_1506638472019_35897,1508198450.0,6002.0,1,any,True,training,0,philly
ph-application_1511528684064_2320,1511868515.0,5635.0,1,any,False,training,0,philly
ph-application_1508364558011_32321,1510212505.0,1606.0,1,any,False,inference,0,philly
ph-application_1513025660013_0739,1513067530.0,65.0,1,any,False,inference,0,philly
ph-application_1508364558011_18540,1508975238.0,59.0,1,any,False,inference,0,philly
ph-application_1511916184019_0820,1511989238.0,11013.0,1,any,False,training,0,philly
ph-application_1508364558011_29527,1510060869.0,4383.0,1,any,False,training,0,philly
ph-application_1508364558011_52292,1511387219.0,9345.0,1,any,False,training,0,philly
ph-application_1506638472019_14339,1507331346.0,203444.0,1,any,True,training,0,philly
ph-application_1511528684064_0729,1511723604.0,118.0,1,any,True,inference,0,philly
ph-application_1508364558011_15538,1508846741.0,155.0,1,any,False,inference,0,philly
ph-application_1512440382012_3235,1512674971.0,581.0,1,any,False,inference,0,philly
ph-application_1508364558011_32918,1510249682.0,334.0,8,any,True,training,0,philly
ph-application_1506638472019_15377,1507433590.0,10662.0,1,any,True,training,0,philly
ph-application_1506638472019_9874,1507165237.0,1276.0,1,any,False,inference,0,philly
ph-application_1513627406021_0765,1513681931.0,67.0,1,any,False,inference,0,philly
ph-application_1508364558011_25002,1509539833.0,309.0,1,any,False,inference,0,philly
ph-application_1506638472019_1725,1506717717.0,65.0,1,any,False,inference,0,philly
ph-application_1512440382012_3491,1512676968.0,2565.0,1,any,False,training,0,philly
ph-application_1512440382012_4921,1512700367.0,2616.0,1,any,False,training,0,philly
ph-application_1508364558011_12997,1508731446.0,12099.0,1,any,False,training,0,philly
ph-application_1508364558011_52024,1511375987.0,21270.0,1,any,False,training,0,philly
ph-application_1511528684064_0401,1511623453.0,8043.0,1,any,False,training,0,philly
ph-application_1506638472019_33722,1508155977.0,61.0,1,any,False,inference,0,philly
ph-application_1506638472019_8386,1507139535.0,45.0,1,any,False,inference,0,philly
ph-application_1508364558011_3207,1508448569.0,15857.0,1,any,True,training,0,philly
ph-application_1508364558011_3756,1508451609.0,27472.0,1,any,False,training,0,philly
ph-application_1511916184019_1687,1512081447.0,326.0,1,any,False,inference,0,philly
ph-application_1506638472019_3379,1506901271.0,2481.0,1,any,False,training,0,philly
ph-application_1506638472019_3819,1506934861.0,6845.0,1,any,False,training,0,philly
ph-application_1511528684064_0088,1511526738.0,61.0,1,any,False,inference,0,philly
ph-application_1506638472019_26148,1507778989.0,84.0,8,any,True,training,0,philly
ph-application_1506638472019_11465,1507219314.0,67.0,1,any,False,inference,0,philly
ph-application_1506638472019_4257,1506983672.0,8.0,2,any,False,inference,0,philly
ph-application_1506638472019_5127,1507044740.0,4047.0,1,any,False,training,0,philly
ph-application_1506638472019_34475,1508169703.0,81.0,1,any,False,inference,0,philly
ph-application_1506638472019_11086,1507216140.0,1526.0,1,any,False,inference,0,philly
ph-application_1508364558011_44642,1510786038.0,27.0,1,any,False,inference,0,philly
ph-application_1508364558011_49099,1511203357.0,176.0,4,any,False,training,0,philly
ph-application_1508364558011_13990,1508787098.0,1494.0,1,any,False,inference,0,philly
ph-application_1504131676014_24590,1506514368.0,183979.0,1,any,True,training,0,philly
