job_id,arrival_time,duration,gpu_count,gpu_type,preemptible,workload_kind,priority,source_trace
ph-application_1506638472019_30639,574.7986666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_30687,574.959,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_30757,575.1136666666666,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_30904,575.4073333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_30919,575.4383333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_31022,576.1893333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_31025,576.2066666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_31048,577.6066666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_31067,577.7916666666666,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_31191,578.7556666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_31567,586.9436666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_31810,595.2596666666667,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_31822,595.6716666666666,6,4,NVIDIA-B200,True,training,0,philly
ph-application_1506638472019_32235,619.4473333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_32295,620.1166666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_32362,621.2416666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_32418,621.245,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_32508,621.305,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_32550,621.3346666666666,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_32572,621.4063333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_32772,623.4176666666667,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_32833,624.596,8,8,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_33046,633.818,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_33150,636.9313333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_33435,640.462,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_33537,640.8126666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_33570,640.9173333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_33722,641.4273333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_33837,641.8393333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_33851,641.8706666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_33864,642.4066666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_34117,643.139,6.326333333333333,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_34119,643.2066666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_34131,643.437,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1506638472019_34355,645.406,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1506638472019_34420,645.848,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1506638472019_34475,646.0026666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_34532,646.769,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_34620,647.1543333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_34661,647.2316666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_34779,647.491,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_34791,647.5126666666666,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1506638472019_34844,647.6056666666667,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_34874,647.656,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_35113,651.1206666666667,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_35115,651.132,8,4,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_35121,651.217,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_35284,652.744,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_35339,653.072,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_35388,653.2446666666667,6,8,NVIDIA-B200,True,training,0,philly
ph-application_1506638472019_35496,653.5643333333334,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1506638472019_35512,653.6053333333333,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1506638472019_35771,655.1096666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_35788,655.289,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_35813,655.3526666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_35887,655.5503333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_35897,655.585,6,1,NVIDIA-B200,True,training,0,philly
ph-application_1506638472019_35966,655.842,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_36209,657.5786666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_36326,658.382,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_36496,659.2803333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_36764,662.0993333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_36954,664.8773333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_36973,665.2446666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_37140,666.6066666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_37167,667.6683333333333,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_37278,671.761,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_37303,671.7826666666666,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_37364,672.7253333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_37379,672.7406666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_37733,674.2313333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_37887,675.4386666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_37955,676.1476666666666,8,1,NVIDIA-B200,True,training,0,philly
ph-application_1506638472019_38014,676.4736666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_38114,679.0066666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_38193,679.4846666666666,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_38423,680.3153333333333,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_38690,687.179,8,8,NVIDIA-B200,False,training,0,philly
ph-application_1506638472019_38775,689.2706666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_39077,695.84,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_39137,696.0066666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_39248,697.878,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1506638472019_39285,697.924,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_0030,700.4406666666666,8,2,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_0128,701.957,6,4,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_0177,701.957,6,8,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_0422,705.8353333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_0493,706.615,6,8,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_0600,709.2066666666667,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_0704,710.7576666666666,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_0835,713.1983333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_1305,724.336,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_1424,727.3263333333333,8,8,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_1678,730.328,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_1804,731.451,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_1862,731.5843333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_1883,731.7276666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_1934,731.771,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_2207,734.6953333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_2401,734.8426666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_2450,734.951,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_2457,734.9583333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_2553,735.1413333333334,6,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_2579,735.1826666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_2624,735.297,8,7,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_2861,736.5853333333333,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_2918,736.6813333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_2930,736.6913333333333,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_2951,736.807,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_3207,738.958,6,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_3214,738.984,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_3234,739.0166666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_3305,739.068,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_3379,739.228,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_3399,739.252,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_3474,739.4053333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_3756,739.9713333333333,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_3899,740.6143333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_3972,740.6646666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_4002,740.8956666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_4073,741.8463333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_4296,741.9543333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_4497,744.2066666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_4613,750.6903333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_4756,750.7886666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_4781,750.8066666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_4786,750.8093333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_4862,750.8696666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_4900,750.8833333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_4957,751.6086666666666,8,6,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_5058,751.8966666666666,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_5137,751.935,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_5157,751.9433333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_5266,752.0333333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_5333,752.089,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_5383,752.953,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_5530,755.4063333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_5717,755.4623333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_5846,755.5243333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_5978,758.44,8,8,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_6105,764.0066666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_6292,766.349,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_6325,767.1273333333334,6,8,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_6361,768.7003333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_6478,770.8936666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_6862,773.212,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_6917,773.2566666666667,6,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_7039,778.4583333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_7084,779.2503333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_7099,780.2066666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_7272,780.2796666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_7463,780.3393333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_7516,782.8283333333334,6.274,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_7567,783.9303333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_7604,783.961,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_7749,785.1513333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_7786,785.1816666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_7973,786.6916666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_8134,787.1636666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_8271,787.2053333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_8469,787.5246666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_8517,787.5406666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_8651,787.5906666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_8774,787.6373333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_8786,788.8066666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_8884,791.661,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_9018,791.7036666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_9304,795.9003333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_9349,795.9246666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_9453,795.9803333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_9531,796.003,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_9584,796.0176666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_9688,797.405,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_9748,797.4226666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_9899,797.4653333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_9898,797.4653333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_9994,797.4933333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_10089,797.578,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_10114,797.586,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_10192,797.6086666666666,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_10229,797.621,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_10254,797.63,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_10421,797.6873333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_10474,797.9606666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_10504,797.9846666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_10628,798.079,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_11050,813.0326666666666,8,8,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_11383,817.8066666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_11467,820.5723333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_11653,820.7406666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_11688,820.7806666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_11825,823.5523333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_12215,824.834,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_12238,824.862,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_12399,826.162,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_12466,826.2166666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_12878,829.6573333333333,7.567,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_12968,833.2296666666666,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_12997,833.2503333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_13117,837.0066666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_13246,839.25,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_13268,839.2813333333334,8,4,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_13346,842.607,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_13460,846.1743333333334,8,4,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_13613,848.2373333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_13628,848.2696666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_13900,850.966,8,4,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_13952,851.4263333333333,6,2,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_13990,851.801,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_14119,852.484,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_14122,852.4933333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_14341,854.1096666666666,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_14498,856.704,8,4,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_14620,858.4293333333334,8,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_14969,865.4443333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_14972,865.447,6.933666666666666,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_14987,865.4933333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_14996,865.518,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_15015,865.846,6,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_15263,866.0393333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_15504,871.3933333333333,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_15538,871.682,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_15570,872.495,8,4,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_15611,874.0086666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_15820,877.4416666666667,8,4,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_15870,878.501,6,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_15896,879.045,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_16113,882.4866666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_16134,882.5116666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_16219,883.4973333333334,6,4,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_16304,884.4103333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_16339,884.75,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_16356,884.769,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_16517,886.0676666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_16849,892.496,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_17007,898.0356666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_17014,898.562,6,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_17064,900.238,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_17108,900.2953333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_17267,902.195,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_17339,902.9926666666667,6,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_17632,907.9823333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_17655,908.0026666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_17904,912.2353333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_17945,912.5233333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_18258,913.3433333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_18327,913.5196666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_18345,913.5656666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_18419,913.652,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_18482,914.1763333333333,6,4,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_18486,914.2183333333334,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_18540,914.5143333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_18572,914.5996666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_18789,916.027,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_18922,918.7666666666667,8,8,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_19128,922.2686666666667,6,2,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_19382,930.685,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_19441,930.8723333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_19579,933.2563333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_19665,936.925,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_19797,938.714,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_20195,941.3003333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_20217,941.3283333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_20330,945.1846666666667,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_20432,947.4923333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_20626,952.5143333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_20627,952.5153333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_20810,957.62,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_21060,962.4123333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_21125,965.39,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_21187,965.9593333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_21457,969.2293333333333,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_21507,969.2613333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_21519,969.2703333333334,6,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_21596,971.305,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_21771,983.0126666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_21931,989.432,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_21955,991.4123333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_22036,997.9786666666666,8,8,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_22085,1002.6123333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_22140,1010.5743333333334,6,8,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_22147,1011.0543333333334,6,2,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_22358,1026.1096666666667,6,1,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_22849,1048.9843333333333,8,8,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_22938,1053.6623333333334,8,4,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_22964,1056.1183333333333,6,8,NVIDIA-B200,True,training,0,philly
ph-application_1508364558011_22991,1057.4386666666667,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_23044,1062.812,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_23228,1071.6346666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_23290,1072.8126666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_23343,1075.212,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_23669,1076.1423333333332,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_23959,1076.3516666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24183,1082.2126666666666,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_24291,1086.0643333333333,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_24333,1088.2663333333333,6,1,NVIDIA-B200,True,inference,0,philly
ph-application_1508364558011_24422,1092.864,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24453,1093.3816666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24538,1098.6953333333333,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24584,1100.3753333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24678,1101.398,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24780,1102.101,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24799,1102.1343333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24836,1102.1933333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24905,1102.5206666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_24958,1102.6366666666668,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_25002,1102.7126666666666,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_25096,1102.992,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_25153,1103.2076666666667,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_25332,1104.0073333333332,8,1,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_25382,1104.4966666666667,6,8,NVIDIA-B200,False,training,0,philly
ph-application_1508364558011_25442,1104.6643333333334,6,1,NVIDIA-B200,False,inference,0,philly
ph-application_1508364558011_25518,1104.9096666666667,6,1,NVIDIA-B200,True,inference,0,philly
