job_id,arrival_time_s,duration_s,gpu_count,gpu_type,preemptible
ph-application_1506638472019_2035,1506783316.0,13462.0,1,any,False
ph-application_1506638472019_2196,1506785800.0,49.0,1,any,False
ph-application_1506638472019_2309,1506813115.0,64.0,1,any,False
ph-application_1506638472019_2508,1506872738.0,75394.0,1,any,False
ph-application_1506638472019_2525,1506876115.0,71.0,1,any,False
ph-application_1506638472019_2603,1506892642.0,356.0,1,any,False
ph-application_1506638472019_2702,1506893926.0,2576.0,1,any,False
ph-application_1506638472019_2872,1506894684.0,2485.0,1,any,False
ph-application_1506638472019_2922,1506894907.0,2798.0,1,any,False
ph-application_1506638472019_2992,1506897296.0,3589.0,1,any,False
ph-application_1506638472019_3144,1506898028.0,2528.0,1,any,False
ph-application_1506638472019_3285,1506898654.0,2497.0,1,any,False
ph-application_1506638472019_3286,1506898655.0,2770.0,1,any,False
ph-application_1506638472019_3328,1506898858.0,2869.0,1,any,False
ph-application_1506638472019_3415,1506901440.0,2469.0,1,any,False
ph-application_1506638472019_3458,1506901678.0,2458.0,1,any,False
ph-application_1506638472019_3479,1506901782.0,2940.0,1,any,False
ph-application_1506638472019_3566,1506904206.0,8191.0,8,any,True
ph-application_1506638472019_3707,1506913915.0,66.0,1,any,False
ph-application_1506638472019_3720,1506917515.0,76.0,1,any,False
ph-application_1506638472019_3761,1506925915.0,89.0,1,any,False
ph-application_1506638472019_3799,1506932337.0,1047.0,8,any,True
ph-application_1506638472019_3885,1506940411.0,254.0,8,any,True
ph-application_1506638472019_3915,1506941515.0,73.0,1,any,False
ph-application_1506638472019_3924,1506941577.0,28.0,1,any,False
ph-application_1506638472019_3997,1506950010.0,7765.0,1,any,False
ph-application_1506638472019_4001,1506950278.0,1302.0,4,any,False
ph-application_1506638472019_4030,1506954799.0,2705.0,1,any,False
ph-application_1506638472019_4105,1506958014.0,3204.0,1,any,True
ph-application_1506638472019_4173,1506963729.0,85.0,1,any,True
ph-application_1506638472019_4213,1506973915.0,77.0,1,any,False
ph-application_1506638472019_4264,1506984217.0,176.0,1,any,True
ph-application_1506638472019_4289,1506987737.0,153.0,1,any,False
ph-application_1506638472019_4303,1506991915.0,74.0,1,any,False
ph-application_1506638472019_4423,1507018183.0,1795.0,1,any,False
ph-application_1506638472019_4425,1507018224.0,1857.0,1,any,False
ph-application_1506638472019_4517,1507029118.0,5.0,1,any,False
ph-application_1506638472019_4611,1507036632.0,38.0,1,any,False
ph-application_1506638472019_4727,1507040242.0,1525.0,1,any,False
ph-application_1506638472019_4738,1507040458.0,1694.0,1,any,False
ph-application_1506638472019_4799,1507042300.0,15662.0,1,any,True
ph-application_1506638472019_4881,1507044066.0,4199.0,1,any,False
ph-application_1506638472019_4900,1507044135.0,4109.0,1,any,False
ph-application_1506638472019_4974,1507044408.0,3948.0,1,any,False
ph-application_1506638472019_5080,1507044629.0,4081.0,1,any,False
ph-application_1506638472019_5133,1507044752.0,4048.0,1,any,False
ph-application_1506638472019_5259,1507045001.0,4399.0,1,any,False
ph-application_1506638472019_5271,1507045023.0,3694.0,1,any,True
ph-application_1506638472019_5288,1507045060.0,3107.0,1,any,False
ph-application_1506638472019_5387,1507049271.0,3528.0,1,any,False
ph-application_1506638472019_5500,1507049501.0,3890.0,1,any,False
ph-application_1506638472019_5530,1507049557.0,3691.0,1,any,False
ph-application_1506638472019_5539,1507049571.0,4069.0,1,any,False
ph-application_1506638472019_5668,1507049824.0,4015.0,1,any,False
ph-application_1506638472019_5782,1507050137.0,4022.0,1,any,False
ph-application_1506638472019_5800,1507050228.0,9669.0,1,any,False
ph-application_1506638472019_5805,1507050255.0,4093.0,1,any,False
ph-application_1506638472019_5970,1507068115.0,65.0,1,any,False
ph-application_1506638472019_5992,1507071115.0,62.0,1,any,False
ph-application_1506638472019_6088,1507088981.0,1567.0,1,any,False
ph-application_1506638472019_6136,1507097590.0,2751.0,4,any,False
ph-application_1506638472019_6242,1507109040.0,167.0,1,any,False
ph-application_1506638472019_6308,1507118656.0,353.0,8,any,True
ph-application_1506638472019_6338,1507118903.0,4373.0,1,any,False
ph-application_1506638472019_6377,1507119245.0,2455.0,1,any,False
ph-application_1506638472019_6394,1507119447.0,2518.0,1,any,False
ph-application_1506638472019_6428,1507119661.0,2467.0,1,any,False
ph-application_1506638472019_6518,1507120239.0,2448.0,1,any,False
ph-application_1506638472019_6591,1507120918.0,2442.0,1,any,False
ph-application_1506638472019_6626,1507121114.0,2452.0,1,any,False
ph-application_1506638472019_6695,1507122965.0,4419.0,1,any,False
ph-application_1506638472019_6701,1507123012.0,2516.0,1,any,False
ph-application_1506638472019_6718,1507123110.0,2583.0,1,any,False
ph-application_1506638472019_6754,1507123493.0,2501.0,1,any,False
ph-application_1506638472019_6789,1507123684.0,2678.0,1,any,False
ph-application_1506638472019_6817,1507123891.0,2457.0,1,any,False
ph-application_1506638472019_6937,1507124695.0,1653.0,1,any,False
ph-application_1506638472019_6951,1507124741.0,2450.0,1,any,False
ph-application_1506638472019_6987,1507124872.0,1507.0,1,any,False
ph-application_1506638472019_7073,1507125181.0,2433.0,1,any,False
ph-application_1506638472019_7082,1507125205.0,2494.0,1,any,False
ph-application_1506638472019_7092,1507125249.0,2570.0,1,any,False
ph-application_1506638472019_7117,1507125325.0,2497.0,1,any,False
ph-application_1506638472019_7122,1507125345.0,2546.0,1,any,False
ph-application_1506638472019_7133,1507125376.0,2600.0,1,any,False
ph-application_1506638472019_7203,1507125612.0,631.0,1,any,False
ph-application_1506638472019_7211,1507125632.0,300.0,1,any,False
ph-application_1506638472019_7302,1507126073.0,2467.0,1,any,False
ph-application_1506638472019_7341,1507126294.0,2634.0,1,any,False
ph-application_1506638472019_7397,1507128484.0,2420.0,1,any,False
ph-application_1506638472019_7513,1507129268.0,2614.0,1,any,False
ph-application_1506638472019_7602,1507129813.0,2477.0,1,any,False
ph-application_1506638472019_7635,1507130013.0,2653.0,1,any,False
ph-application_1506638472019_7638,1507130037.0,4055.0,1,any,False
ph-application_1506638472019_7727,1507130799.0,3831.0,1,any,False
ph-application_1506638472019_7771,1507131247.0,2724.0,1,any,False
ph-application_1506638472019_7900,1507131870.0,77735.0,1,any,False
ph-application_1506638472019_7916,1507131955.0,2819.0,1,any,False
ph-application_1506638472019_7929,1507132003.0,2642.0,1,any,False
ph-application_1506638472019_8033,1507132738.0,3824.0,1,any,False
ph-application_1506638472019_8327,1507139072.0,3726.0,1,any,False
ph-application_1506638472019_8428,1507139884.0,43.0,1,any,False
ph-application_1506638472019_8454,1507140114.0,74.0,1,any,False
ph-application_1506638472019_8483,1507140376.0,44.0,1,any,False
ph-application_1506638472019_8489,1507140420.0,51.0,1,any,False
ph-application_1506638472019_8536,1507140789.0,42.0,1,any,False
ph-application_1506638472019_8559,1507140970.0,54.0,1,any,False
ph-application_1506638472019_8562,1507140997.0,54.0,1,any,False
ph-application_1506638472019_8589,1507141209.0,19.0,2,any,False
ph-application_1506638472019_8672,1507141826.0,2469.0,1,any,False
ph-application_1506638472019_8709,1507144308.0,1729.0,1,any,False
ph-application_1506638472019_8804,1507148126.0,2545.0,1,any,False
ph-application_1506638472019_8888,1507148902.0,2614.0,1,any,False
ph-application_1506638472019_8924,1507149197.0,2841.0,1,any,False
ph-application_1506638472019_9070,1507150441.0,2756.0,1,any,False
ph-application_1506638472019_9198,1507151462.0,3820.0,1,any,False
ph-application_1506638472019_9215,1507151588.0,45.0,1,any,False
ph-application_1506638472019_9264,1507151956.0,55.0,1,any,False
ph-application_1506638472019_9348,1507152618.0,57.0,1,any,False
ph-application_1506638472019_9356,1507152683.0,61.0,1,any,False
ph-application_1506638472019_9368,1507152799.0,56.0,1,any,False
ph-application_1506638472019_9436,1507153318.0,51.0,1,any,False
ph-application_1506638472019_9482,1507153704.0,52.0,1,any,False
ph-application_1506638472019_9534,1507154115.0,56.0,1,any,False
ph-application_1506638472019_9568,1507154492.0,49.0,1,any,False
ph-application_1506638472019_9631,1507155093.0,58.0,1,any,False
ph-application_1506638472019_9653,1507155250.0,57.0,1,any,False
ph-application_1506638472019_9724,1507155883.0,57.0,1,any,False
ph-application_1506638472019_9788,1507157515.0,74.0,1,any,False
ph-application_1506638472019_9798,1507157638.0,107.0,1,any,False
ph-application_1506638472019_9873,1507165230.0,1419.0,1,any,False
ph-application_1506638472019_9894,1507165339.0,136.0,1,any,False
ph-application_1506638472019_9906,1507165407.0,136.0,1,any,False
ph-application_1506638472019_9918,1507165503.0,139.0,1,any,False
ph-application_1506638472019_9961,1507165942.0,40.0,1,any,False
ph-application_1506638472019_10206,1507177597.0,23804.0,1,any,False
ph-application_1506638472019_10268,1507186799.0,1181.0,1,any,False
ph-application_1506638472019_10275,1507188267.0,1182.0,4,any,False
ph-application_1506638472019_10467,1507207543.0,40.0,1,any,False
ph-application_1506638472019_10489,1507208607.0,1166.0,1,any,False
ph-application_1506638472019_10509,1507208759.0,1107.0,1,any,False
ph-application_1506638472019_10581,1507209714.0,60.0,1,any,False
