job_id,arrival_time_s,duration_s,gpu_count,gpu_type,preemptible
ph-application_1508364558011_36030,12561.5,16.0,2,any,False
ph-application_1508364558011_36037,12576.575,64.0,1,any,False
ph-application_1508364558011_36120,12681.575,67.0,1,any,False
ph-application_1508364558011_36165,12815.45,4315.0,1,any,True
ph-application_1508364558011_36171,12815.575,3439.0,1,any,True
ph-application_1508364558011_36198,12815.925,4264.0,1,any,True
ph-application_1508364558011_36207,12816.15,4031.0,1,any,True
ph-application_1508364558011_36249,12842.95,1888.0,1,any,False
ph-application_1508364558011_36299,12953.0,9.0,1,any,False
ph-application_1508364558011_36324,13003.5,108.0,1,any,False
ph-application_1508364558011_36330,13011.65,516.0,8,any,False
ph-application_1508364558011_36343,13045.075,607.0,8,any,False
ph-application_1508364558011_36387,13116.125,95.0,4,any,False
ph-application_1508364558011_36394,13145.425,513.0,8,any,False
ph-application_1508364558011_36430,13191.1,641.0,1,any,False
ph-application_1508364558011_36434,13196.525,272.0,1,any,False
ph-application_1508364558011_36482,13290.775,1518.0,1,any,False
ph-application_1508364558011_36527,13385.325,140.0,1,any,False
ph-application_1508364558011_36645,13676.575,178.0,8,any,False
ph-application_1508364558011_36741,14031.575,40.0,1,any,False
ph-application_1508364558011_36798,14180.475,112.0,2,any,False
ph-application_1508364558011_36822,14211.575,32.0,1,any,False
ph-application_1508364558011_36870,14444.25,943.0,1,any,False
ph-application_1508364558011_36886,14481.575,23.0,1,any,False
ph-application_1508364558011_36888,14488.875,28.0,8,any,False
ph-application_1508364558011_36895,14538.125,567.0,4,any,True
ph-application_1508364558011_36914,14628.9,599.0,4,any,True
ph-application_1508364558011_36927,14661.55,64.0,1,any,False
ph-application_1508364558011_37016,15099.2,7058.0,1,any,False
ph-application_1508364558011_37065,15221.075,190.0,4,any,False
ph-application_1508364558011_37086,15261.6,58.0,1,any,False
ph-application_1508364558011_37159,15420.825,412.0,4,any,False
ph-application_1508364558011_37200,15558.025,1903.0,1,any,True
ph-application_1508364558011_37211,15559.575,844.0,1,any,False
ph-application_1508364558011_37230,15561.5,732.0,1,any,False
ph-application_1508364558011_37291,15568.825,591.0,1,any,False
ph-application_1508364558011_37302,15570.025,215.0,1,any,False
ph-application_1508364558011_37345,15575.25,295.0,1,any,False
ph-application_1508364558011_37411,15584.025,213.0,1,any,False
ph-application_1508364558011_37418,15585.15,19.0,1,any,False
ph-application_1508364558011_37432,15586.675,587.0,1,any,False
ph-application_1508364558011_37433,15586.975,576.0,1,any,False
ph-application_1508364558011_37453,15589.375,188.0,1,any,False
ph-application_1508364558011_37464,15590.6,389.0,1,any,False
ph-application_1508364558011_37467,15590.925,506.0,1,any,False
ph-application_1508364558011_37474,15591.625,750.0,1,any,False
ph-application_1508364558011_37543,15600.125,515.0,1,any,False
ph-application_1508364558011_37544,15600.25,193.0,1,any,False
ph-application_1508364558011_37583,15605.0,184.0,1,any,False
ph-application_1508364558011_37589,15605.4,186.0,1,any,False
ph-application_1508364558011_37590,15605.575,722.0,1,any,False
ph-application_1508364558011_37602,15606.625,835.0,1,any,False
ph-application_1508364558011_37610,15607.55,509.0,1,any,False
ph-application_1508364558011_37628,15610.175,208.0,1,any,False
ph-application_1508364558011_37682,15617.325,517.0,1,any,False
ph-application_1508364558011_37708,15620.15,594.0,1,any,False
ph-application_1508364558011_37783,15720.475,6982.0,8,any,False
ph-application_1508364558011_37844,16012.55,13.0,1,any,False
ph-application_1508364558011_37896,16264.9,330.0,8,any,False
