ts,gpu_util_avg,gpu_mem_used_mib,n_gpu,alloc_used,alloc_pct,pending_gpu_pods,running_gpu_pods
2026-06-11T21:10:46.915029+00:00,0.0,0.0,8,8,100.0,27,5
2026-06-11T21:10:50.410285+00:00,0.0,0.0,8,8,100.0,27,5
2026-06-11T21:10:53.860657+00:00,0.0,0.0,8,4,50.0,27,4
2026-06-11T21:10:57.408456+00:00,0.0,0.0,8,3,37.5,27,3
2026-06-11T21:11:00.855151+00:00,0.0,0.0,8,7,87.5,26,4
2026-06-11T21:11:04.369152+00:00,0.0,0.0,8,7,87.5,26,4
2026-06-11T21:11:07.831259+00:00,0.0,0.0,8,7,87.5,26,4
2026-06-11T21:11:11.321930+00:00,0.0,0.0,8,7,87.5,26,4
2026-06-11T21:11:14.828463+00:00,0.0,0.0,8,7,87.5,26,4
2026-06-11T21:11:18.282348+00:00,0.0,0.0,8,7,87.5,26,4
2026-06-11T21:11:21.790492+00:00,0.0,0.0,8,7,87.5,26,4
2026-06-11T21:11:25.264135+00:00,0.0,0.0,8,3,37.5,26,3
2026-06-11T21:11:28.776699+00:00,0.0,0.0,8,3,37.5,26,3
2026-06-11T21:11:32.284024+00:00,0.0,0.0,8,3,37.5,25,3
2026-06-11T21:11:35.736264+00:00,0.0,0.0,8,3,37.5,25,3
2026-06-11T21:11:39.241734+00:00,0.0,0.0,8,3,37.5,25,3
2026-06-11T21:11:42.722487+00:00,0.0,0.0,8,3,37.5,25,3
2026-06-11T21:11:46.223690+00:00,0.0,0.0,8,2,25.0,25,2
2026-06-11T21:11:49.705162+00:00,0.0,0.0,8,2,25.0,25,2
2026-06-11T21:11:53.157246+00:00,0.0,0.0,8,2,25.0,25,2
2026-06-11T21:11:56.684489+00:00,0.0,0.0,8,2,25.0,25,2
2026-06-11T21:12:00.145443+00:00,0.0,0.0,8,2,25.0,25,2
2026-06-11T21:12:03.669948+00:00,0.0,0.0,8,2,25.0,25,2
2026-06-11T21:12:07.120892+00:00,0.0,0.0,8,2,25.0,25,2
2026-06-11T21:12:10.617962+00:00,0.0,0.0,8,2,25.0,25,2
2026-06-11T21:12:14.155604+00:00,0.0,0.0,8,1,12.5,25,1
2026-06-11T21:12:17.639275+00:00,0.0,0.0,8,1,12.5,25,1
2026-06-11T21:12:21.143906+00:00,0.0,0.0,8,1,12.5,25,1
2026-06-11T21:12:24.639579+00:00,0.0,0.0,8,1,12.5,25,1
2026-06-11T21:12:28.113709+00:00,0.0,0.0,8,0,0.0,25,0
2026-06-11T21:12:31.607632+00:00,0.0,0.0,8,8,100.0,24,1
2026-06-11T21:12:35.067230+00:00,0.0,0.0,8,0,0.0,24,0
2026-06-11T21:12:38.581483+00:00,0.0,0.0,8,0,0.0,24,0
2026-06-11T21:12:42.057660+00:00,0.0,0.0,8,8,100.0,23,1
2026-06-11T21:12:45.558061+00:00,0.0,0.0,8,0,0.0,23,0
2026-06-11T21:12:49.084896+00:00,0.0,0.0,8,0,0.0,23,0
2026-06-11T21:12:52.538498+00:00,0.0,0.0,8,8,100.0,22,1
2026-06-11T21:12:56.044113+00:00,0.0,0.0,8,8,100.0,22,1
2026-06-11T21:12:59.573141+00:00,0.0,0.0,8,0,0.0,22,0
2026-06-11T21:13:03.091868+00:00,0.0,0.0,8,8,100.0,21,1
2026-06-11T21:13:06.553474+00:00,0.0,0.0,8,8,100.0,21,1
2026-06-11T21:13:10.070664+00:00,0.0,0.0,8,0,0.0,21,0
2026-06-11T21:13:13.583335+00:00,0.0,0.0,8,8,100.0,20,1
2026-06-11T21:13:17.072017+00:00,0.0,0.0,8,8,100.0,20,1
2026-06-11T21:13:20.556116+00:00,0.0,0.0,8,0,0.0,20,0
2026-06-11T21:13:24.071158+00:00,0.0,0.0,8,8,100.0,19,1
2026-06-11T21:13:27.564776+00:00,0.0,0.0,8,8,100.0,19,1
2026-06-11T21:13:31.041831+00:00,0.0,0.0,8,0,0.0,19,0
2026-06-11T21:13:34.502303+00:00,0.0,0.0,8,8,100.0,18,1
2026-06-11T21:13:38.018004+00:00,0.0,0.0,8,8,100.0,18,1
2026-06-11T21:13:41.585859+00:00,0.0,0.0,8,0,0.0,18,0
2026-06-11T21:13:45.096801+00:00,0.0,0.0,8,8,100.0,17,1
2026-06-11T21:13:48.563577+00:00,0.0,0.0,8,8,100.0,17,1
2026-06-11T21:13:52.133148+00:00,0.0,0.0,8,0,0.0,17,0
2026-06-11T21:13:55.628281+00:00,0.0,0.0,8,8,100.0,16,1
2026-06-11T21:13:59.112112+00:00,0.0,0.0,8,8,100.0,16,1
2026-06-11T21:14:02.616196+00:00,0.0,0.0,8,0,0.0,16,0
2026-06-11T21:14:06.100349+00:00,0.0,0.0,8,8,100.0,15,1
2026-06-11T21:14:09.570886+00:00,0.0,0.0,8,8,100.0,15,1
2026-06-11T21:14:13.086490+00:00,0.0,0.0,8,0,0.0,15,0
2026-06-11T21:14:16.557720+00:00,0.0,0.0,8,8,100.0,14,1
2026-06-11T21:14:20.084355+00:00,0.0,0.0,8,8,100.0,14,1
2026-06-11T21:14:23.547723+00:00,0.0,0.0,8,0,0.0,14,0
2026-06-11T21:14:27.061652+00:00,0.0,0.0,8,0,0.0,14,0
2026-06-11T21:14:30.577664+00:00,0.0,0.0,8,0,0.0,13,0
2026-06-11T21:14:34.038718+00:00,0.0,0.0,8,8,100.0,12,1
2026-06-11T21:14:37.572622+00:00,0.0,0.0,8,8,100.0,12,1
2026-06-11T21:14:41.047627+00:00,0.0,0.0,8,8,100.0,12,1
2026-06-11T21:14:44.588669+00:00,0.0,0.0,8,0,0.0,12,0
2026-06-11T21:14:48.070757+00:00,0.0,0.0,8,8,100.0,11,1
2026-06-11T21:14:51.578223+00:00,0.0,0.0,8,8,100.0,11,1
2026-06-11T21:14:55.070619+00:00,0.0,0.0,8,8,100.0,11,1
2026-06-11T21:14:58.580619+00:00,0.0,0.0,8,8,100.0,11,1
2026-06-11T21:15:02.068960+00:00,0.0,0.0,8,8,100.0,11,1
2026-06-11T21:15:05.546881+00:00,0.0,0.0,8,0,0.0,11,0
2026-06-11T21:15:09.053013+00:00,0.0,0.0,8,8,100.0,10,1
2026-06-11T21:15:12.544063+00:00,0.0,0.0,8,8,100.0,10,1
2026-06-11T21:15:15.995868+00:00,0.0,0.0,8,8,100.0,10,1
2026-06-11T21:15:19.505621+00:00,0.0,0.0,8,8,100.0,10,1
2026-06-11T21:15:22.960427+00:00,0.0,0.0,8,8,100.0,10,1
2026-06-11T21:15:26.450792+00:00,0.0,0.0,8,8,100.0,10,1
2026-06-11T21:15:29.916389+00:00,0.0,0.0,8,0,0.0,10,0
2026-06-11T21:15:33.481653+00:00,0.0,0.0,8,0,0.0,10,0
2026-06-11T21:15:36.992670+00:00,0.0,0.0,8,8,100.0,9,1
2026-06-11T21:15:40.448165+00:00,0.0,0.0,8,8,100.0,9,1
2026-06-11T21:15:43.935520+00:00,0.0,0.0,8,8,100.0,9,1
2026-06-11T21:15:47.382355+00:00,0.0,0.0,8,8,100.0,9,1
2026-06-11T21:15:50.843530+00:00,0.0,0.0,8,8,100.0,9,1
2026-06-11T21:15:54.336143+00:00,0.0,0.0,8,8,100.0,9,1
2026-06-11T21:15:57.829914+00:00,0.0,0.0,8,0,0.0,9,0
2026-06-11T21:16:01.342528+00:00,0.0,0.0,8,0,0.0,9,0
2026-06-11T21:16:04.836536+00:00,0.0,0.0,8,8,100.0,8,1
2026-06-11T21:16:08.332464+00:00,0.0,0.0,8,8,100.0,8,1
2026-06-11T21:16:11.813869+00:00,0.0,0.0,8,8,100.0,8,1
2026-06-11T21:16:15.261535+00:00,0.0,0.0,8,8,100.0,8,1
2026-06-11T21:16:18.796700+00:00,0.0,0.0,8,8,100.0,8,1
2026-06-11T21:16:22.251328+00:00,0.0,0.0,8,8,100.0,8,1
2026-06-11T21:16:25.781088+00:00,0.0,0.0,8,0,0.0,8,0
2026-06-11T21:16:29.255758+00:00,0.0,0.0,8,8,100.0,7,1
2026-06-11T21:16:32.736506+00:00,0.0,0.0,8,8,100.0,7,1
2026-06-11T21:16:36.232961+00:00,0.0,0.0,8,8,100.0,7,1
2026-06-11T21:16:39.699470+00:00,0.0,0.0,8,8,100.0,7,1
2026-06-11T21:16:43.211586+00:00,0.0,0.0,8,8,100.0,7,1
2026-06-11T21:16:46.665516+00:00,0.0,0.0,8,8,100.0,7,1
2026-06-11T21:16:50.118964+00:00,0.0,0.0,8,0,0.0,7,0
2026-06-11T21:16:53.594784+00:00,0.0,0.0,8,0,0.0,7,0
2026-06-11T21:16:57.088960+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:00.586194+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:04.058825+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:07.551814+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:11.034656+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:14.499046+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:18.016227+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:21.485705+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:24.998127+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:28.473235+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:31.952350+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:35.459433+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:38.963001+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:42.494748+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:45.978243+00:00,0.0,0.0,8,8,100.0,6,1
2026-06-11T21:17:49.483534+00:00,0.0,0.0,8,8,100.0,5,1
2026-06-11T21:17:52.945543+00:00,0.0,0.0,8,8,100.0,5,1
2026-06-11T21:17:56.396417+00:00,0.0,0.0,8,8,100.0,5,1
2026-06-11T21:17:59.880426+00:00,0.0,0.0,8,8,100.0,5,1
2026-06-11T21:18:03.334202+00:00,0.0,0.0,8,8,100.0,5,1
2026-06-11T21:18:06.836019+00:00,0.0,0.0,8,8,100.0,5,1
2026-06-11T21:18:10.295039+00:00,0.0,0.0,8,8,100.0,5,1
2026-06-11T21:18:13.749657+00:00,0.0,0.0,8,8,100.0,5,1
2026-06-11T21:18:17.244347+00:00,0.0,0.0,8,8,100.0,5,1
