ts,gpu_util_avg,gpu_mem_used_mib,n_gpu,alloc_used,alloc_pct,pending_gpu_pods,running_gpu_pods
2026-06-11T06:03:03.191368+00:00,0.0,0.0,8,0,0.0,1,0
2026-06-11T06:03:06.347916+00:00,0.0,0.0,8,5,62.5,0,5
2026-06-11T06:03:09.500645+00:00,0.0,0.0,8,5,62.5,0,5
2026-06-11T06:03:12.698963+00:00,0.0,0.0,8,5,62.5,0,5
2026-06-11T06:03:15.852574+00:00,0.0,0.0,8,5,62.5,2,5
2026-06-11T06:03:19.037511+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T06:03:22.253404+00:00,0.0,0.0,8,3,37.5,4,3
2026-06-11T06:03:25.428146+00:00,0.0,0.0,8,8,100.0,3,7
2026-06-11T06:03:28.624426+00:00,0.0,0.0,8,8,100.0,3,7
2026-06-11T06:03:31.788258+00:00,0.0,0.0,8,6,75.0,2,5
2026-06-11T06:03:34.947318+00:00,0.0,0.0,8,5,62.5,1,5
2026-06-11T06:03:38.109516+00:00,0.0,0.0,8,3,37.5,1,3
2026-06-11T06:03:41.301586+00:00,0.0,0.0,8,4,50.0,1,4
2026-06-11T06:03:44.545108+00:00,0.0,0.0,8,7,87.5,2,4
2026-06-11T06:03:47.733875+00:00,0.0,0.0,8,8,100.0,0,4
2026-06-11T06:03:50.894930+00:00,0.0,0.0,8,7,87.5,1,3
2026-06-11T06:03:54.087202+00:00,0.0,0.0,8,4,50.0,0,3
2026-06-11T06:03:57.269343+00:00,0.0,0.0,8,3,37.5,2,2
2026-06-11T06:04:00.433582+00:00,0.0,0.0,8,3,37.5,1,3
2026-06-11T06:04:03.610763+00:00,0.0,0.0,8,4,50.0,0,4
2026-06-11T06:04:06.772885+00:00,0.0,0.0,8,8,100.0,0,5
2026-06-11T06:04:09.997399+00:00,0.0,0.0,8,6,75.0,0,3
2026-06-11T06:04:13.266055+00:00,0.0,0.0,8,6,75.0,1,3
2026-06-11T06:04:16.448463+00:00,0.0,0.0,8,7,87.5,3,4
2026-06-11T06:04:19.704648+00:00,0.0,0.0,8,3,37.5,1,3
2026-06-11T06:04:22.902695+00:00,0.0,0.0,8,4,50.0,2,4
2026-06-11T06:04:26.114147+00:00,0.0,0.0,8,6,75.0,2,6
2026-06-11T06:04:29.282247+00:00,0.0,0.0,8,7,87.5,1,7
2026-06-11T06:04:32.450968+00:00,0.0,0.0,8,5,62.5,1,5
