time_s,used_gpu,total_gpu,alloc_pct
0.0,14,16,87.5
3600.0,14,16,87.5
7200.0,16,16,100.0
18004.5,14,16,87.5
18004.5,15,16,93.75
21600.0,15,16,93.75
104409.0,14,16,87.5
104409.0,14,16,87.5
172806.5,13,16,81.25
172806.5,12,16,75.0
172806.5,11,16,68.75
172806.5,9,16,56.25
172806.5,7,16,43.75
172806.5,5,16,31.25
172806.5,3,16,18.75
172806.5,0,16,0.0
172806.5,16,16,100.0
176413.0,13,16,81.25
176413.0,16,16,100.0
180013.0,10,16,62.5
180013.0,16,16,100.0
183613.0,12,16,75.0
183613.0,16,16,100.0
187217.5,10,16,62.5
187217.5,14,16,87.5
212417.5,10,16,62.5
212417.5,16,16,100.0
262822.0,12,16,75.0
262822.0,16,16,100.0
345613.0,13,16,81.25
345613.0,13,16,81.25
349217.5,10,16,62.5
349217.5,14,16,87.5
385224.0,11,16,68.75
385224.0,8,16,50.0
385224.0,16,16,100.0
421228.5,8,16,50.0
421228.5,16,16,100.0
435626.5,12,16,75.0
435626.5,16,16,100.0
522022.0,12,16,75.0
522022.0,16,16,100.0
522031.0,12,16,75.0
522031.0,15,16,93.75
525600.0,15,16,93.75
529200.0,15,16,93.75
547200.0,15,16,93.75
594035.0,11,16,68.75
594035.0,7,16,43.75
594035.0,16,16,100.0
604841.5,14,16,87.5
604841.5,14,16,87.5
612000.0,14,16,87.5
655241.5,12,16,75.0
655241.5,12,16,75.0
694800.0,15,16,93.75
694826.5,11,16,68.75
694826.5,16,16,100.0
694835.5,13,16,81.25
694835.5,13,16,81.25
766841.5,8,16,50.0
766841.5,13,16,81.25
792000.0,13,16,81.25
867604.5,10,16,62.5
867604.5,16,16,100.0
867631.0,11,16,68.75
867631.0,15,16,93.75
939646.0,10,16,62.5
939646.0,16,16,100.0
1040409.0,10,16,62.5
1040409.0,16,16,100.0
1040435.5,12,16,75.0
1040435.5,15,16,93.75
1112450.5,9,16,56.25
1112450.5,16,16,100.0
1209642.0,15,16,93.75
1209642.0,15,16,93.75
1213213.5,9,16,56.25
1213213.5,16,16,100.0
1213242.0,14,16,87.5
1213242.0,14,16,87.5
1216800.0,14,16,87.5
1220400.0,14,16,87.5
1234800.0,14,16,87.5
1238400.0,14,16,87.5
1242000.0,14,16,87.5
1285255.0,7,16,43.75
1285255.0,14,16,87.5
1292418.0,7,16,43.75
1292418.0,14,16,87.5
1324800.0,15,16,93.75
1458059.5,8,16,50.0
1458059.5,15,16,93.75
1465222.5,8,16,50.0
1465222.5,16,16,100.0
1497604.5,15,16,93.75
1497604.5,15,16,93.75
1508400.0,15,16,93.75
1562400.0,15,16,93.75
1573200.0,15,16,93.75
1584000.0,15,16,93.75
1609200.0,15,16,93.75
1630864.0,8,16,50.0
1630864.0,16,16,100.0
1638027.0,8,16,50.0
1638027.0,16,16,100.0
1641670.5,12,16,75.0
1641670.5,16,16,100.0
1803670.5,12,16,75.0
1803670.5,16,16,100.0
1807277.0,13,16,81.25
1807277.0,16,16,100.0
1810831.5,8,16,50.0
1810831.5,15,16,93.75
1814438.0,11,16,68.75
1814438.0,16,16,100.0
1814475.0,12,16,75.0
1814475.0,16,16,100.0
1825281.5,13,16,81.25
1825281.5,15,16,93.75
1836000.0,15,16,93.75
1843200.0,15,16,93.75
1879279.5,11,16,68.75
1879279.5,16,16,100.0
1890038.0,13,16,81.25
1890038.0,16,16,100.0
1890077.0,15,16,93.75
1890077.0,15,16,93.75
1911686.0,13,16,81.25
1911686.0,15,16,93.75
1918800.0,15,16,93.75
1972842.5,10,16,62.5
1972842.5,16,16,100.0
1976447.0,10,16,62.5
1976447.0,16,16,100.0
1998090.5,14,16,87.5
1998090.5,14,16,87.5
2026884.0,9,16,56.25
