job_id,arrival_s,start_s,queue_sec,service_sec,gpu_count
run-pipeline-gpu-24kd7-1782892583#253,0.0,4.0,4.0,7200.0,6
run-pipeline-gpu-4vk2f-731439944#171,7200.0,7210.5,10.5,10800.0,4
run-pipeline-gpu-9w7hx-1761467166#366,7200.0,7210.5,10.5,10800.0,2
run-pipeline-gpu-lhkgw-780639444#229,18000.0,18017.0,17.0,3600.0,3
run-pipeline-gpu-rvpms-439587089#93,0.0,4.0,4.0,28800.0,4
run-pipeline-gpu-d4g2l-1314559116#70,0.0,4.0,4.0,75600.0,4
run-pipeline-gpu-mdx4s-1168587679#138,18000.0,18017.0,17.0,86400.0,1
run-pipeline-gpu-8z2pg-3801962406#4,0.0,4.0,4.0,172800.0,1
run-pipeline-gpu-kb27t-3379495359#19,0.0,4.0,4.0,172800.0,1
run-pipeline-gpu-m46vh-3517775556#18,0.0,18017.0,18017.0,172800.0,2
run-pipeline-gpu-5k6vd-106796021#11,0.0,21621.5,21621.5,172800.0,3
run-pipeline-gpu-fsvst-120632241#31,0.0,28808.5,28808.5,172800.0,4
run-pipeline-gpu-hndcn-327083716#83,0.0,75608.5,75608.5,172800.0,4
run-pipeline-gpu-qg98v-1803363110#362,0.0,104421.5,104421.5,172800.0,1
run-pipeline-gpu-9tnd8-1865815998#193,0.0,172808.5,172808.5,172800.0,2
run-pipeline-gpu-swq2n-3049610790#223,0.0,190821.5,190821.5,172800.0,2
run-pipeline-gpu-7bm6z-4041400377#154,0.0,194426.0,194426.0,172800.0,3
run-pipeline-gpu-9cb4p-1757353259#152,0.0,201613.0,201613.0,172800.0,4
run-pipeline-gpu-btkf5-859327339#202,0.0,248413.0,248413.0,172800.0,3
run-pipeline-gpu-rr99f-3748743721#344,0.0,277226.0,277226.0,172800.0,2
run-pipeline-gpu-jlbhf-3234668083#140,288000.0,363626.0,75626.0,86400.0,4
run-pipeline-gpu-4vppl-989390375#262,10800.0,450030.5,439230.5,7200.0,6
run-pipeline-gpu-4tpsr-3420120526#289,0.0,367230.5,367230.5,172800.0,3
run-pipeline-gpu-g4qgc-2834592541#160,3600.0,374417.5,370817.5,172800.0,4
run-pipeline-gpu-flk62-1199582912#86,525600.0,540035.0,14435.0,10800.0,2
run-pipeline-gpu-5zvpv-747118082#190,21600.0,421217.5,399617.5,172800.0,3
run-pipeline-gpu-7bv8q-4225584551#246,547200.0,547202.0,2.0,61200.0,2
run-pipeline-gpu-clhnk-1829672999#172,0.0,457235.0,457235.0,172800.0,5
run-pipeline-gpu-72s79-3342733295#206,612000.0,630039.5,18039.5,79200.0,7
run-pipeline-gpu-82jgn-3511824822#92,442800.0,547222.0,104422.0,172800.0,4
run-pipeline-gpu-plv42-3561070837#303,0.0,594022.0,594022.0,172800.0,5
run-pipeline-gpu-6gscd-4052565872#10,460800.0,709244.0,248444.0,162000.0,7
run-pipeline-gpu-w8jb5-714416263#240,522000.0,720026.5,198026.5,172800.0,3
run-pipeline-gpu-fds9m-4227584090#238,0.0,766826.5,766826.5,172800.0,6
run-pipeline-gpu-9tzlh-1719621050#84,792000.0,871248.5,79248.5,158400.0,5
run-pipeline-gpu-qgdht-488548089#13,3600.0,892831.0,889231.0,172800.0,5
run-pipeline-gpu-5wkkh-1873314351#294,0.0,939631.0,939631.0,172800.0,6
run-pipeline-gpu-9mw92-3717946137#178,694800.0,1029653.0,334853.0,172800.0,4
run-pipeline-gpu-2zm9z-2928502513#24,1040400.0,1040402.0,2.0,169200.0,1
run-pipeline-gpu-hbbgm-1746798765#205,694800.0,1065637.5,370837.5,172800.0,3
run-pipeline-gpu-zwfd5-1679737841#76,950400.0,1065637.5,115237.5,172800.0,2
run-pipeline-gpu-wh6w8-2576682873#304,3600.0,1112435.5,1108835.5,172800.0,6
run-pipeline-gpu-29bzk-2417305075#131,1220400.0,1238442.0,18042.0,147600.0,5
run-pipeline-gpu-lpcvm-2207421033#197,1216800.0,1216802.0,2.0,172800.0,4
run-pipeline-gpu-5brzp-577411358#64,0.0,1285240.0,1285240.0,172800.0,7
run-pipeline-gpu-cwpcn-377226272#34,21600.0,1458044.5,1436444.5,36000.0,8
run-pipeline-gpu-8sq5w-318761477#271,1216800.0,1386046.5,169246.5,172800.0,5
run-pipeline-gpu-5j9bc-3339071754#297,1324800.0,1389606.5,64806.5,172800.0,1
run-pipeline-gpu-5rxcj-280418497#28,0.0,1494049.0,1494049.0,172800.0,8
run-pipeline-gpu-s59wn-196915659#333,1573200.0,1666855.5,93655.5,10800.0,4
run-pipeline-gpu-p9zqk-3668461244#219,1648800.0,1666855.5,18055.5,18000.0,3
run-pipeline-gpu-qzc8m-3277043400#180,0.0,1558851.0,1558851.0,172800.0,7
run-pipeline-gpu-4pbf4-2042923357#55,1648800.0,1648802.0,2.0,86400.0,1
run-pipeline-gpu-htrtb-3514714329#67,1731600.0,1731657.5,57.5,3600.0,3
run-pipeline-gpu-rq2cx-1072744327#343,1731600.0,1731657.5,57.5,3600.0,4
run-pipeline-gpu-gmthr-2443386175#301,1731600.0,1735264.0,3664.0,3600.0,6
run-pipeline-gpu-2bswz-48392133#114,1573200.0,1677660.0,104460.0,64800.0,4
run-pipeline-gpu-z4hc6-3142920312#75,1562400.0,1684860.0,122460.0,79200.0,3
run-pipeline-gpu-65995-2587903403#276,1573200.0,1738868.5,165668.5,64800.0,6
run-pipeline-gpu-lq5c6-4242495716#41,1742400.0,1803673.0,61273.0,3600.0,7
run-pipeline-gpu-qbd6p-1169999936#179,1800000.0,1807277.5,7277.5,39600.0,5
run-pipeline-gpu-z69vt-1590214906#127,1746000.0,1764064.5,18064.5,86400.0,2
run-pipeline-gpu-jbthq-390385068#313,1800000.0,1846882.0,46882.0,39600.0,5
run-pipeline-gpu-jms8w-3551857596#192,1508400.0,1735264.0,226864.0,172800.0,3
run-pipeline-gpu-9bdds-2661085165#364,1324800.0,1742464.5,417664.5,172800.0,4
run-pipeline-gpu-x5md5-3046812994#145,1836000.0,1836002.0,2.0,86400.0,2
run-pipeline-gpu-fcvgd-3368581573#283,1584000.0,1886486.5,302486.5,54000.0,7
run-pipeline-gpu-fftp4-1617571953#182,1573200.0,1940491.0,367291.0,64800.0,8
run-pipeline-gpu-gz9bd-2681504703#299,1573200.0,2005295.5,432095.5,64800.0,6
run-pipeline-gpu-5fx6d-1307008704#90,1800000.0,1908068.5,108068.5,172800.0,3
run-pipeline-gpu-cj2dp-922712330#97,1753200.0,1915269.0,162069.0,172800.0,4
run-pipeline-gpu-82jbf-1091556461#251,1663200.0,2070100.0,406900.0,79200.0,6
run-pipeline-gpu-5nwn5-2647425578#176,1609200.0,2080873.0,471673.0,97200.0,5
run-pipeline-gpu-7956g-818070845#98,1753200.0,2088073.5,334873.5,172800.0,5
run-pipeline-gpu-5pv6q-1924182953#87,2181600.0,2260880.0,79280.0,3600.0,3
run-pipeline-gpu-cgbdn-2299830279#242,529200.0,2149304.5,1620104.5,172800.0,6
run-pipeline-gpu-nhq7k-719672536#218,2170800.0,2178079.5,7279.5,165600.0,1
run-pipeline-gpu-dmnl9-1845353393#354,2170800.0,2178079.5,7279.5,165600.0,4
run-pipeline-gpu-pxsr4-1340460384#201,2253600.0,2264484.5,10884.5,86400.0,3
run-pipeline-gpu-2jq54-1672485863#298,2264400.0,2322109.0,57709.0,28800.0,6
run-pipeline-gpu-99pnm-2110579444#52,2372400.0,2372402.0,2.0,46800.0,2
run-pipeline-gpu-pwjj4-1201686976#203,2343600.0,2343684.0,84.0,79200.0,3
run-pipeline-gpu-4h88b-2132095031#338,2422800.0,2422888.5,88.5,3600.0,3
