queue_delay_s
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
10800.0
10800.0
10800.0
10800.0
10800.0
36000.0
39600.0
57600.0
57600.0
68400.0
68400.0
75600.0
86400.0
90000.0
90000.0
93600.0
93600.0
93600.0
97200.0
97200.0
97200.0
97200.0
97200.0
97200.0
100800.0
126000.0
126000.0
129600.0
136800.0
136800.0
154800.0
154800.0
165600.0
183600.0
244800.0
252000.0
252000.0
252000.0
259200.0
324000.0
327600.0
338400.0
370800.0
370800.0
374400.0
388800.0
392400.0
392400.0
432000.0
442800.0
464400.0
496800.0
550800.0
565200.0
579600.0
691200.0
741600.0
806400.0
950400.0
1108800.0
1166400.0
1195200.0
1270800.0
1278000.0
1296000.0
1303200.0
1335600.0
1339200.0
1346400.0
1364400.0
1368000.0
1371600.0
1393200.0
1393200.0
1411200.0
1454400.0
1551600.0
1594800.0
1638000.0
1710000.0
1710000.0
1710000.0
1778400.0
1810800.0
1814400.0
1818000.0
1904400.0
1940400.0
1983600.0
2008800.0
2008800.0
2008800.0
2095200.0
2095200.0
2098800.0
2181600.0
2203200.0
2217600.0
2224800.0
2228400.0
2228400.0
2232000.0
2253600.0
2253600.0
2268000.0
2275200.0
2311200.0
2314800.0
2314800.0
2340000.0
2365200.0
2422800.0
2422800.0
2574000.0
