time_s,used_gpu,total_gpu,alloc_pct
651507.0,8,80,10.0
726051.0,12,80,15.0
740189.0,20,80,25.0
824311.5,12,80,15.0
877980.0,28,80,35.0
887700.0,30,80,37.5
898855.5,26,80,32.5
907426.0,42,80,52.5
907520.0,58,80,72.5
912993.5,50,80,62.5
934855.0,51,80,63.75
938030.0,59,80,73.75
939494.0,67,80,83.75
1030805.0,75,80,93.75
1050784.5,59,80,73.75
1060504.5,57,80,71.25
1075288.0,57,80,71.25
1076570.0,65,80,81.25
1080230.5,49,80,61.25
1080230.5,73,80,91.25
1080324.5,57,80,71.25
1089478.0,73,80,91.25
1092967.0,77,80,96.25
1097311.0,77,80,96.25
1107659.5,76,80,95.0
1107659.5,80,80,100.0
1110834.5,72,80,90.0
1112298.5,64,80,80.0
1153903.0,72,80,90.0
1161024.0,72,80,90.0
1161705.0,73,80,91.25
1162228.0,74,80,92.5
1162231.0,76,80,95.0
1164348.0,77,80,96.25
1165183.0,78,80,97.5
1165256.0,79,80,98.75
1168055.0,79,80,98.75
1169027.0,79,80,98.75
1169860.0,79,80,98.75
1170000.0,79,80,98.75
1176123.0,79,80,98.75
1180735.0,80,80,100.0
1195894.5,79,80,98.75
1195894.5,80,80,100.0
1195903.0,79,80,98.75
1195903.0,80,80,100.0
1195947.5,79,80,98.75
1195947.5,80,80,100.0
1203609.5,72,80,90.0
1203609.5,80,80,100.0
1203651.0,79,80,98.75
1203651.0,80,80,100.0
1203652.0,79,80,98.75
1203652.0,80,80,100.0
1203791.0,79,80,98.75
1203791.0,79,80,98.75
1203798.0,79,80,98.75
1203877.0,75,80,93.75
1203877.0,79,80,98.75
1204307.5,75,80,93.75
1204307.5,79,80,98.75
1204817.0,75,80,93.75
1204817.0,79,80,98.75
1204987.0,79,80,98.75
1205330.5,75,80,93.75
1205330.5,79,80,98.75
1205886.0,75,80,93.75
1205886.0,79,80,98.75
1205948.0,79,80,98.75
1206456.5,75,80,93.75
1206456.5,79,80,98.75
1207019.0,75,80,93.75
1207019.0,79,80,98.75
1207642.5,75,80,93.75
1207642.5,79,80,98.75
1208275.0,75,80,93.75
1208275.0,79,80,98.75
1208421.5,78,80,97.5
1208421.5,78,80,97.5
1208911.0,80,80,100.0
1210064.5,78,80,97.5
1210064.5,80,80,100.0
1211200.0,78,80,97.5
1211200.0,80,80,100.0
1211926.5,72,80,90.0
1211926.5,80,80,100.0
1211991.0,72,80,90.0
1211991.0,80,80,100.0
1212052.5,72,80,90.0
1212052.5,80,80,100.0
1212347.0,72,80,90.0
1212347.0,80,80,100.0
1212366.5,78,80,97.5
1212366.5,78,80,97.5
1217103.0,74,80,92.5
1217103.0,78,80,97.5
1223606.0,77,80,96.25
1223606.0,77,80,96.25
1224383.0,77,80,96.25
1224543.0,77,80,96.25
1226632.0,77,80,96.25
1226672.0,77,80,96.25
1227154.0,77,80,96.25
1227592.0,77,80,96.25
1227892.0,77,80,96.25
1228073.0,79,80,98.75
1229277.5,77,80,96.25
1229277.5,77,80,96.25
1229577.0,77,80,96.25
1229883.0,77,80,96.25
1231154.0,77,80,96.25
1231261.0,77,80,96.25
1231298.0,77,80,96.25
1231551.0,77,80,96.25
1231580.0,77,80,96.25
1231873.0,77,80,96.25
1232158.0,77,80,96.25
1232186.0,77,80,96.25
1232334.0,76,80,95.0
1232334.0,80,80,100.0
1232339.5,76,80,95.0
1232339.5,80,80,100.0
1232386.0,76,80,95.0
1232386.0,80,80,100.0
1244185.5,76,80,95.0
1244185.5,80,80,100.0
1244206.0,76,80,95.0
1244206.0,80,80,100.0
1244258.5,79,80,98.75
1244258.5,80,80,100.0
1244262.5,79,80,98.75
1244262.5,80,80,100.0
1244264.5,79,80,98.75
1244264.5,80,80,100.0
1244287.5,79,80,98.75
1244287.5,80,80,100.0
1244359.0,79,80,98.75
1244359.0,80,80,100.0
1244377.0,79,80,98.75
1244377.0,80,80,100.0
1244378.0,79,80,98.75
1244378.0,80,80,100.0
1244393.0,79,80,98.75
1244393.0,80,80,100.0
1244450.5,79,80,98.75
1244450.5,80,80,100.0
1244456.5,79,80,98.75
1244456.5,80,80,100.0
1244479.5,79,80,98.75
1244479.5,80,80,100.0
1244505.5,79,80,98.75
1244505.5,80,80,100.0
1244560.0,79,80,98.75
1244560.0,80,80,100.0
1244580.0,79,80,98.75
1244580.0,80,80,100.0
1244607.0,79,80,98.75
1244607.0,80,80,100.0
1244663.0,79,80,98.75
1244663.0,80,80,100.0
1244679.5,79,80,98.75
1244679.5,80,80,100.0
1244681.5,79,80,98.75
1244681.5,80,80,100.0
1244740.5,79,80,98.75
1244740.5,80,80,100.0
1244761.0,79,80,98.75
1244761.0,80,80,100.0
1244778.0,79,80,98.75
1244778.0,80,80,100.0
1244786.5,79,80,98.75
1244786.5,80,80,100.0
1244852.5,79,80,98.75
1244852.5,80,80,100.0
1244859.0,79,80,98.75
1244859.0,80,80,100.0
1244870.5,79,80,98.75
1244870.5,80,80,100.0
1244907.0,79,80,98.75
1244907.0,80,80,100.0
1244944.5,79,80,98.75
1244944.5,80,80,100.0
1244951.0,79,80,98.75
1244951.0,80,80,100.0
1244969.0,79,80,98.75
1244969.0,80,80,100.0
1244993.5,79,80,98.75
1244993.5,80,80,100.0
1245049.0,79,80,98.75
1245049.0,80,80,100.0
1245087.0,79,80,98.75
1245087.0,80,80,100.0
1245099.5,79,80,98.75
1245099.5,80,80,100.0
1245121.5,79,80,98.75
1245121.5,80,80,100.0
1245195.5,79,80,98.75
1245195.5,80,80,100.0
1245200.0,79,80,98.75
1245200.0,80,80,100.0
1245219.5,79,80,98.75
1245219.5,80,80,100.0
1245274.0,79,80,98.75
1245274.0,80,80,100.0
1245295.0,79,80,98.75
1245295.0,80,80,100.0
1245303.5,79,80,98.75
1245303.5,79,80,98.75
1245330.0,78,80,97.5
1245330.0,80,80,100.0
1245400.5,78,80,97.5
1245400.5,80,80,100.0
1245477.0,78,80,97.5
1245477.0,80,80,100.0
1245558.5,78,80,97.5
1245558.5,80,80,100.0
1245651.0,78,80,97.5
1245651.0,80,80,100.0
1245760.5,78,80,97.5
1245760.5,80,80,100.0
1245872.0,78,80,97.5
1245872.0,80,80,100.0
1245993.5,78,80,97.5
1245993.5,80,80,100.0
1246093.0,78,80,97.5
1246093.0,80,80,100.0
1247367.5,78,80,97.5
1247367.5,80,80,100.0
1247467.0,79,80,98.75
1247467.0,80,80,100.0
1247503.0,79,80,98.75
1247503.0,79,80,98.75
1247550.0,79,80,98.75
1248044.0,79,80,98.75
1248337.0,80,80,100.0
1248891.5,79,80,98.75
1248891.5,80,80,100.0
1248897.0,79,80,98.75
1248897.0,80,80,100.0
1248970.5,79,80,98.75
1248970.5,80,80,100.0
1249044.5,79,80,98.75
1249044.5,80,80,100.0
1249079.0,79,80,98.75
1249079.0,79,80,98.75
1249124.0,79,80,98.75
1249292.0,78,80,97.5
1249292.0,80,80,100.0
1249403.5,78,80,97.5
1249403.5,80,80,100.0
1249513.0,78,80,97.5
1249513.0,80,80,100.0
1249622.5,78,80,97.5
1249622.5,80,80,100.0
1250066.0,78,80,97.5
1250066.0,80,80,100.0
1250185.5,79,80,98.75
1250185.5,80,80,100.0
1250269.5,79,80,98.75
1250269.5,80,80,100.0
1250301.0,79,80,98.75
1250301.0,80,80,100.0
1250308.0,79,80,98.75
1250308.0,80,80,100.0
1250511.5,79,80,98.75
1250511.5,80,80,100.0
1250657.0,79,80,98.75
1250657.0,79,80,98.75
1250682.0,79,80,98.75
1250715.5,78,80,97.5
1250715.5,80,80,100.0
1250756.0,78,80,97.5
1250756.0,80,80,100.0
1250795.5,78,80,97.5
1250795.5,80,80,100.0
1250820.0,78,80,97.5
1250820.0,80,80,100.0
1250844.5,78,80,97.5
1250844.5,79,80,98.75
1250954.0,79,80,98.75
1250979.0,78,80,97.5
1250979.0,80,80,100.0
1251889.5,78,80,97.5
1251889.5,80,80,100.0
1252029.0,79,80,98.75
1252029.0,80,80,100.0
1252045.0,79,80,98.75
1252045.0,79,80,98.75
1252100.0,80,80,100.0
1252169.5,79,80,98.75
1252169.5,79,80,98.75
1252246.5,78,80,97.5
1252246.5,80,80,100.0
1253035.0,56,80,70.0
1253035.0,80,80,100.0
1253043.5,72,80,90.0
1253043.5,80,80,100.0
1253062.5,72,80,90.0
1253062.5,80,80,100.0
1253063.5,72,80,90.0
1253063.5,80,80,100.0
1253073.0,72,80,90.0
1253073.0,80,80,100.0
1253083.0,72,80,90.0
1253083.0,80,80,100.0
1253094.0,72,80,90.0
1253094.0,80,80,100.0
1253110.5,72,80,90.0
1253110.5,79,80,98.75
1253133.5,75,80,93.75
1253133.5,79,80,98.75
1253150.5,71,80,88.75
