policy,n,q_p50,q_p90,q_p99,q_max,sd_p50,sd_p90,sd_max,alloc_max,alloc_avg
lucid,30129,0.0,3385.0796783622354,6923260.0,16465286.0,1.0,3.6096975516082574,158964.1443298969,100.0,96.36683362929791
