job_id,arrival_s,start_s,queue_sec,service_sec,gpu_count
run-pipeline-gpu-8z2pg-3801962406#4,0.0,4.0,4.0,172800.0,1
run-pipeline-gpu-5k6vd-106796021#11,0.0,4.0,4.0,172800.0,3
run-pipeline-gpu-m46vh-3517775556#18,0.0,4.0,4.0,172800.0,2
run-pipeline-gpu-kb27t-3379495359#19,0.0,4.0,4.0,172800.0,1
run-pipeline-gpu-5rxcj-280418497#28,0.0,4.0,4.0,172800.0,8
run-pipeline-gpu-fsvst-120632241#31,0.0,172808.5,172808.5,172800.0,4
run-pipeline-gpu-d4g2l-1314559116#70,0.0,241930.5,241930.5,75600.0,4
run-pipeline-gpu-rvpms-439587089#93,0.0,347775.0,347775.0,28800.0,4
run-pipeline-gpu-5brzp-577411358#64,0.0,241930.5,241930.5,172800.0,7
run-pipeline-gpu-hndcn-327083716#83,0.0,345613.0,345613.0,172800.0,4
run-pipeline-gpu-9cb4p-1757353259#152,0.0,388099.5,388099.5,172800.0,4
run-pipeline-gpu-7bm6z-4041400377#154,0.0,483857.0,483857.0,172800.0,3
run-pipeline-gpu-9tnd8-1865815998#193,0.0,518417.5,518417.5,172800.0,2
run-pipeline-gpu-swq2n-3049610790#223,0.0,529202.0,529202.0,172800.0,2
run-pipeline-gpu-clhnk-1829672999#172,0.0,483857.0,483857.0,172800.0,5
run-pipeline-gpu-btkf5-859327339#202,0.0,630024.0,630024.0,172800.0,3
run-pipeline-gpu-qzc8m-3277043400#180,0.0,702006.5,702006.5,172800.0,7
run-pipeline-gpu-fds9m-4227584090#238,0.0,725781.5,725781.5,172800.0,6
run-pipeline-gpu-4tpsr-3420120526#289,0.0,871948.5,871948.5,172800.0,3
run-pipeline-gpu-24kd7-1782892583#253,0.0,1113873.0,1113873.0,7200.0,6
run-pipeline-gpu-jhwg5-3735731488#247,0.0,967706.0,967706.0,172800.0,8
run-pipeline-gpu-5wkkh-1873314351#294,0.0,1140510.5,1140510.5,172800.0,6
run-pipeline-gpu-g45q7-144219255#265,0.0,1123957.5,1123957.5,172800.0,7
run-pipeline-gpu-rr99f-3748743721#344,0.0,1216802.0,1216802.0,172800.0,2
run-pipeline-gpu-mdx4s-1168587679#138,18000.0,1324802.0,1306802.0,86400.0,1
run-pipeline-gpu-9w7hx-1761467166#366,7200.0,1411206.5,1404006.5,10800.0,2
run-pipeline-gpu-qg98v-1803363110#362,0.0,1220402.0,1220402.0,172800.0,1
run-pipeline-gpu-plv42-3561070837#303,0.0,1313315.0,1313315.0,172800.0,5
run-pipeline-gpu-fkkf5-2466719574#322,0.0,1389606.5,1389606.5,172800.0,8
run-pipeline-gpu-wt6nc-1871726909#351,0.0,1486119.5,1486119.5,172800.0,7
run-pipeline-gpu-qgdht-488548089#13,3600.0,1631533.0,1627933.0,172800.0,5
run-pipeline-gpu-g4qgc-2834592541#160,3600.0,1631533.0,1627933.0,172800.0,4
run-pipeline-gpu-4vppl-989390375#262,10800.0,1873459.5,1862659.5,7200.0,6
run-pipeline-gpu-4vk2f-731439944#171,7200.0,1873459.5,1866259.5,10800.0,4
run-pipeline-gpu-lhkgw-780639444#229,18000.0,1883544.0,1865544.0,3600.0,3
run-pipeline-gpu-wh6w8-2576682873#304,3600.0,1728044.0,1724444.0,172800.0,6
run-pipeline-gpu-cwpcn-377226272#34,21600.0,1900850.5,1879250.5,36000.0,8
run-pipeline-gpu-jlbhf-3234668083#140,288000.0,1900850.5,1612850.5,86400.0,4
run-pipeline-gpu-82jgn-3511824822#92,442800.0,1951255.0,1508455.0,172800.0,4
run-pipeline-gpu-5zvpv-747118082#190,21600.0,1888584.0,1866984.0,172800.0,3
run-pipeline-gpu-flk62-1199582912#86,525600.0,2124061.5,1598461.5,10800.0,2
run-pipeline-gpu-7bv8q-4225584551#246,547200.0,2130508.5,1583308.5,61200.0,2
run-pipeline-gpu-6gscd-4052565872#10,460800.0,2021815.0,1561015.0,162000.0,7
run-pipeline-gpu-w8jb5-714416263#240,522000.0,2124061.5,1602061.5,172800.0,3
run-pipeline-gpu-zwfd5-1679737841#76,950400.0,2191713.0,1241313.0,172800.0,2
run-pipeline-gpu-hbbgm-1746798765#205,694800.0,2139186.0,1444386.0,172800.0,3
run-pipeline-gpu-2zm9z-2928502513#24,1040400.0,2160002.0,1119602.0,169200.0,1
run-pipeline-gpu-4pbf4-2042923357#55,1648800.0,2372402.0,723602.0,86400.0,1
run-pipeline-gpu-cgbdn-2299830279#242,529200.0,2248619.5,1719419.5,172800.0,6
run-pipeline-gpu-5j9bc-3339071754#297,1324800.0,2253602.0,928802.0,172800.0,1
run-pipeline-gpu-9mw92-3717946137#178,694800.0,2364517.5,1669717.5,172800.0,4
run-pipeline-gpu-lpcvm-2207421033#197,1216800.0,2396886.5,1180086.5,172800.0,4
run-pipeline-gpu-9bdds-2661085165#364,1324800.0,2537322.0,1212522.0,172800.0,4
run-pipeline-gpu-9tzlh-1719621050#84,792000.0,2490544.0,1698544.0,158400.0,5
run-pipeline-gpu-p9zqk-3668461244#219,1648800.0,2712308.5,1063508.5,18000.0,3
run-pipeline-gpu-htrtb-3514714329#67,1731600.0,2730313.0,998713.0,3600.0,3
run-pipeline-gpu-jms8w-3551857596#192,1508400.0,2495526.5,987126.5,172800.0,3
run-pipeline-gpu-z4hc6-3142920312#75,1562400.0,2638811.0,1076411.0,79200.0,3
