ts,gpu_util_avg,gpu_mem_used_mib,n_gpu,alloc_used,alloc_pct,pending_gpu_pods,running_gpu_pods
2026-06-11T07:16:52.759291+00:00,0.0,0.0,8,0,0.0,1,0
2026-06-11T07:16:55.961624+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T07:16:59.352395+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T07:17:02.503069+00:00,0.0,0.0,8,5,62.5,1,5
2026-06-11T07:17:05.651580+00:00,0.0,0.0,8,5,62.5,2,5
2026-06-11T07:17:08.850390+00:00,0.0,0.0,8,3,37.5,5,3
2026-06-11T07:17:12.008318+00:00,0.0,0.0,8,1,12.5,6,1
2026-06-11T07:17:15.258285+00:00,0.0,0.0,8,1,12.5,9,1
2026-06-11T07:17:18.415966+00:00,0.0,0.0,8,8,100.0,5,5
2026-06-11T07:17:21.602335+00:00,0.0,0.0,8,7,87.5,5,4
2026-06-11T07:17:24.798007+00:00,0.0,0.0,8,7,87.5,6,4
2026-06-11T07:17:27.956574+00:00,0.0,0.0,8,1,12.5,6,1
2026-06-11T07:17:31.125680+00:00,0.0,0.0,8,1,12.5,6,1
2026-06-11T07:17:34.285813+00:00,0.0,0.0,8,8,100.0,2,7
2026-06-11T07:17:37.447082+00:00,0.0,0.0,8,7,87.5,2,6
2026-06-11T07:17:40.633985+00:00,0.0,0.0,8,8,100.0,2,7
2026-06-11T07:17:43.972968+00:00,0.0,0.0,8,1,12.5,2,1
2026-06-11T07:17:47.140091+00:00,0.0,0.0,8,4,50.0,2,3
2026-06-11T07:17:50.306181+00:00,0.0,0.0,8,4,50.0,3,3
2026-06-11T07:17:53.506327+00:00,0.0,0.0,8,6,75.0,0,5
2026-06-11T07:17:56.681276+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T07:18:00.023288+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T07:18:03.188553+00:00,0.0,0.0,8,5,62.5,3,2
2026-06-11T07:18:06.415490+00:00,0.0,0.0,8,8,100.0,2,5
2026-06-11T07:18:09.679652+00:00,0.0,0.0,8,7,87.5,2,4
2026-06-11T07:18:12.863390+00:00,0.0,0.0,8,3,37.5,4,3
2026-06-11T07:18:16.079640+00:00,0.0,0.0,8,3,37.5,7,3
2026-06-11T07:18:19.366760+00:00,0.0,0.0,8,6,75.0,2,6
2026-06-11T07:18:22.540398+00:00,0.0,0.0,8,6,75.0,1,6
2026-06-11T07:18:25.709994+00:00,0.0,0.0,8,6,75.0,1,6
2026-06-11T07:18:28.883545+00:00,0.0,0.0,8,1,12.5,2,1
2026-06-11T07:18:32.081784+00:00,0.0,0.0,8,4,50.0,2,1
2026-06-11T07:18:35.320138+00:00,0.0,0.0,8,4,50.0,2,1
2026-06-11T07:18:38.498051+00:00,0.0,0.0,8,8,100.0,2,2
2026-06-11T07:18:41.668589+00:00,0.0,0.0,8,8,100.0,3,2
2026-06-11T07:18:44.939546+00:00,0.0,0.0,8,4,50.0,5,1
2026-06-11T07:18:48.113065+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T07:18:51.300529+00:00,0.0,0.0,8,4,50.0,2,4
2026-06-11T07:18:54.475632+00:00,0.0,0.0,8,8,100.0,1,5
2026-06-11T07:18:57.696026+00:00,0.0,0.0,8,8,100.0,1,5
2026-06-11T07:19:00.881662+00:00,0.0,0.0,8,6,75.0,1,3
2026-06-11T07:19:04.067814+00:00,0.0,0.0,8,1,12.5,1,1
2026-06-11T07:19:07.266586+00:00,0.0,0.0,8,2,25.0,1,2
2026-06-11T07:19:10.553555+00:00,0.0,0.0,8,2,25.0,2,2
2026-06-11T07:19:13.752405+00:00,0.0,0.0,8,1,12.5,2,1
2026-06-11T07:19:17.454189+00:00,0.0,0.0,8,0,0.0,13,0
2026-06-11T07:19:20.744226+00:00,0.0,0.0,8,7,87.5,6,7
2026-06-11T07:19:23.931176+00:00,0.0,0.0,8,8,100.0,6,8
2026-06-11T07:19:27.125522+00:00,0.0,0.0,8,8,100.0,6,8
2026-06-11T07:19:30.805310+00:00,0.0,0.0,8,1,12.5,7,1
2026-06-11T07:19:34.014274+00:00,0.0,0.0,8,5,62.5,2,5
2026-06-11T07:19:37.215266+00:00,0.0,0.0,8,7,87.5,2,7
2026-06-11T07:19:40.416689+00:00,0.0,0.0,8,7,87.5,2,7
2026-06-11T07:19:43.624732+00:00,0.0,0.0,8,6,75.0,2,6
2026-06-11T07:19:46.845053+00:00,0.0,0.0,8,2,25.0,3,2
2026-06-11T07:19:50.031945+00:00,0.0,0.0,8,4,50.0,2,1
2026-06-11T07:19:53.227299+00:00,0.0,0.0,8,5,62.5,1,2
2026-06-11T07:19:56.443123+00:00,0.0,0.0,8,5,62.5,1,2
2026-06-11T07:19:59.637461+00:00,0.0,0.0,8,1,12.5,4,1
2026-06-11T07:20:02.855393+00:00,0.0,0.0,8,3,37.5,2,3
2026-06-11T07:20:06.049907+00:00,0.0,0.0,8,2,25.0,2,2
2026-06-11T07:20:09.287273+00:00,0.0,0.0,8,2,25.0,2,2
2026-06-11T07:20:12.479934+00:00,0.0,0.0,8,2,25.0,2,2
2026-06-11T07:20:15.727171+00:00,0.0,0.0,8,0,0.0,2,0
2026-06-11T07:20:18.916409+00:00,0.0,0.0,8,0,0.0,1,0
2026-06-11T07:20:22.128596+00:00,0.0,0.0,8,0,0.0,2,0
2026-06-11T07:20:25.331798+00:00,0.0,0.0,8,8,100.0,1,1
2026-06-11T07:20:28.521031+00:00,0.0,0.0,8,8,100.0,1,1
2026-06-11T07:20:31.709942+00:00,0.0,0.0,8,8,100.0,1,1
2026-06-11T07:20:34.933354+00:00,0.0,0.0,8,0,0.0,16,0
2026-06-11T07:20:38.927029+00:00,0.0,0.0,8,0,0.0,20,0
2026-06-11T07:20:42.144739+00:00,0.0,0.0,8,8,100.0,12,8
2026-06-11T07:20:45.353467+00:00,0.0,0.0,8,8,100.0,13,8
2026-06-11T07:20:48.579965+00:00,0.0,0.0,8,8,100.0,15,8
2026-06-11T07:20:52.884472+00:00,0.0,0.0,8,0,0.0,15,0
2026-06-11T07:20:56.091515+00:00,0.0,0.0,8,7,87.5,7,7
2026-06-11T07:20:59.337292+00:00,0.0,0.0,8,8,100.0,6,8
2026-06-11T07:21:02.541562+00:00,0.0,0.0,8,8,100.0,6,8
2026-06-11T07:21:05.745387+00:00,0.0,0.0,8,3,37.5,7,3
2026-06-11T07:21:08.974910+00:00,0.0,0.0,8,4,50.0,3,4
2026-06-11T07:21:12.272762+00:00,0.0,0.0,8,4,50.0,3,4
2026-06-11T07:21:15.492351+00:00,0.0,0.0,8,6,75.0,2,5
