policy,n,q_p50,q_p90,q_p99,q_max,sd_p50,sd_p90,sd_max,alloc_max,alloc_avg
fifo,97838,5935810.1,10540043.700000009,11857703.700000003,11974253.300000004,6839.167123287675,126758.68955223885,1100930.8700000008,100.0,93.74456334880523
sjf,120104,22.5,1872.0,6790736.7,17967280.2,1.050763358777915,3.935616438347234,245774.75230769228,100.0,98.88548203013255
las,120104,7810.5,326133.19999999925,8419450.199999994,18422417.5,13.844105263158287,532.0,482419.4722222223,100.0,99.42626545006239
kueue,120104,7810.5,326133.19999999925,8419450.199999994,18422417.5,13.844105263158287,532.0,482419.4722222223,100.0,99.42626545006239
easy,120104,180417.30000000168,948256.7999999998,8022002.299999997,14486118.700000001,160.35037593984856,2556.0727272727345,284083.8416666668,100.0,99.15361368165992
themis,120104,94.5,14911.0,6034134.5,17959699.3,1.1515451664025356,18.338489736070517,266696.29444444453,100.0,99.21694662703553
sfqa,100660,1902460.8999999994,10449095.000000004,11728621.000000006,11921526.600000005,3248.9666666666667,53489.166666666664,1064581.8000000005,100.0,93.95643041521264
sfqa-auto,97851,6052367.700000003,10677858.200000003,11958799.2,12085581.999999998,6514.719457013574,124654.8036363637,1111809.81,100.0,92.08308149009476
fgd,120104,7810.5,326133.19999999925,8419450.199999994,18422417.5,13.844105263158287,532.0,482419.4722222223,100.0,99.42626545006239
