policy,n,q_p50,q_p90,q_p99,q_max,sd_p50,sd_p90,sd_max,alloc_max,alloc_avg
lucid,120079,0.0,3934.9999999995343,15534292.600000001,38632184.199999996,1.0,4.318840579710145,291018.67320261436,100.0,98.7756094448051
